District,Block,Year,Avg_Trans_8_9
BANDA,BISANDA,2023-24,10500089.7
BANDA,BISANDA,2024-25,13966791.7
BANDA,BISANDA,2025-26,17650071.4
BANDA,JASPURA,2022-23,7666666.7
BANDA,JASPURA,2023-24,6666666.7
BANDA,JASPURA,2024-25,5633333.3
BANDA,JASPURA,2025-26,7100000.0
BANDA,KAMASIN,2022-23,9040000.0
BANDA,KAMASIN,2023-24,8580000.0
BANDA,KAMASIN,2024-25,7440052.8
BANDA,KAMASIN,2025-26,7780023.6
BANDA,MAHUWA,2022-23,4000080.5
BANDA,MAHUWA,2023-24,3720034.2
BANDA,MAHUWA,2024-25,3420051.1
BANDA,MAHUWA,2025-26,4160048.5
BANDA,NAGAR KSHETRA,2022-23,529.6
BANDA,NAGAR KSHETRA,2023-24,359.6
BANDA,NAGAR KSHETRA,2024-25,428.2
BANDA,NAGAR KSHETRA,2025-26,612.6
BANDA,NARAINI,2022-23,5589022.9
BANDA,NARAINI,2023-24,4477858.1
BANDA,NARAINI,2024-25,4722326.9
BANDA,NARAINI,2025-26,5033420.3
BANDA,TINDWARI,2022-23,6517504.6
BANDA,TINDWARI,2023-24,5937196.1
BANDA,TINDWARI,2024-25,5822627.4
BANDA,TINDWARI,2025-26,6089876.8
BARA BANKI,BANI KODAR,2025-26,2650178.9
BARA BANKI,BANKI,2025-26,7466959.6
BARA BANKI,BARABANKI CITY,2025-26,682.2
BARA BANKI,DARIYA BAD,2025-26,6700000.0
BARA BANKI,DEWA,2025-26,19350000.0
BARA BANKI,FATEH PUR,2025-26,3366973.3
BARA BANKI,HAIDAR GARH,2025-26,9600241.2
BARA BANKI,HARAKH,2025-26,8733403.1
BARA BANKI,MASAULI,2025-26,5500000.0
BARA BANKI,NINDURA,2025-26,23740000.0
BARA BANKI,PURE DALAI,2025-26,3700000.0
BARA BANKI,SIDDHAOR,2025-26,8600000.0
BARA BANKI,SIRAULI GAUSPUR,2025-26,20100000.0
BARA BANKI,SURAT GANJ,2025-26,3050240.7
BARA BANKI,TRIVEDI GANJ,2025-26,19150000.0
BARABANKI,BANI KODAR,2022-23,2350100.0
BARABANKI,BANI KODAR,2023-24,2300172.2
BARABANKI,BANI KODAR,2024-25,2950350.0
BARABANKI,BANKI,2022-23,6916804.7
BARABANKI,BANKI,2023-24,7000083.1
BARABANKI,BANKI,2024-25,7716836.8
BARABANKI,BARABANKI CITY,2022-23,520.9
BARABANKI,BARABANKI CITY,2023-24,454.1
BARABANKI,BARABANKI CITY,2024-25,583.3
BARABANKI,DARIYA BAD,2022-23,4700000.0
BARABANKI,DARIYA BAD,2023-24,2900000.0
BARABANKI,DARIYA BAD,2024-25,4400000.0
BARABANKI,DEWA,2022-23,17050000.0
BARABANKI,DEWA,2023-24,16000000.0
BARABANKI,DEWA,2024-25,17150000.0
BARABANKI,FATEH PUR,2022-23,3067148.6
BARABANKI,FATEH PUR,2023-24,3266829.8
BARABANKI,FATEH PUR,2024-25,2733567.1
BARABANKI,HAIDAR GARH,2022-23,10425098.4
BARABANKI,HAIDAR GARH,2023-24,9575119.4
BARABANKI,HAIDAR GARH,2024-25,7875127.7
BARABANKI,HARAKH,2022-23,9700132.5
BARABANKI,HARAKH,2023-24,7800036.2
BARABANKI,HARAKH,2024-25,9000123.8
BARABANKI,MASAULI,2022-23,8366666.7
BARABANKI,MASAULI,2023-24,6633333.3
BARABANKI,MASAULI,2024-25,4700000.0
BARABANKI,NINDURA,2022-23,23680000.0
BARABANKI,NINDURA,2023-24,10888991.0
BARABANKI,NINDURA,2024-25,24540000.0
BARABANKI,PURE DALAI,2022-23,3800000.0
BARABANKI,PURE DALAI,2023-24,1850000.0
BARABANKI,PURE DALAI,2024-25,2800000.0
BARABANKI,SIDDHAOR,2022-23,6800000.0
BARABANKI,SIDDHAOR,2023-24,7300000.0
BARABANKI,SIDDHAOR,2024-25,5400000.0
BARABANKI,SIRAULI GAUSPUR,2022-23,26600000.0
BARABANKI,SIRAULI GAUSPUR,2023-24,23000000.0
BARABANKI,SIRAULI GAUSPUR,2024-25,25900000.0
BARABANKI,SURAT GANJ,2022-23,4250303.0
BARABANKI,SURAT GANJ,2023-24,3200133.7
BARABANKI,SURAT GANJ,2024-25,2950346.4
BARABANKI,TRIVEDI GANJ,2022-23,16250000.0
BARABANKI,TRIVEDI GANJ,2023-24,13700000.0
BARABANKI,TRIVEDI GANJ,2024-25,15950000.0
BAREILLY,ALAMPUR,2022-23,3700000.0
BAREILLY,ALAMPUR,2023-24,6300000.0
BAREILLY,ALAMPUR,2024-25,5400000.0
BAREILLY,ALAMPUR,2025-26,2900000.0
BAREILLY,AONLA,2022-23,434.5
BAREILLY,AONLA,2023-24,84.4
BAREILLY,AONLA,2024-25,163.2
BAREILLY,AONLA,2025-26,233.3
BAREILLY,BAHERI,2022-23,2150000.0
BAREILLY,BAHERI,2023-24,2250000.0
BAREILLY,BAHERI,2024-25,1800000.0
BAREILLY,BAHERI,2025-26,1820060.0
BAREILLY,BAHERI TOWN,2022-23,154.5
BAREILLY,BAHERI TOWN,2023-24,117.5
BAREILLY,BAHERI TOWN,2024-25,128.4
BAREILLY,BAHERI TOWN,2025-26,167.2
BAREILLY,BAREILLY TOWN,2022-23,306.6
BAREILLY,BAREILLY TOWN,2023-24,218.0
BAREILLY,BAREILLY TOWN,2024-25,253.3
BAREILLY,BAREILLY TOWN,2025-26,260.5
BAREILLY,BHADPURA,2022-23,4625102.6
BAREILLY,BHADPURA,2023-24,3350080.4
BAREILLY,BHADPURA,2024-25,3500068.3
BAREILLY,BHADPURA,2025-26,4050068.5
BAREILLY,BHOJIPURA,2022-23,9350000.0
BAREILLY,BHOJIPURA,2023-24,7650000.0
BAREILLY,BHOJIPURA,2024-25,8400000.0
BAREILLY,BHOJIPURA,2025-26,7000000.0
BAREILLY,BHUTA,2022-23,4433403.4
BAREILLY,BHUTA,2023-24,3966801.1
BAREILLY,BHUTA,2024-25,4333445.7
BAREILLY,BHUTA,2025-26,4700074.0
BAREILLY,FARIDPUR,2022-23,6166666.7
BAREILLY,FARIDPUR,2023-24,6766666.7
BAREILLY,FARIDPUR,2024-25,7766666.7
BAREILLY,FARIDPUR,2025-26,7866666.7
BAREILLY,FATEHGANJ,2022-23,500551.6
BAREILLY,FATEHGANJ,2023-24,766890.8
BAREILLY,FATEHGANJ,2024-25,550248.7
BAREILLY,FATEHGANJ,2025-26,1575318.9
BAREILLY,KYARA,2022-23,6366715.4
BAREILLY,KYARA,2023-24,8242908.4
BAREILLY,KYARA,2024-25,7428619.3
BAREILLY,KYARA,2025-26,7900078.6
BAREILLY,MAJHGAWAN,2022-23,2100198.9
BAREILLY,MAJHGAWAN,2023-24,2560082.8
BAREILLY,MAJHGAWAN,2024-25,2020065.7
BAREILLY,MAJHGAWAN,2025-26,2700074.0
BAREILLY,MIRGANJ,2022-23,6800000.0
BAREILLY,MIRGANJ,2023-24,4600000.0
BAREILLY,MIRGANJ,2024-25,8600000.0
BAREILLY,MIRGANJ,2025-26,5900000.0
BAREILLY,NAWABGANJ,2022-23,3536431.1
BAREILLY,NAWABGANJ,2023-24,3581847.2
BAREILLY,NAWABGANJ,2024-25,2281948.7
BAREILLY,NAWABGANJ,2025-26,2072885.1
BAREILLY,RAMNAGAR,2022-23,850077.1
BAREILLY,RAMNAGAR,2023-24,900047.5
BAREILLY,RAMNAGAR,2024-25,650067.4
BAREILLY,RAMNAGAR,2025-26,850075.9
BAREILLY,RICHHA(DAMKHODA),2022-23,1560467.6
BAREILLY,RICHHA(DAMKHODA),2023-24,1821130.4
BAREILLY,RICHHA(DAMKHODA),2024-25,1221005.2
BAREILLY,RICHHA(DAMKHODA),2025-26,680294.4
BAREILLY,SHERGARH,2022-23,1733440.0
BAREILLY,SHERGARH,2023-24,2500000.0
BAREILLY,SHERGARH,2024-25,2725000.0
BAREILLY,SHERGARH,2025-26,1926466.0
BAREILLY,VITHARI CHAINPUR,2022-23,7401773.2
BAREILLY,VITHARI CHAINPUR,2023-24,5076173.0
BAREILLY,VITHARI CHAINPUR,2024-25,4525201.3
BAREILLY,VITHARI CHAINPUR,2025-26,5200113.1
BASTI,BAHADURPUR,2022-23,3650000.0
BASTI,BAHADURPUR,2023-24,4600000.0
BASTI,BAHADURPUR,2024-25,5475000.0
BASTI,BAHADURPUR,2025-26,5800000.0
BASTI,BASTI SADAR,2022-23,3500000.0
BASTI,BASTI SADAR,2023-24,2700000.0
BASTI,BASTI SADAR,2024-25,4800000.0
BASTI,BASTI SADAR,2025-26,4000000.0
BASTI,DUBAULIA,2022-23,2033333.3
BASTI,DUBAULIA,2023-24,2000000.0
BASTI,DUBAULIA,2024-25,3133333.3
BASTI,DUBAULIA,2025-26,4366666.7
BASTI,GAUR,2022-23,2575040.0
BASTI,GAUR,2023-24,1075025.0
BASTI,GAUR,2024-25,1600073.7
BASTI,GAUR,2025-26,1850166.6
BASTI,HARRIYA,2022-23,3100000.0
BASTI,HARRIYA,2023-24,2350000.0
BASTI,HARRIYA,2024-25,4750000.0
BASTI,HARRIYA,2025-26,6900000.0
BASTI,KAPTANGANJ,2022-23,3600000.0
BASTI,KAPTANGANJ,2023-24,2300000.0
BASTI,KAPTANGANJ,2024-25,6400000.0
BASTI,KAPTANGANJ,2025-26,4600000.0
BASTI,KUDRAHA,2022-23,1500000.0
BASTI,KUDRAHA,2023-24,1600000.0
BASTI,KUDRAHA,2024-25,3300000.0
BASTI,KUDRAHA,2025-26,1400000.0
BASTI,PARSHURAMPUR,2022-23,5450099.1
BASTI,PARSHURAMPUR,2023-24,4450118.4
BASTI,PARSHURAMPUR,2024-25,7150130.3
BASTI,PARSHURAMPUR,2025-26,5850168.7
BASTI,RUDHOLI,2022-23,273.5
BASTI,RUDHOLI,2023-24,287.5
BASTI,RUDHOLI,2024-25,842.8
BASTI,RUDHOLI,2025-26,378.8
BASTI,SALTOVA GOPALPUR,2022-23,5400000.0
BASTI,SALTOVA GOPALPUR,2023-24,3900000.0
BASTI,SALTOVA GOPALPUR,2024-25,7000000.0
BASTI,SALTOVA GOPALPUR,2025-26,4000000.0
BASTI,TOWN AREA,2022-23,234.4
BASTI,TOWN AREA,2023-24,174.6
BASTI,TOWN AREA,2024-25,263.1
BASTI,TOWN AREA,2025-26,293.9
BASTI,VIKRAMJOT,2022-23,1700000.0
BASTI,VIKRAMJOT,2023-24,900000.0
BASTI,VIKRAMJOT,2024-25,4200000.0
BASTI,VIKRAMJOT,2025-26,3900000.0
BHADOHI,ABHOLI,2025-26,6450000.0
BHADOHI,AURAI,2025-26,8470032.4
BHADOHI,BHADOHI,2025-26,7900000.0
BHADOHI,DEEGH,2025-26,3414336.8
BHADOHI,GYANPUR,2025-26,5460283.3
BHADOHI,SURIYAVAN,2025-26,7200000.0
BHADOI,ABHOLI,2022-23,6250000.0
BHADOI,ABHOLI,2023-24,4825000.0
BHADOI,ABHOLI,2024-25,6200000.0
BHADOI,AURAI,2022-23,6430027.3
BHADOI,AURAI,2023-24,6850047.1
BHADOI,AURAI,2024-25,7850039.3
BHADOI,BHADOHI,2022-23,5975000.0
BHADOI,BHADOHI,2023-24,7337500.0
BHADOI,BHADOHI,2024-25,7587500.0
BHADOI,DEEGH,2022-23,2857194.6
BHADOI,DEEGH,2023-24,2857258.4
BHADOI,DEEGH,2024-25,3000125.0
BHADOI,GYANPUR,2022-23,4800527.5
BHADOI,GYANPUR,2023-24,4880430.0
BHADOI,GYANPUR,2024-25,5120535.3
BHADOI,SURIYAVAN,2022-23,5760000.0
BHADOI,SURIYAVAN,2023-24,5860000.0
BHADOI,SURIYAVAN,2024-25,7620000.0
BIJNOR,AAKU(NEHTOR),2022-23,1500048.0
BIJNOR,AAKU(NEHTOR),2023-24,1366700.8
BIJNOR,AAKU(NEHTOR),2024-25,1933407.7
BIJNOR,AAKU(NEHTOR),2025-26,1866713.2
BIJNOR,AFZALGRAH,2022-23,1043043.6
BIJNOR,AFZALGRAH,2023-24,700124.5
BIJNOR,AFZALGRAH,2024-25,928718.5
BIJNOR,AFZALGRAH,2025-26,443749.4
BIJNOR,ALLHEPUR(DHAMPUR),2022-23,3050074.3
BIJNOR,ALLHEPUR(DHAMPUR),2023-24,1900146.4
BIJNOR,ALLHEPUR(DHAMPUR),2024-25,2180055.6
BIJNOR,ALLHEPUR(DHAMPUR),2025-26,1300147.6
BIJNOR,BIJNOR(NAGAR),2022-23,170.5
BIJNOR,BIJNOR(NAGAR),2023-24,150.6
BIJNOR,BIJNOR(NAGAR),2024-25,163.8
BIJNOR,BIJNOR(NAGAR),2025-26,175.4
BIJNOR,BURHANPUR(SEOHARA),2022-23,2400000.0
BIJNOR,BURHANPUR(SEOHARA),2023-24,1400000.0
BIJNOR,BURHANPUR(SEOHARA),2024-25,2500000.0
BIJNOR,BURHANPUR(SEOHARA),2025-26,3700000.0
BIJNOR,DHAMPUR(NAGAR),2022-23,3900000.0
BIJNOR,DHAMPUR(NAGAR),2023-24,0.0
BIJNOR,DHAMPUR(NAGAR),2024-25,107.3
BIJNOR,DHAMPUR(NAGAR),2025-26,232.0
BIJNOR,HALDAUR,2022-23,2333420.8
BIJNOR,HALDAUR,2023-24,1466752.1
BIJNOR,HALDAUR,2024-25,2133424.1
BIJNOR,HALDAUR,2025-26,2233401.9
BIJNOR,JALILPUR,2022-23,430.0
BIJNOR,JALILPUR,2023-24,126.2
BIJNOR,JALILPUR,2024-25,223.7
BIJNOR,JALILPUR,2025-26,331.0
BIJNOR,KIRATPUR,2022-23,1533508.0
BIJNOR,KIRATPUR,2023-24,1166809.1
BIJNOR,KIRATPUR,2024-25,666821.1
BIJNOR,KIRATPUR,2025-26,933553.2
BIJNOR,KOTWALI,2022-23,3800161.6
BIJNOR,KOTWALI,2023-24,2540073.7
BIJNOR,KOTWALI,2024-25,2900085.5
BIJNOR,KOTWALI,2025-26,2840106.4
BIJNOR,MOHD.PUR DEVMAL,2022-23,6750000.0
BIJNOR,MOHD.PUR DEVMAL,2023-24,5766666.7
BIJNOR,MOHD.PUR DEVMAL,2024-25,1268842.5
BIJNOR,MOHD.PUR DEVMAL,2025-26,966748.5
BIJNOR,NAJIBABAD,2022-23,14933430.6
BIJNOR,NAJIBABAD,2023-24,10675144.7
BIJNOR,NAJIBABAD,2024-25,10025265.3
BIJNOR,NAJIBABAD,2025-26,9800087.9
BIJNOR,NAJIBABAD(NAGAR),2022-23,404.2
BIJNOR,NAJIBABAD(NAGAR),2023-24,296.5
BIJNOR,NAJIBABAD(NAGAR),2024-25,345.7
BIJNOR,NAJIBABAD(NAGAR),2025-26,291.9
BUDAUN,AASAFPUR,2022-23,4300000.0
BUDAUN,AASAFPUR,2023-24,3500000.0
BUDAUN,AASAFPUR,2024-25,3900000.0
BUDAUN,AASAFPUR,2025-26,6200000.0
BUDAUN,AMBIYAPUR,2022-23,6100000.0
BUDAUN,AMBIYAPUR,2023-24,4900000.0
BUDAUN,AMBIYAPUR,2024-25,5400000.0
BUDAUN,AMBIYAPUR,2025-26,4300000.0
BUDAUN,BISAULI,2022-23,1675133.0
BUDAUN,BISAULI,2023-24,1225083.9
BUDAUN,BISAULI,2024-25,1950196.5
BUDAUN,BISAULI,2025-26,1450136.9
BUDAUN,BUDAUN CITY,2022-23,240.3
BUDAUN,BUDAUN CITY,2023-24,220.5
BUDAUN,BUDAUN CITY,2024-25,237.5
BUDAUN,BUDAUN CITY,2025-26,216.4
BUDAUN,DATAGANJ,2022-23,275.0
BUDAUN,DATAGANJ,2023-24,6350130.3
BUDAUN,DATAGANJ,2024-25,5600115.8
BUDAUN,DATAGANJ,2025-26,5950126.6
BUDAUN,DEHGANWAN,2022-23,500268.4
BUDAUN,DEHGANWAN,2023-24,1100062.4
BUDAUN,DEHGANWAN,2024-25,800058.2
BUDAUN,DEHGANWAN,2025-26,1133472.0
BUDAUN,JAGAT,2022-23,4940042.0
BUDAUN,JAGAT,2023-24,5700014.6
BUDAUN,JAGAT,2024-25,5760042.5
BUDAUN,JAGAT,2025-26,5820041.0
BUDAUN,MIAUN,2022-23,2000000.0
BUDAUN,MIAUN,2023-24,2200000.0
BUDAUN,MIAUN,2024-25,2800000.0
BUDAUN,MIAUN,2025-26,3000000.0
BUDAUN,QADARCHOWK,2022-23,1080165.5
BUDAUN,QADARCHOWK,2023-24,1680060.5
BUDAUN,QADARCHOWK,2024-25,1380121.2
BUDAUN,QADARCHOWK,2025-26,2100090.3
BUDAUN,SAHASWAN CITY,2022-23,674.8
BUDAUN,SAHASWAN CITY,2023-24,82.3
BUDAUN,SAHASWAN CITY,2024-25,95.2
BUDAUN,SAHASWAN CITY,2025-26,245.4
BUDAUN,SALARPUR,2022-23,1400163.3
BUDAUN,SALARPUR,2023-24,7280078.6
BUDAUN,SALARPUR,2024-25,3580095.3
BUDAUN,SALARPUR,2025-26,5020066.4
BUDAUN,SAMRER,2022-23,5750000.0
BUDAUN,SAMRER,2023-24,5900000.0
BUDAUN,SAMRER,2024-25,4600000.0
BUDAUN,SAMRER,2025-26,5650000.0
BUDAUN,UJHANI,2022-23,5400000.0
BUDAUN,UJHANI,2023-24,7933333.3
BUDAUN,UJHANI,2024-25,4466666.7
BUDAUN,UJHANI,2025-26,3800000.0
BUDAUN,USAWAN,2022-23,6200000.0
BUDAUN,USAWAN,2023-24,2700000.0
BUDAUN,USAWAN,2024-25,5600000.0
BUDAUN,USAWAN,2025-26,6800000.0
BUDAUN,WAZEERGANJ,2022-23,1633354.2
BUDAUN,WAZEERGANJ,2023-24,2866685.3
BUDAUN,WAZEERGANJ,2024-25,2200045.5
BUDAUN,WAZEERGANJ,2025-26,3400066.7
BULANDSHAHR,AGAUTA,2022-23,1100000.0
BULANDSHAHR,AGAUTA,2023-24,1000000.0
BULANDSHAHR,AGAUTA,2024-25,2100000.0
BULANDSHAHR,AGAUTA,2025-26,2100000.0
BULANDSHAHR,ANOOPSHAHAR,2022-23,2333412.5
BULANDSHAHR,ANOOPSHAHAR,2023-24,2733412.8
BULANDSHAHR,ANOOPSHAHAR,2024-25,3533371.4
BULANDSHAHR,ANOOPSHAHAR,2025-26,3933415.4
BULANDSHAHR,ARNIA,2022-23,1200311.0
BULANDSHAHR,ARNIA,2023-24,1033434.3
BULANDSHAHR,ARNIA,2024-25,1225659.4
BULANDSHAHR,ARNIA,2025-26,1150079.5
BULANDSHAHR,B.B.NAGAR,2022-23,1200147.8
BULANDSHAHR,B.B.NAGAR,2023-24,900132.0
BULANDSHAHR,B.B.NAGAR,2024-25,2050090.9
BULANDSHAHR,B.B.NAGAR,2025-26,1650109.2
BULANDSHAHR,BULANDSHAHR,2022-23,3266725.6
BULANDSHAHR,BULANDSHAHR,2023-24,3500036.0
BULANDSHAHR,BULANDSHAHR,2024-25,3366713.3
BULANDSHAHR,BULANDSHAHR,2025-26,3616714.9
BULANDSHAHR,BULANDSHAR NAGAR,2022-23,193.6
BULANDSHAHR,BULANDSHAR NAGAR,2023-24,229.8
BULANDSHAHR,BULANDSHAR NAGAR,2024-25,205.6
BULANDSHAHR,BULANDSHAR NAGAR,2025-26,235.8
BULANDSHAHR,DANPUR,2022-23,1260047.3
BULANDSHAHR,DANPUR,2023-24,1420066.7
BULANDSHAHR,DANPUR,2024-25,2040319.8
BULANDSHAHR,DANPUR,2025-26,2520067.3
BULANDSHAHR,DEBAI,2022-23,2450360.2
BULANDSHAHR,DEBAI,2023-24,1633443.6
BULANDSHAHR,DEBAI,2024-25,2483379.4
BULANDSHAHR,DEBAI,2025-26,2550165.9
BULANDSHAHR,GULAOTI,2022-23,4600000.0
BULANDSHAHR,GULAOTI,2023-24,2450000.0
BULANDSHAHR,GULAOTI,2024-25,6150000.0
BULANDSHAHR,GULAOTI,2025-26,4750000.0
BULANDSHAHR,JAHAGIRABAD,2022-23,1733333.3
BULANDSHAHR,JAHAGIRABAD,2023-24,1100109.5
BULANDSHAHR,JAHAGIRABAD,2024-25,2100066.7
BULANDSHAHR,JAHAGIRABAD,2025-26,1833405.8
BULANDSHAHR,KHURJA,2022-23,1350000.0
BULANDSHAHR,KHURJA,2023-24,1600162.5
BULANDSHAHR,KHURJA,2024-25,1700150.0
BULANDSHAHR,KHURJA,2025-26,1800215.0
BULANDSHAHR,LAKHAWATI,2022-23,2800000.0
BULANDSHAHR,LAKHAWATI,2023-24,9750000.0
BULANDSHAHR,LAKHAWATI,2024-25,6500000.0
BULANDSHAHR,LAKHAWATI,2025-26,7950000.0
BULANDSHAHR,PAHASU,2022-23,1075258.3
BULANDSHAHR,PAHASU,2023-24,1450310.3
BULANDSHAHR,PAHASU,2024-25,1600164.2
BULANDSHAHR,PAHASU,2025-26,1675084.0
BULANDSHAHR,SHIKARPUR,2022-23,466715.9
BULANDSHAHR,SHIKARPUR,2023-24,1766730.2
BULANDSHAHR,SHIKARPUR,2024-25,1633396.0
BULANDSHAHR,SHIKARPUR,2025-26,1900056.8
BULANDSHAHR,SIKANDRABAD,2022-23,2100000.0
BULANDSHAHR,SIKANDRABAD,2023-24,3650000.0
BULANDSHAHR,SIKANDRABAD,2024-25,3400000.0
BULANDSHAHR,SIKANDRABAD,2025-26,3650000.0
BULANDSHAHR,SYNA,2022-23,1700000.0
BULANDSHAHR,SYNA,2023-24,2200000.0
BULANDSHAHR,SYNA,2024-25,1200000.0
BULANDSHAHR,SYNA,2025-26,3900000.0
BULANDSHAHR,UCHAGAON,2022-23,1166700.0
BULANDSHAHR,UCHAGAON,2023-24,866701.4
BULANDSHAHR,UCHAGAON,2024-25,633443.6
BULANDSHAHR,UCHAGAON,2025-26,2166699.1
CHANDAULI,BARAHANI,2022-23,1480072.1
CHANDAULI,BARAHANI,2023-24,1240047.2
CHANDAULI,BARAHANI,2024-25,1560058.1
CHANDAULI,BARAHANI,2025-26,2260051.4
CHANDAULI,CHAHANIYA,2022-23,3300000.0
CHANDAULI,CHAHANIYA,2023-24,2900000.0
CHANDAULI,CHAHANIYA,2024-25,3900000.0
CHANDAULI,CHAHANIYA,2025-26,4500000.0
CHANDAULI,CHAKIYA,2022-23,2050214.4
CHANDAULI,CHAKIYA,2023-24,3375090.9
CHANDAULI,CHAKIYA,2024-25,2800133.0
CHANDAULI,CHAKIYA,2025-26,3850138.8
CHANDAULI,CHANDAULI,2022-23,2825000.0
CHANDAULI,CHANDAULI,2023-24,4800000.0
CHANDAULI,CHANDAULI,2024-25,5225000.0
CHANDAULI,CHANDAULI,2025-26,5425000.0
CHANDAULI,NAUGARH,2022-23,4014364.3
CHANDAULI,NAUGARH,2023-24,3057187.1
CHANDAULI,NAUGARH,2024-25,3585748.1
CHANDAULI,NAUGARH,2025-26,3842918.6
CHANDAULI,SAKALDIHA,2022-23,6200000.0
CHANDAULI,SAKALDIHA,2023-24,5500000.0
CHANDAULI,SAKALDIHA,2024-25,5700000.0
CHANDAULI,SAKALDIHA,2025-26,4500000.0
CHANDAULI,SHAHABGANJ,2022-23,5050000.0
CHANDAULI,SHAHABGANJ,2023-24,4775000.0
CHANDAULI,SHAHABGANJ,2024-25,6525000.0
CHANDAULI,SHAHABGANJ,2025-26,4625000.0
CHITRAKOOT,CHITRAKOOT,2022-23,5420130.0
CHITRAKOOT,CHITRAKOOT,2023-24,3960049.5
CHITRAKOOT,CHITRAKOOT,2024-25,4480062.9
CHITRAKOOT,CHITRAKOOT,2025-26,5300072.8
CHITRAKOOT,CHITRAKOOT (URBAN),2022-23,492.6
CHITRAKOOT,CHITRAKOOT (URBAN),2023-24,257.7
CHITRAKOOT,CHITRAKOOT (URBAN),2024-25,224.2
CHITRAKOOT,CHITRAKOOT (URBAN),2025-26,224.6
CHITRAKOOT,MANIKPUR,2022-23,2650211.7
CHITRAKOOT,MANIKPUR,2023-24,2283459.6
CHITRAKOOT,MANIKPUR,2024-25,2433562.3
CHITRAKOOT,MANIKPUR,2025-26,2500117.5
CHITRAKOOT,MAU,2022-23,2500097.9
CHITRAKOOT,MAU,2023-24,2766731.1
CHITRAKOOT,MAU,2024-25,3066741.5
CHITRAKOOT,MAU,2025-26,4100071.7
CHITRAKOOT,PAHADI,2022-23,3466679.1
CHITRAKOOT,PAHADI,2023-24,3566670.9
CHITRAKOOT,PAHADI,2024-25,3811123.7
CHITRAKOOT,PAHADI,2025-26,4022228.5
CHITRAKOOT,RAM NAGAR,2022-23,3750187.7
CHITRAKOOT,RAM NAGAR,2023-24,2550131.7
CHITRAKOOT,RAM NAGAR,2024-25,2750090.1
CHITRAKOOT,RAM NAGAR,2025-26,3450118.5
DEORIA,BARAHAJ,2022-23,4366666.7
DEORIA,BARAHAJ,2023-24,4566666.7
DEORIA,BARAHAJ,2024-25,4466666.7
DEORIA,BARAHAJ,2025-26,4000000.0
DEORIA,BHATNI,2022-23,1500000.0
DEORIA,BHATNI,2023-24,1600000.0
DEORIA,BHATNI,2024-25,1400000.0
DEORIA,BHATNI,2025-26,900000.0
DEORIA,BHATPAR RANI,2023-24,7900000.0
DEORIA,BHATPAR RANI,2024-25,5300000.0
DEORIA,BHATPAR RANI,2025-26,5200000.0
DEORIA,BHLUANI,2023-24,12700000.0
DEORIA,BHLUANI,2024-25,7000000.0
DEORIA,BHLUANI,2025-26,8400000.0
DEORIA,DEORIA NAGAR KSHETRA,2022-23,298.9
DEORIA,DEORIA NAGAR KSHETRA,2023-24,244.8
DEORIA,DEORIA NAGAR KSHETRA,2024-25,242.1
DEORIA,DEORIA NAGAR KSHETRA,2025-26,359.6
DEORIA,DESAHI DEORIA,2022-23,500000.0
DEORIA,DESAHI DEORIA,2023-24,1133.0
DEORIA,DESAHI DEORIA,2024-25,300.0
DEORIA,DESAHI DEORIA,2025-26,477.7
DEORIA,GAURI BAZAR,2022-23,4200000.0
DEORIA,GAURI BAZAR,2023-24,3400000.0
DEORIA,GAURI BAZAR,2024-25,2733333.3
DEORIA,GAURI BAZAR,2025-26,4233333.3
DEORIA,LAR,2022-23,1900000.0
DEORIA,LAR,2023-24,300000.0
DEORIA,LAR,2024-25,0.0
DEORIA,LAR,2025-26,2000000.0
DEORIA,PATTHRDEVA,2022-23,4000000.0
DEORIA,PATTHRDEVA,2023-24,2200000.0
DEORIA,PATTHRDEVA,2024-25,2100000.0
DEORIA,PATTHRDEVA,2025-26,1450000.0
DEORIA,RUDRAPUR,2022-23,2700000.0
DEORIA,RUDRAPUR,2023-24,4075000.0
DEORIA,RUDRAPUR,2024-25,4400000.0
DEORIA,RUDRAPUR,2025-26,4100000.0
DEORIA,SALIMPUR,2022-23,50.0
DEORIA,SALIMPUR,2023-24,66.6
DEORIA,SALIMPUR,2024-25,500000.0
DEORIA,SALIMPUR,2025-26,199.8
ETAH,ALIGANJ,2022-23,566789.7
ETAH,ALIGANJ,2023-24,200085.8
ETAH,ALIGANJ,2024-25,533408.5
ETAH,ALIGANJ,2025-26,1100172.4
ETAH,AWAGARH,2022-23,2133398.8
ETAH,AWAGARH,2023-24,1400033.3
ETAH,AWAGARH,2024-25,1400092.3
ETAH,AWAGARH,2025-26,1800090.7
ETAH,ETAH (URBAN),2022-23,244.1
ETAH,ETAH (URBAN),2023-24,397.9
ETAH,ETAH (URBAN),2024-25,347.0
ETAH,ETAH (URBAN),2025-26,288.1
ETAH,JAITHARA,2022-23,1500064.3
ETAH,JAITHARA,2023-24,866746.7
ETAH,JAITHARA,2024-25,66705.9
ETAH,JAITHARA,2025-26,666743.6
ETAH,JALESAR,2022-23,6400000.0
ETAH,JALESAR,2023-24,4100000.0
ETAH,JALESAR,2024-25,3500000.0
ETAH,JALESAR,2025-26,4600000.0
ETAH,JALESAR (URBAN),2022-23,310.6
ETAH,JALESAR (URBAN),2023-24,155.4
ETAH,JALESAR (URBAN),2024-25,178.3
ETAH,JALESAR (URBAN),2025-26,312.8
ETAH,MARHARA,2022-23,2200000.0
