District,Block,Year,Avg_Girls_Ratio
JALAUN,RAMPURA,2024-25,0.666
JALAUN,RAMPURA,2025-26,0.676
JALAUN,T. A. ORAI,2022-23,0.549
JALAUN,T. A. ORAI,2023-24,0.552
JALAUN,T. A. ORAI,2024-25,0.603
JALAUN,T. A. ORAI,2025-26,0.63
JAUNPUR,BADLA PUR,2022-23,0.564
JAUNPUR,BADLA PUR,2023-24,0.566
JAUNPUR,BADLA PUR,2024-25,0.524
JAUNPUR,BADLA PUR,2025-26,0.478
JAUNPUR,BARSATHI,2022-23,0.525
JAUNPUR,BARSATHI,2023-24,0.462
JAUNPUR,BARSATHI,2024-25,0.41
JAUNPUR,BARSATHI,2025-26,0.466
JAUNPUR,BUKSHA,2022-23,0.574
JAUNPUR,BUKSHA,2023-24,0.623
JAUNPUR,BUKSHA,2024-25,0.538
JAUNPUR,BUKSHA,2025-26,0.536
JAUNPUR,DHARMAPUR,2022-23,0.762
JAUNPUR,DHARMAPUR,2023-24,1.0
JAUNPUR,DHARMAPUR,2024-25,0.937
JAUNPUR,DHARMAPUR,2025-26,0.581
JAUNPUR,DOBHI,2022-23,0.306
JAUNPUR,DOBHI,2023-24,0.315
JAUNPUR,DOBHI,2024-25,0.457
JAUNPUR,DOBHI,2025-26,0.419
JAUNPUR,JALALPUR,2022-23,0.648
JAUNPUR,JALALPUR,2023-24,0.687
JAUNPUR,JALALPUR,2024-25,0.738
JAUNPUR,JALALPUR,2025-26,0.705
JAUNPUR,JAUNPUR  [NAGAR],2022-23,1.0
JAUNPUR,JAUNPUR  [NAGAR],2023-24,1.0
JAUNPUR,JAUNPUR  [NAGAR],2024-25,1.0
JAUNPUR,JAUNPUR  [NAGAR],2025-26,1.0
JAUNPUR,KARANJA KALA,2022-23,0.37
JAUNPUR,KARANJA KALA,2023-24,0.406
JAUNPUR,KARANJA KALA,2024-25,0.406
JAUNPUR,KARANJA KALA,2025-26,0.461
JAUNPUR,KERAKAT,2022-23,0.51
JAUNPUR,KERAKAT,2023-24,0.567
JAUNPUR,KERAKAT,2024-25,0.579
JAUNPUR,KERAKAT,2025-26,0.57
JAUNPUR,KHUTHAN,2022-23,0.614
JAUNPUR,KHUTHAN,2023-24,0.548
JAUNPUR,KHUTHAN,2024-25,0.617
JAUNPUR,KHUTHAN,2025-26,0.565
JAUNPUR,MACHHALI SHAHAR,2022-23,0.779
JAUNPUR,MACHHALI SHAHAR,2023-24,0.793
JAUNPUR,MACHHALI SHAHAR,2024-25,0.798
JAUNPUR,MACHHALI SHAHAR,2025-26,0.814
JAUNPUR,MADIYAHUN,2022-23,0.875
JAUNPUR,MADIYAHUN,2023-24,0.88
JAUNPUR,MADIYAHUN,2024-25,0.837
JAUNPUR,MADIYAHUN,2025-26,0.86
JAUNPUR,MAHARAJ GANJ,2022-23,0.472
JAUNPUR,MAHARAJ GANJ,2023-24,0.457
JAUNPUR,MAHARAJ GANJ,2024-25,0.3
JAUNPUR,MAHARAJ GANJ,2025-26,0.452
JAUNPUR,MUFTI GANJ,2022-23,0.672
JAUNPUR,MUFTI GANJ,2023-24,0.64
JAUNPUR,MUFTI GANJ,2024-25,0.525
JAUNPUR,MUFTI GANJ,2025-26,0.444
JAUNPUR,MUGRA BADSHAH PUR,2022-23,0.462
JAUNPUR,MUGRA BADSHAH PUR,2023-24,0.47
JAUNPUR,MUGRA BADSHAH PUR,2024-25,0.476
JAUNPUR,MUGRA BADSHAH PUR,2025-26,0.475
JAUNPUR,RAM PUR,2022-23,0.554
JAUNPUR,RAM PUR,2023-24,0.531
JAUNPUR,RAM PUR,2024-25,0.534
JAUNPUR,RAM PUR,2025-26,0.581
JAUNPUR,SHAH GANJ,2022-23,0.63
JAUNPUR,SHAH GANJ,2023-24,0.602
JAUNPUR,SHAH GANJ,2024-25,0.584
JAUNPUR,SHAH GANJ,2025-26,0.587
JAUNPUR,SIKRARA,2022-23,0.667
JAUNPUR,SIKRARA,2023-24,0.696
JAUNPUR,SIKRARA,2024-25,0.444
JAUNPUR,SIKRARA,2025-26,0.476
JAUNPUR,SIRKONI,2022-23,0.792
JAUNPUR,SIRKONI,2023-24,0.776
JAUNPUR,SIRKONI,2024-25,0.81
JAUNPUR,SIRKONI,2025-26,0.735
JAUNPUR,SUITHA KALA,2022-23,0.543
JAUNPUR,SUITHA KALA,2023-24,0.61
JAUNPUR,SUITHA KALA,2024-25,0.701
JAUNPUR,SUITHA KALA,2025-26,0.563
JAUNPUR,SUJAN GANJ,2022-23,0.745
JAUNPUR,SUJAN GANJ,2023-24,0.509
JAUNPUR,SUJAN GANJ,2024-25,0.556
JAUNPUR,SUJAN GANJ,2025-26,0.577
JHANSI,BABINA,2022-23,0.544
JHANSI,BABINA,2023-24,0.546
JHANSI,BABINA,2024-25,0.576
JHANSI,BABINA,2025-26,0.555
JHANSI,BAMORE,2022-23,0.514
JHANSI,BAMORE,2023-24,0.416
JHANSI,BAMORE,2024-25,0.429
JHANSI,BAMORE,2025-26,0.508
JHANSI,BANGRA,2022-23,0.563
JHANSI,BANGRA,2023-24,0.572
JHANSI,BANGRA,2024-25,0.585
JHANSI,BANGRA,2025-26,0.59
JHANSI,BARAGAON,2022-23,0.594
JHANSI,BARAGAON,2023-24,0.587
JHANSI,BARAGAON,2024-25,0.585
JHANSI,BARAGAON,2025-26,0.581
JHANSI,CHIRGAON,2022-23,0.477
JHANSI,CHIRGAON,2023-24,0.477
JHANSI,CHIRGAON,2024-25,0.488
JHANSI,CHIRGAON,2025-26,0.468
JHANSI,GURSARAI,2022-23,0.623
JHANSI,GURSARAI,2023-24,0.574
JHANSI,GURSARAI,2024-25,0.625
JHANSI,GURSARAI,2025-26,0.635
JHANSI,JHANSI NAGARCHETRA,2022-23,0.5
JHANSI,JHANSI NAGARCHETRA,2023-24,0.5
JHANSI,JHANSI NAGARCHETRA,2024-25,0.5
JHANSI,JHANSI NAGARCHETRA,2025-26,0.534
JHANSI,MAURANIPUR,2022-23,0.466
JHANSI,MAURANIPUR,2023-24,0.466
JHANSI,MAURANIPUR,2024-25,0.501
JHANSI,MAURANIPUR,2025-26,0.479
JHANSI,MAURANIPUR  N.CHETRA,2022-23,1.0
JHANSI,MAURANIPUR  N.CHETRA,2023-24,1.0
JHANSI,MAURANIPUR  N.CHETRA,2024-25,1.0
JHANSI,MAURANIPUR  N.CHETRA,2025-26,1.0
JHANSI,MOTH,2022-23,0.379
JHANSI,MOTH,2023-24,0.398
JHANSI,MOTH,2024-25,0.424
JHANSI,MOTH,2025-26,0.423
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,2022-23,0.541
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,2023-24,0.517
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,2024-25,0.565
JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,2022-23,0.567
JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,2023-24,0.613
JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,2024-25,0.656
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,2022-23,0.558
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,2023-24,0.606
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,2024-25,0.611
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,2022-23,0.662
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,2023-24,0.626
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,2024-25,0.509
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,2022-23,0.678
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,2023-24,0.648
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,2024-25,0.578
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,2022-23,0.559
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,2023-24,0.546
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,2024-25,0.515
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,2022-23,1.0
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,2023-24,1.0
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,2024-25,1.0
JYOTIBA PHULE NAGAR (AMROHA),JOYA,2022-23,0.552
JYOTIBA PHULE NAGAR (AMROHA),JOYA,2023-24,0.572
JYOTIBA PHULE NAGAR (AMROHA),JOYA,2024-25,0.581
KANNAUJ,CHHIBRAMAU,2022-23,0.563
KANNAUJ,CHHIBRAMAU,2023-24,0.673
KANNAUJ,CHHIBRAMAU,2024-25,0.781
KANNAUJ,CHHIBRAMAU,2025-26,0.798
KANNAUJ,GUGRAPUR,2022-23,0.58
KANNAUJ,GUGRAPUR,2023-24,0.692
KANNAUJ,GUGRAPUR,2024-25,0.58
KANNAUJ,GUGRAPUR,2025-26,0.486
KANNAUJ,HASERAN,2022-23,0.714
KANNAUJ,HASERAN,2023-24,0.8
KANNAUJ,HASERAN,2024-25,0.625
KANNAUJ,HASERAN,2025-26,0.542
KANNAUJ,JALALABAD,2022-23,0.617
KANNAUJ,JALALABAD,2023-24,0.577
KANNAUJ,JALALABAD,2024-25,0.587
KANNAUJ,JALALABAD,2025-26,0.573
KANNAUJ,KANNAUJ,2022-23,0.51
KANNAUJ,KANNAUJ,2023-24,0.522
KANNAUJ,KANNAUJ,2024-25,0.462
KANNAUJ,KANNAUJ,2025-26,0.445
KANNAUJ,SAURIKH,2022-23,0.501
KANNAUJ,SAURIKH,2023-24,0.449
KANNAUJ,SAURIKH,2024-25,0.47
KANNAUJ,SAURIKH,2025-26,0.511
KANNAUJ,TAL GRAM,2022-23,0.389
KANNAUJ,TAL GRAM,2023-24,0.376
KANNAUJ,TAL GRAM,2024-25,0.433
KANNAUJ,TAL GRAM,2025-26,0.467
KANNAUJ,UMARDA,2022-23,0.583
KANNAUJ,UMARDA,2023-24,0.475
KANNAUJ,UMARDA,2024-25,0.441
KANNAUJ,UMARDA,2025-26,0.484
KANPUR DEHAT,AKBARPUR,2022-23,0.521
KANPUR DEHAT,AKBARPUR,2023-24,0.554
KANPUR DEHAT,AKBARPUR,2024-25,0.562
KANPUR DEHAT,AKBARPUR,2025-26,0.541
KANPUR DEHAT,AMARAUDHA,2022-23,0.646
KANPUR DEHAT,AMARAUDHA,2023-24,0.648
KANPUR DEHAT,AMARAUDHA,2024-25,0.72
KANPUR DEHAT,AMARAUDHA,2025-26,0.744
KANPUR DEHAT,DERAPUR,2022-23,0.354
KANPUR DEHAT,DERAPUR,2023-24,0.345
KANPUR DEHAT,DERAPUR,2024-25,0.435
KANPUR DEHAT,DERAPUR,2025-26,0.464
KANPUR DEHAT,JHINJHAK,2022-23,0.549
KANPUR DEHAT,JHINJHAK,2023-24,0.537
KANPUR DEHAT,JHINJHAK,2024-25,0.506
KANPUR DEHAT,JHINJHAK,2025-26,0.494
KANPUR DEHAT,MAITHA,2022-23,0.591
KANPUR DEHAT,MAITHA,2023-24,0.69
KANPUR DEHAT,MAITHA,2024-25,0.452
KANPUR DEHAT,MAITHA,2025-26,0.393
KANPUR DEHAT,MALASA,2022-23,0.456
KANPUR DEHAT,MALASA,2023-24,0.554
KANPUR DEHAT,MALASA,2024-25,0.709
KANPUR DEHAT,MALASA,2025-26,0.574
KANPUR DEHAT,RAJPUR,2022-23,0.483
KANPUR DEHAT,RAJPUR,2023-24,0.603
KANPUR DEHAT,RAJPUR,2024-25,0.533
KANPUR DEHAT,RAJPUR,2025-26,0.509
KANPUR DEHAT,RASULABAD,2022-23,0.64
KANPUR DEHAT,RASULABAD,2023-24,0.663
KANPUR DEHAT,RASULABAD,2024-25,0.69
KANPUR DEHAT,RASULABAD,2025-26,0.745
KANPUR DEHAT,SANDALPUR,2022-23,0.645
KANPUR DEHAT,SANDALPUR,2023-24,0.548
KANPUR DEHAT,SANDALPUR,2024-25,0.467
KANPUR DEHAT,SANDALPUR,2025-26,0.568
KANPUR DEHAT,SARVANKHERA,2022-23,0.491
KANPUR DEHAT,SARVANKHERA,2023-24,0.412
KANPUR DEHAT,SARVANKHERA,2024-25,0.579
KANPUR DEHAT,SARVANKHERA,2025-26,0.534
KANPUR NAGAR,BHITERGAON,2022-23,0.516
KANPUR NAGAR,BHITERGAON,2023-24,0.557
KANPUR NAGAR,BHITERGAON,2024-25,0.557
KANPUR NAGAR,BHITERGAON,2025-26,0.583
KANPUR NAGAR,BIDHNU,2022-23,0.506
KANPUR NAGAR,BIDHNU,2023-24,0.539
KANPUR NAGAR,BIDHNU,2024-25,0.558
KANPUR NAGAR,BIDHNU,2025-26,0.576
KANPUR NAGAR,BILHAUR,2022-23,0.506
KANPUR NAGAR,BILHAUR,2023-24,0.58
KANPUR NAGAR,BILHAUR,2024-25,0.518
KANPUR NAGAR,BILHAUR,2025-26,0.517
KANPUR NAGAR,CHAUBEPUR,2022-23,0.508
KANPUR NAGAR,CHAUBEPUR,2023-24,0.522
KANPUR NAGAR,CHAUBEPUR,2024-25,0.508
KANPUR NAGAR,CHAUBEPUR,2025-26,0.486
KANPUR NAGAR,GHATAMPUR,2022-23,0.682
KANPUR NAGAR,GHATAMPUR,2023-24,0.731
KANPUR NAGAR,GHATAMPUR,2024-25,0.665
KANPUR NAGAR,GHATAMPUR,2025-26,0.605
KANPUR NAGAR,KAKWAN,2022-23,0.543
KANPUR NAGAR,KAKWAN,2023-24,0.544
KANPUR NAGAR,KAKWAN,2024-25,0.453
KANPUR NAGAR,KAKWAN,2025-26,0.481
KANPUR NAGAR,KALYANPUR,2022-23,0.626
KANPUR NAGAR,KALYANPUR,2023-24,0.636
KANPUR NAGAR,KALYANPUR,2024-25,0.641
KANPUR NAGAR,KALYANPUR,2025-26,0.63
KANPUR NAGAR,PATARA,2022-23,0.606
KANPUR NAGAR,PATARA,2023-24,0.565
KANPUR NAGAR,PATARA,2024-25,0.5
KANPUR NAGAR,PATARA,2025-26,0.458
KANPUR NAGAR,PREMNAGAR,2022-23,0.5
KANPUR NAGAR,PREMNAGAR,2023-24,0.54
KANPUR NAGAR,PREMNAGAR,2024-25,0.549
KANPUR NAGAR,PREMNAGAR,2025-26,0.563
KANPUR NAGAR,SARSAUL,2022-23,0.789
KANPUR NAGAR,SARSAUL,2023-24,0.759
KANPUR NAGAR,SARSAUL,2024-25,0.758
KANPUR NAGAR,SARSAUL,2025-26,0.717
KANPUR NAGAR,SHASTRI NAGAR,2022-23,1.0
KANPUR NAGAR,SHASTRI NAGAR,2023-24,1.0
KANPUR NAGAR,SHASTRI NAGAR,2024-25,1.0
KANPUR NAGAR,SHASTRI NAGAR,2025-26,1.0
KANPUR NAGAR,SHIVRAJPUR,2022-23,0.552
KANPUR NAGAR,SHIVRAJPUR,2023-24,0.612
KANPUR NAGAR,SHIVRAJPUR,2024-25,0.618
KANPUR NAGAR,SHIVRAJPUR,2025-26,0.61
KANSHIRAM NAGAR,AMAPUR,2022-23,0.462
KANSHIRAM NAGAR,AMAPUR,2023-24,0.477
KANSHIRAM NAGAR,AMAPUR,2024-25,0.511
KANSHIRAM NAGAR,GANJ DUNDWARA,2022-23,0.212
KANSHIRAM NAGAR,GANJ DUNDWARA,2023-24,0.272
KANSHIRAM NAGAR,GANJ DUNDWARA,2024-25,0.454
KANSHIRAM NAGAR,KASGANJ,2022-23,0.619
KANSHIRAM NAGAR,KASGANJ,2023-24,0.597
KANSHIRAM NAGAR,KASGANJ,2024-25,0.54
KANSHIRAM NAGAR,KASGANJ (URBAN),2022-23,1.0
KANSHIRAM NAGAR,KASGANJ (URBAN),2023-24,1.0
KANSHIRAM NAGAR,KASGANJ (URBAN),2024-25,1.0
KANSHIRAM NAGAR,PATIYALI,2022-23,0.609
KANSHIRAM NAGAR,PATIYALI,2023-24,0.524
KANSHIRAM NAGAR,PATIYALI,2024-25,0.559
KANSHIRAM NAGAR,SAHAVAR,2022-23,0.48
KANSHIRAM NAGAR,SAHAVAR,2023-24,0.452
KANSHIRAM NAGAR,SAHAVAR,2024-25,0.452
KANSHIRAM NAGAR,SORON,2022-23,0.441
KANSHIRAM NAGAR,SORON,2023-24,0.487
KANSHIRAM NAGAR,SORON,2024-25,0.518
KASGANJ,AMAPUR,2025-26,0.454
KASGANJ,GANJ DUNDWARA,2025-26,0.467
KASGANJ,KASGANJ,2025-26,0.574
KASGANJ,KASGANJ (URBAN),2025-26,0.999
KASGANJ,PATIYALI,2025-26,0.563
KASGANJ,SAHAVAR,2025-26,0.439
KASGANJ,SORON,2025-26,0.537
KAUSHAMBI,CHAYAL,2022-23,0.5
KAUSHAMBI,CHAYAL,2023-24,0.483
KAUSHAMBI,CHAYAL,2024-25,0.531
KAUSHAMBI,CHAYAL,2025-26,0.625
KAUSHAMBI,KADA,2022-23,0.707
KAUSHAMBI,KADA,2023-24,0.668
KAUSHAMBI,KADA,2024-25,0.658
KAUSHAMBI,KADA,2025-26,0.643
KAUSHAMBI,KAUSHAMBI,2022-23,0.54
KAUSHAMBI,KAUSHAMBI,2023-24,0.561
KAUSHAMBI,KAUSHAMBI,2024-25,0.586
KAUSHAMBI,KAUSHAMBI,2025-26,0.56
KAUSHAMBI,MANJHANPUR,2022-23,0.746
KAUSHAMBI,MANJHANPUR,2023-24,0.706
KAUSHAMBI,MANJHANPUR,2024-25,0.593
KAUSHAMBI,MANJHANPUR,2025-26,0.577
KAUSHAMBI,MURATGANJ,2022-23,0.5
KAUSHAMBI,MURATGANJ,2023-24,0.543
KAUSHAMBI,MURATGANJ,2024-25,0.619
KAUSHAMBI,MURATGANJ,2025-26,0.543
KAUSHAMBI,NEWADA,2022-23,0.502
KAUSHAMBI,NEWADA,2023-24,0.535
KAUSHAMBI,NEWADA,2024-25,0.526
KAUSHAMBI,NEWADA,2025-26,0.446
KAUSHAMBI,SARSAWAN,2022-23,0.487
KAUSHAMBI,SARSAWAN,2023-24,0.487
KAUSHAMBI,SARSAWAN,2024-25,0.471
KAUSHAMBI,SARSAWAN,2025-26,0.484
KAUSHAMBI,SIRATHU,2022-23,0.56
KAUSHAMBI,SIRATHU,2023-24,0.528
KAUSHAMBI,SIRATHU,2024-25,0.552
KAUSHAMBI,SIRATHU,2025-26,0.541
KHERI,BANKEGANJ,2022-23,0.679
KHERI,BANKEGANJ,2023-24,0.607
KHERI,BANKEGANJ,2024-25,0.634
KHERI,BANKEGANJ,2025-26,0.618
KHERI,BEHJAM,2022-23,0.512
KHERI,BEHJAM,2023-24,0.625
KHERI,BEHJAM,2024-25,0.552
KHERI,BEHJAM,2025-26,0.494
KHERI,BIJUA,2022-23,0.349
KHERI,BIJUA,2023-24,0.458
KHERI,BIJUA,2024-25,0.469
KHERI,BIJUA,2025-26,0.487
KHERI,DHAURAHARA,2022-23,0.436
KHERI,DHAURAHARA,2023-24,0.408
KHERI,DHAURAHARA,2024-25,0.422
KHERI,DHAURAHARA,2025-26,0.459
KHERI,ISANAGAR,2022-23,0.431
KHERI,ISANAGAR,2023-24,0.402
KHERI,ISANAGAR,2024-25,0.428
KHERI,ISANAGAR,2025-26,0.42
KHERI,KUMBHI-GOLA,2022-23,0.43
KHERI,KUMBHI-GOLA,2023-24,0.479
KHERI,KUMBHI-GOLA,2024-25,0.458
KHERI,KUMBHI-GOLA,2025-26,0.467
KHERI,LAKHIMPUR,2022-23,1.0
KHERI,LAKHIMPUR,2023-24,1.0
KHERI,LAKHIMPUR,2024-25,0.998
KHERI,LAKHIMPUR,2025-26,0.993
KHERI,LMP,2022-23,0.5
KHERI,LMP,2023-24,0.5
KHERI,LMP,2024-25,0.5
KHERI,LMP,2025-26,0.5
KHERI,MITAULI,2022-23,0.396
KHERI,MITAULI,2023-24,0.464
KHERI,MITAULI,2024-25,0.527
KHERI,MITAULI,2025-26,0.53
KHERI,MOHAMMADI,2022-23,0.364
KHERI,MOHAMMADI,2023-24,0.492
KHERI,MOHAMMADI,2024-25,0.462
KHERI,MOHAMMADI,2025-26,0.418
KHERI,MOM,2022-23,1.0
KHERI,MOM,2023-24,1.0
KHERI,MOM,2024-25,1.0
KHERI,MOM,2025-26,1.0
KHERI,NAKAHA,2022-23,0.446
KHERI,NAKAHA,2023-24,0.445
KHERI,NAKAHA,2024-25,0.455
KHERI,NAKAHA,2025-26,0.447
KHERI,NIGHASAN,2022-23,0.567
KHERI,NIGHASAN,2023-24,0.535
KHERI,NIGHASAN,2024-25,0.527
KHERI,NIGHASAN,2025-26,0.572
KHERI,PALIYA,2022-23,0.514
KHERI,PALIYA,2023-24,0.526
KHERI,PALIYA,2024-25,0.508
KHERI,PALIYA,2025-26,0.477
KHERI,PASGAWAN,2022-23,0.409
KHERI,PASGAWAN,2023-24,0.447
KHERI,PASGAWAN,2024-25,0.428
KHERI,PASGAWAN,2025-26,0.433
KHERI,PHOOL BEHAR,2022-23,0.564
KHERI,PHOOL BEHAR,2023-24,0.555
KHERI,PHOOL BEHAR,2024-25,0.605
KHERI,PHOOL BEHAR,2025-26,0.633
KHERI,RAMIYA BEHAR,2022-23,0.397
KHERI,RAMIYA BEHAR,2023-24,0.46
KHERI,RAMIYA BEHAR,2024-25,0.443
KHERI,RAMIYA BEHAR,2025-26,0.459
KUSHINAGAR,DUDAHI,2022-23,0.44
KUSHINAGAR,DUDAHI,2023-24,0.682
KUSHINAGAR,DUDAHI,2024-25,0.852
KUSHINAGAR,DUDAHI,2025-26,0.818
KUSHINAGAR,HATA,2022-23,0.845
KUSHINAGAR,HATA,2023-24,0.875
KUSHINAGAR,HATA,2024-25,0.893
KUSHINAGAR,HATA,2025-26,0.929
KUSHINAGAR,KASIA,2023-24,0.5
KUSHINAGAR,KASIA,2024-25,0.485
KUSHINAGAR,KASIA,2025-26,0.573
KUSHINAGAR,KHADDA,2022-23,0.662
KUSHINAGAR,KHADDA,2023-24,0.642
KUSHINAGAR,KHADDA,2024-25,0.572
KUSHINAGAR,KHADDA,2025-26,0.582
KUSHINAGAR,MOTICHAK,2022-23,0.522
KUSHINAGAR,MOTICHAK,2023-24,0.635
KUSHINAGAR,MOTICHAK,2024-25,0.672
KUSHINAGAR,MOTICHAK,2025-26,0.708
KUSHINAGAR,NAURANGIYA,2022-23,0.415
KUSHINAGAR,NAURANGIYA,2023-24,0.473
KUSHINAGAR,NAURANGIYA,2024-25,0.526
KUSHINAGAR,NAURANGIYA,2025-26,0.574
KUSHINAGAR,PADARAUNA,2022-23,0.548
KUSHINAGAR,PADARAUNA,2023-24,0.561
KUSHINAGAR,PADARAUNA,2024-25,0.589
KUSHINAGAR,PADARAUNA,2025-26,0.562
KUSHINAGAR,PADRAUNA (URBAN),2022-23,1.0
KUSHINAGAR,PADRAUNA (URBAN),2023-24,1.0
KUSHINAGAR,PADRAUNA (URBAN),2024-25,1.0
KUSHINAGAR,PADRAUNA (URBAN),2025-26,1.0
KUSHINAGAR,RAMKOLA,2022-23,0.492
KUSHINAGAR,RAMKOLA,2023-24,0.494
KUSHINAGAR,RAMKOLA,2024-25,0.462
KUSHINAGAR,RAMKOLA,2025-26,0.561
KUSHINAGAR,SEORAHI,2022-23,0.667
KUSHINAGAR,SEORAHI,2023-24,0.635
KUSHINAGAR,SEORAHI,2024-25,0.586
KUSHINAGAR,SEORAHI,2025-26,0.615
KUSHINAGAR,TAMKUHI,2022-23,0.534
KUSHINAGAR,TAMKUHI,2023-24,0.65
KUSHINAGAR,TAMKUHI,2024-25,0.65
KUSHINAGAR,TAMKUHI,2025-26,0.637
KUSHINAGAR,VISHUNPURA,2022-23,0.557
KUSHINAGAR,VISHUNPURA,2023-24,0.636
KUSHINAGAR,VISHUNPURA,2024-25,0.592
KUSHINAGAR,VISHUNPURA,2025-26,0.643
LALITPUR,BAR,2022-23,0.433
LALITPUR,BAR,2023-24,0.419
LALITPUR,BAR,2024-25,0.432
LALITPUR,BAR,2025-26,0.444
LALITPUR,BIRDHA,2022-23,0.538
LALITPUR,BIRDHA,2023-24,0.519
LALITPUR,BIRDHA,2024-25,0.488
LALITPUR,BIRDHA,2025-26,0.512
LALITPUR,JAKHORA,2022-23,0.454
LALITPUR,JAKHORA,2023-24,0.453
LALITPUR,JAKHORA,2024-25,0.468
LALITPUR,JAKHORA,2025-26,0.493
LALITPUR,LALITPUR,2022-23,0.5
LALITPUR,LALITPUR,2023-24,0.5
LALITPUR,LALITPUR,2024-25,0.5
LALITPUR,LALITPUR,2025-26,0.5
LALITPUR,MADAWRA,2022-23,0.406
LALITPUR,MADAWRA,2023-24,0.402
LALITPUR,MADAWRA,2024-25,0.445
LALITPUR,MADAWRA,2025-26,0.467
LALITPUR,MAHRONI,2022-23,0.566
LALITPUR,MAHRONI,2023-24,0.589
LALITPUR,MAHRONI,2024-25,0.552
LALITPUR,MAHRONI,2025-26,0.523
LALITPUR,TALBEHAT,2022-23,0.443
LALITPUR,TALBEHAT,2023-24,0.44
LALITPUR,TALBEHAT,2024-25,0.427
LALITPUR,TALBEHAT,2025-26,0.42
LUCKNOW,BAKSHI KA TALAB,2022-23,0.535
LUCKNOW,BAKSHI KA TALAB,2023-24,0.544
LUCKNOW,BAKSHI KA TALAB,2024-25,0.542
LUCKNOW,BAKSHI KA TALAB,2025-26,0.561
LUCKNOW,CHINHAT,2022-23,0.704
LUCKNOW,CHINHAT,2023-24,0.727
LUCKNOW,CHINHAT,2024-25,0.729
LUCKNOW,CHINHAT,2025-26,0.68
LUCKNOW,GOSHAI GANJ,2022-23,0.497
LUCKNOW,GOSHAI GANJ,2023-24,0.39
LUCKNOW,GOSHAI GANJ,2024-25,0.462
LUCKNOW,GOSHAI GANJ,2025-26,0.474
LUCKNOW,KAKORI,2022-23,0.596
LUCKNOW,KAKORI,2023-24,0.626
LUCKNOW,KAKORI,2024-25,0.644
LUCKNOW,KAKORI,2025-26,0.664
LUCKNOW,MAAL,2022-23,0.599
LUCKNOW,MAAL,2023-24,0.585
LUCKNOW,MAAL,2024-25,0.674
LUCKNOW,MAAL,2025-26,0.63
LUCKNOW,MALIHABAD,2022-23,0.675
LUCKNOW,MALIHABAD,2023-24,0.681
LUCKNOW,MALIHABAD,2024-25,0.686
LUCKNOW,MALIHABAD,2025-26,0.666
LUCKNOW,MOHAN LAL GANJ,2022-23,0.483
LUCKNOW,MOHAN LAL GANJ,2023-24,0.492
LUCKNOW,MOHAN LAL GANJ,2024-25,0.528
LUCKNOW,MOHAN LAL GANJ,2025-26,0.536
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",2022-23,0.668
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",2023-24,0.701
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",2024-25,0.722
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",2025-26,0.729
LUCKNOW,SAROJNI NAGAR,2022-23,0.468
LUCKNOW,SAROJNI NAGAR,2023-24,0.479
LUCKNOW,SAROJNI NAGAR,2024-25,0.498
LUCKNOW,SAROJNI NAGAR,2025-26,0.459
MAHARAJGANJ,BRIJMAN GANJ,2022-23,0.542
MAHARAJGANJ,BRIJMAN GANJ,2023-24,0.518
MAHARAJGANJ,BRIJMAN GANJ,2024-25,0.559
MAHARAJGANJ,DHANI,2022-23,0.362
MAHARAJGANJ,DHANI,2023-24,0.291
MAHARAJGANJ,DHANI,2024-25,0.35
MAHARAJGANJ,GHUGHLI,2022-23,0.633
MAHARAJGANJ,GHUGHLI,2023-24,0.681
MAHARAJGANJ,GHUGHLI,2024-25,0.704
MAHARAJGANJ,LAKSHMIPUR,2022-23,0.583
MAHARAJGANJ,LAKSHMIPUR,2023-24,0.621
MAHARAJGANJ,LAKSHMIPUR,2024-25,0.6
MAHARAJGANJ,MAHRAJGANJ,2022-23,0.694
MAHARAJGANJ,MAHRAJGANJ,2023-24,0.728
MAHARAJGANJ,MAHRAJGANJ,2024-25,0.771
