District,Block,School_ID,School_Name,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Had_Decline,Trough_Year,Trough_Value,Recovery_Amount,Recovery_pct,Recovery_Pattern,Recovery_Strength
MAU,NAGAR KSHETRA MAU,9621006101,GOVT BALIKA INTER COLL,147,138,190,185,True,2023-24,138,47,34.06,Full Recovery,Strong
MAU,PARDAHA,9620405603,GOVT KANYA HSS RAKAULI,32,40,57,54,True,2022-23,32,22,68.75,Full Recovery,Strong
MAU,RATANPURA,9620101606,GOVT HSS AILAKH,25,34,56,26,True,2022-23,25,1,4.0,Full Recovery,Weak
MAU,RATANPURA,9620104403,GOVT HSS DEVDAH,86,86,122,100,True,2022-23,86,14,16.28,Full Recovery,Moderate
MAU,RATANPURA,9620101608,Pt Deendayal Upadhyay Rajkiy Model Inter College Ailakh Mau,136,146,195,154,True,2022-23,136,18,13.24,Full Recovery,Moderate
MEERUT,DAURALA,9070800123,GOVERNMENT HIGH SCHOOL KHIRWA NAUABAAD,63,54,71,84,True,2023-24,54,30,55.56,Strong Recovery,Strong
MEERUT,DAURALA,9070802303,GOVT. HIGH SCHOOL PAVLI KHAS,102,121,100,112,True,2024-25,100,12,12.0,Full Recovery,Moderate
MEERUT,HASTINAPUR,9071210901,GOVT. HIGH SCHOOL IKWARA,61,61,55,65,True,2024-25,55,10,18.18,Full Recovery,Moderate
MEERUT,KHARKHODA,9070301402,GOVT. HIGH SCH. FAKHARPUR KABTTA,35,25,29,38,True,2023-24,25,13,52.0,Strong Recovery,Strong
MEERUT,KHARKHODA,9070301202,GOVT. HIGH SCH. ULDHAN,51,57,35,53,True,2024-25,35,18,51.43,Full Recovery,Strong
MEERUT,MACHRA,9071001503,GOVT. HIGH SCH. BAHERORA,45,35,43,61,True,2023-24,35,26,74.29,Strong Recovery,Strong
MEERUT,MACHRA,9071001904,RAJKIYA G.I.COLLEGE.KITHOR,204,225,213,206,True,2022-23,204,2,0.98,Full Recovery,Weak
MEERUT,MAWANA,9070905303,GOVT. HIGH SCH. TATEENA,25,23,31,40,True,2023-24,23,17,73.91,Strong Recovery,Strong
MEERUT,MAWANA,9070902305,GOVT. HIGH SCHOOL KAUL,32,26,32,35,True,2023-24,26,9,34.62,Strong Recovery,Strong
MEERUT,MEERUT NAGAR,9071304120,GOVT. INTER COLLEGE MEERUT,763,731,740,766,True,2023-24,731,35,4.79,Strong Recovery,Weak
MEERUT,PARIKSHIT GARH,9071100711,GOVT. H.S. AGWANPUR,54,50,52,64,True,2023-24,50,14,28.0,Strong Recovery,Strong
MEERUT,PARIKSHIT GARH,9071102333,GOVT. INTER COLLEGE LALIYANA,38,42,69,64,True,2022-23,38,26,68.42,Full Recovery,Strong
MEERUT,RAJPURA,9070201204,GOVT. HIGH SCHOOL MAME PUR,79,80,83,79,True,2022-23,79,0,0.0,Full Recovery,No Recovery
MEERUT,ROHTA,9070501502,GOVT. H S BADAM,59,26,31,33,True,2023-24,26,7,26.92,Strong Recovery,Strong
MEERUT,SARDHANA,9070603107,GOVT. INTER COLLEGE MAHADEV,126,109,123,141,True,2023-24,109,32,29.36,Strong Recovery,Strong
MEERUT,SARDHANA,9070603907,RAJKIYA INTER COLLEGE KAPSADH,47,66,63,76,True,2022-23,47,29,61.7,Full Recovery,Strong
MEERUT,SARURPUR,9070701210,G.I.C. PANCHLI BUJURG,22,72,64,90,True,2022-23,22,68,309.09,Full Recovery,Strong
MEERUT,SARURPUR,9070700709,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KALAND,153,177,183,159,True,2022-23,153,6,3.92,Full Recovery,Weak
MIRZAPUR,CHHANBEY,9690510506,GOVT. HIGH SCHOOL BABURA,88,101,96,102,True,2022-23,88,14,15.91,Full Recovery,Moderate
MIRZAPUR,CHHANBEY,9690513103,GOVT. HIGH SCHOOL DADAWA,72,61,82,86,True,2023-24,61,25,40.98,Strong Recovery,Strong
MIRZAPUR,CHHANBEY,9690503904,GOVT. HIGH SCHOOL JASA BAGHAURA,35,31,39,58,True,2023-24,31,27,87.1,Strong Recovery,Strong
MIRZAPUR,CHHANBEY,9690509703,GOVT. HIGH SCHOOL NADINI,25,23,37,61,True,2023-24,23,38,165.22,Strong Recovery,Strong
MIRZAPUR,CHHANBEY,9690506703,GOVT. HIGH SCHOOL SUMATIYA,91,126,184,175,True,2022-23,91,84,92.31,Full Recovery,Strong
MIRZAPUR,HALIA,9690204213,GOVT. HIGH SCHOOL DRAMAND GANJ,33,45,30,51,True,2024-25,30,21,70.0,Full Recovery,Strong
MIRZAPUR,HALIA,9690203008,GOVT. HIGH SCHOOL PATEHRA,20,31,22,31,True,2022-23,20,11,55.0,Full Recovery,Strong
MIRZAPUR,HALIA,9690206703,GOVT. U.M.V. NAIDI KATHARI,92,98,113,108,True,2022-23,92,16,17.39,Full Recovery,Moderate
MIRZAPUR,HALIA,9690201403,GOVT. U.M.V. PIPRA,166,170,162,175,True,2024-25,162,13,8.02,Full Recovery,Weak
MIRZAPUR,JAMALPUR,9690808305,GOVT U.M.V. BHUILEE,327,327,338,331,True,2022-23,327,4,1.22,Full Recovery,Weak
MIRZAPUR,KONE,9690700109,GOVT. HIGH SCHOOL CHILH,153,108,134,170,True,2023-24,108,62,57.41,Strong Recovery,Strong
MIRZAPUR,KONE,9690703307,GOVT. HIGH SCHOOL TILTHI,118,147,156,154,True,2022-23,118,36,30.51,Full Recovery,Strong
MIRZAPUR,LALGANJ,9690300110,GOVT. U.M.V. DUBAR KALA,145,177,213,162,True,2022-23,145,17,11.72,Full Recovery,Moderate
MIRZAPUR,NAGAR,9691407303,GOVT. HIGH SCHOOL DULLAHPUR,46,89,74,70,True,2022-23,46,24,52.17,Full Recovery,Strong
MIRZAPUR,NAGAR,9691406706,GOVT. HIGH SCHOOL JIGNAUREE,75,99,95,110,True,2022-23,75,35,46.67,Full Recovery,Strong
MIRZAPUR,NAGAR PALIKA,9691300207,G.G.I.C.VINDHYACHAL,310,367,377,337,True,2022-23,310,27,8.71,Full Recovery,Weak
MIRZAPUR,PAHARI,9690401804,GOVT. GIRLS HIGH SCHOOL BHARPURA,232,253,243,266,True,2022-23,232,34,14.66,Full Recovery,Moderate
MIRZAPUR,PAHARI,9690403003,GOVT. HIGH SCHOOL KATHANAI,122,96,103,135,True,2023-24,96,39,40.62,Strong Recovery,Strong
MIRZAPUR,PAHARI,9690404704,GOVT. HIGH SCHOOL TOSAWAN,171,168,206,236,True,2023-24,168,68,40.48,Strong Recovery,Strong
MIRZAPUR,RAJGARH,9690604903,GOVT. H.S.S. KHAMHVA JAMTEE,49,39,56,83,True,2023-24,39,44,112.82,Strong Recovery,Strong
MIRZAPUR,SEEKHAR,9690105102,BABA RAM ABHILASH GIC DOMANPUR,117,114,122,127,True,2023-24,114,13,11.4,Strong Recovery,Moderate
MIRZAPUR,SEEKHAR,9690101005,GOVT. HIGH SCHOOL ADALPURA,117,107,123,154,True,2023-24,107,47,43.93,Strong Recovery,Strong
MORADABAD,BHAGATPUR TANDA,9040202703,GOVERNMENT HIGHER SEC SCHOOL,78,86,102,88,True,2022-23,78,10,12.82,Full Recovery,Moderate
MORADABAD,BILARI,9040301511,GOVERNMENT INTER COLLEGE THANWLA BILARI MORADABAD,61,51,58,88,True,2023-24,51,37,72.55,Strong Recovery,Strong
MORADABAD,BILARI,9040322804,GOVT.HIGH SCHOOL BEHTA SARTHAL,114,101,118,120,True,2023-24,101,19,18.81,Strong Recovery,Moderate
MORADABAD,BILARI,9040306005,GOVT.INTER COLLEGE NAGALIYA JAT,501,473,487,514,True,2023-24,473,41,8.67,Strong Recovery,Weak
MORADABAD,CHAJLET,9042007805,GOVT.HIGH SCHOOL BEGUMPUR,82,82,96,84,True,2022-23,82,2,2.44,Full Recovery,Weak
MORADABAD,CHAJLET,9042003806,RAJKIYA HIGHER SECONDARY SCHOOL LADAWALI,62,36,40,59,True,2023-24,36,23,63.89,Strong Recovery,Strong
MORADABAD,DILARI,9040606625,Pt Deendayal Upadhyay Govt Model Inter College Jatpura,149,169,212,195,True,2022-23,149,46,30.87,Full Recovery,Strong
MORADABAD,KUNDERKI,9040708713,GOVERNMENT INTER COLLEGE RATANPUR KALAN,401,424,481,447,True,2022-23,401,46,11.47,Full Recovery,Moderate
MORADABAD,KUNDERKI,9040704206,GOVT.HIGH SCHOOL HATHIPUR CHITTO,34,35,44,39,True,2022-23,34,5,14.71,Full Recovery,Moderate
MORADABAD,KUNDERKI,9040706403,GOVT.HIGH SCHOOL NAGALIYA MASHKULA,103,88,126,144,True,2023-24,88,56,63.64,Strong Recovery,Strong
MORADABAD,MORADABAD,9040802904,GOVT HIGH SCHOOL KHADANA,188,177,195,191,True,2023-24,177,14,7.91,Full Recovery,Weak
MORADABAD,MORADABAD CITY GIRLS,9041402835,GOVT GIRLS INTER COLLEGE,936,910,964,950,True,2023-24,910,40,4.4,Full Recovery,Weak
MORADABAD,MUNDAPANDAY,9040900606,GOVERNMENT HIGHER SEC. SCHOOL,139,119,136,154,True,2023-24,119,35,29.41,Strong Recovery,Strong
MORADABAD,MUNDAPANDAY,9040908605,GOVERNMENT INTER COLLEGE,521,574,626,615,True,2022-23,521,94,18.04,Full Recovery,Moderate
MORADABAD,MUNDAPANDAY,9040903303,GOVT.HIGH SCHOOL VEERPUR BATIYAR,83,57,66,74,True,2023-24,57,17,29.82,Strong Recovery,Strong
MUZAFFARNAGAR,BAGHRA,9020202904,GOVT INTER COLLEGE BUDHINA KHURD   MUZAFFARNAGAR,98,91,92,119,True,2023-24,91,28,30.77,Strong Recovery,Strong
MUZAFFARNAGAR,BUDHANA,9020605701,GOVT INTER COLLEGE BIRAL  MUZAFFARNAGAR,81,61,62,126,True,2023-24,61,65,106.56,Strong Recovery,Strong
MUZAFFARNAGAR,BUDHANA,9020603506,GOVT INTER COLLEGE GARHI SHEKHAWATPUR BUDHANA MUZAFFARNAGAR,567,584,554,607,True,2024-25,554,53,9.57,Full Recovery,Weak
MUZAFFARNAGAR,BUDHANA,9020604907,GOVT. HIGH SCHOOL MOHD. PUR RAI SINGH,27,18,24,41,True,2023-24,18,23,127.78,Strong Recovery,Strong
MUZAFFARNAGAR,BUDHANA,9020600206,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER COLLEGE BITAWADA MZN,105,113,119,112,True,2022-23,105,7,6.67,Full Recovery,Weak
MUZAFFARNAGAR,CHARTHAWAL,9020305109,GOVT.HIGH SCHOOL RONIHERJIPUR,117,121,141,120,True,2022-23,117,3,2.56,Full Recovery,Weak
MUZAFFARNAGAR,CHARTHAWAL,9020300805,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER COLLEGE BADHAIKALAN MZN,346,352,341,360,True,2024-25,341,19,5.57,Full Recovery,Weak
MUZAFFARNAGAR,JANSATH,9021205204,GOVT. HIGH SCHOOL HUSAINPUR KHADAR,66,38,42,48,True,2023-24,38,10,26.32,Strong Recovery,Strong
MUZAFFARNAGAR,JANSATH,9021201009,GOVT. HIGH SCHOOL JANDHERI,61,51,63,61,True,2023-24,51,10,19.61,Full Recovery,Moderate
MUZAFFARNAGAR,JANSATH,9021202507,GOVT. HIGH SCHOOL SAMBHALHERA,53,55,57,56,True,2022-23,53,3,5.66,Full Recovery,Weak
MUZAFFARNAGAR,KHATAULI,9021401504,GOVT. HIGH SCHOOL BADSU,112,102,102,112,True,2023-24,102,10,9.8,Full Recovery,Weak
MUZAFFARNAGAR,MORNA,9021305006,DEEN MOHAMMAD RAJKIYA  INTER COLLEGE  COLLEGE KAMHERA  MUZAFFARNAGAR,181,193,195,193,True,2022-23,181,12,6.63,Full Recovery,Weak
MUZAFFARNAGAR,MORNA,9021303503,GOVT. HIGH SCHOOL RASULPUR,104,109,116,115,True,2022-23,104,11,10.58,Full Recovery,Moderate
MUZAFFARNAGAR,PURKAJI,9020400704,GOV. HIGH SCHOOL KASAMPUR,34,23,34,38,True,2023-24,23,15,65.22,Strong Recovery,Strong
MUZAFFARNAGAR,PURKAJI,9020404613,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER COLLEGE KHAI KHERI MZN,52,49,68,79,True,2023-24,49,30,61.22,Strong Recovery,Strong
MUZAFFARNAGAR,SHAHPUR,9020503915,GOVT INTER COLLEGE PURBALIYA,73,100,75,75,True,2022-23,73,2,2.74,Full Recovery,Weak
MUZAFFARNAGAR,SHAHPUR,9020501813,GOVT. GIRLS INTER COLLEGE SISOULI,414,434,431,425,True,2022-23,414,11,2.66,Full Recovery,Weak
MUZAFFARNAGAR,SHAHPUR,9020503706,GOVT. HIGH SCHOOL JEEVNA (SHAHPUR),68,86,84,79,True,2022-23,68,11,16.18,Full Recovery,Moderate
PILIBHIT,AMARIA,9210101610,GOVERNMENT HIGH SCHOOL DEORANIA AMARIYA PILIBHIT,54,52,53,56,True,2023-24,52,4,7.69,Strong Recovery,Weak
PILIBHIT,BARKHERA,9210203203,PANDIT DEEN DAYAL UPADHYAY GOVERNMENT MODEL INTER COLLEGE RAMNAGAR JAGAT BARKHERA PILIBIHT,249,274,322,318,True,2022-23,249,69,27.71,Full Recovery,Strong
PILIBHIT,BILSANDA,9210400606,GOVERNMENT HIGH SCHOOL INTGAWN BILSANDA,263,202,208,217,True,2023-24,202,15,7.43,Strong Recovery,Weak
PILIBHIT,BILSANDA,9210407904,PANDIT DEEN DAYAL UPADHYAY GOVERNMENT MODEL INTER COLLEGE MARORIKHASH BILSANDA PILIBIHT,137,110,119,143,True,2023-24,110,33,30.0,Strong Recovery,Strong
PILIBHIT,BISALPUR,9210301503,"GOVERNMENT  HIGH SCHOOL, LUHICHA BISALPUR",88,104,123,113,True,2022-23,88,25,28.41,Full Recovery,Strong
PILIBHIT,LALORIKHERA,9210504211,PANDIT DEEN DAYAL UPADHYAY GOVERNMENT MODEL INTER COLLEGE KHAMARIA PUL LALORIKHER PILIBHIT,341,432,447,438,True,2022-23,341,97,28.45,Full Recovery,Strong
PILIBHIT,MARORI,9210600205,GOVERNMENT GIRLS INTER COLLEGE NEORIA HUSSAINPUR MARORI,365,300,322,371,True,2023-24,300,71,23.67,Strong Recovery,Strong
PILIBHIT,PURANPUR,9210721503,GOVERNMENT HIGH SCHOOL MURAINA GAURI PURANPUR,38,16,24,50,True,2023-24,16,34,212.5,Strong Recovery,Strong
PRATAPGARH,AASPUR-DEOSARA,9430103805,G H S S DHARAHARA,69,57,87,103,True,2023-24,57,46,80.7,Strong Recovery,Strong
PRATAPGARH,AASPUR-DEOSARA,9430100103,"GOVT. H.S.S, ATRAURA",29,13,22,48,True,2023-24,13,35,269.23,Strong Recovery,Strong
PRATAPGARH,AASPUR-DEOSARA,9430107403,GOVT. HIGHER SECONDARY SCHOOL,72,63,81,96,True,2023-24,63,33,52.38,Strong Recovery,Strong
PRATAPGARH,AASPUR-DEOSARA,9430100605,S.C.B.S.J.M.G.G.I.C.,166,153,165,174,True,2023-24,153,21,13.73,Strong Recovery,Moderate
PRATAPGARH,BABA BHELKHARNATH,9431903303,GOVT. H.S.SCHOOL RASULAHA PRATAPGARH,18,16,28,23,True,2023-24,16,7,43.75,Full Recovery,Strong
PRATAPGARH,BABAGANJ,9430207309,GOVT. H.S.SCHOOL LARU KUNDA PRATAPGARH,11,6,26,41,True,2023-24,6,35,583.33,Strong Recovery,Strong
PRATAPGARH,BABAGANJ,9430206004,Pt Deendayal Upadhyay Govt Model Inter College Mahewa Malkiya Babaganj,197,247,229,237,True,2022-23,197,40,20.3,Full Recovery,Strong
PRATAPGARH,BIHAR,9430303703,GOVT. H S S DEVRI HARDO PATTI,52,33,47,60,True,2023-24,33,27,81.82,Strong Recovery,Strong
PRATAPGARH,BIHAR,9430305606,GOVT. H.S. SCHOOL BEDHAN GOPALPUR PRATAPGARH,108,117,128,112,True,2022-23,108,4,3.7,Full Recovery,Weak
PRATAPGARH,CITY(PRATAPGARH BELHA),9430401003,G I C PRATAPGARH,1162,845,911,960,True,2023-24,845,115,13.61,Strong Recovery,Moderate
PRATAPGARH,GAURA,9431803804,GHS NAIKOT,135,93,133,142,True,2023-24,93,49,52.69,Strong Recovery,Strong
PRATAPGARH,GAURA,9431803304,"GOVT. H.S. SCHOOL, DAMDAM, PRATAPGARH",88,101,88,100,True,2022-23,88,12,13.64,Full Recovery,Moderate
PRATAPGARH,GAURA,9431808606,GOVT. HIGHER SECONDRY SCHOOL SULTANPUR,164,163,171,194,True,2023-24,163,31,19.02,Strong Recovery,Moderate
PRATAPGARH,KALAKANKER,9430604504,Pt Deendayal Upadhyay Govt Model Inter College Murassapur Kalakankar,83,117,101,121,True,2022-23,83,38,45.78,Full Recovery,Strong
PRATAPGARH,LALGANJ,9430803002,G G I C SITALMAU,78,47,51,61,True,2023-24,47,14,29.79,Strong Recovery,Strong
PRATAPGARH,LAXMANPUR,9430906504,GOVT. HIGHER SEC. SCHOOL SHEETAL PATTI,60,40,43,93,True,2023-24,40,53,132.5,Strong Recovery,Strong
PRATAPGARH,LAXMANPUR,9430906409,GOVT. HIGHER SECONDRY SCHOOL,117,90,96,109,True,2023-24,90,19,21.11,Strong Recovery,Strong
PRATAPGARH,MANDHATA,9431004704,G H S S PURAILA,92,71,78,83,True,2023-24,71,12,16.9,Strong Recovery,Moderate
PRATAPGARH,MANGRAURA,9431111005,GOVT. INTRE HOGHE SECONDARY SCHOOL,84,67,92,131,True,2023-24,67,64,95.52,Strong Recovery,Strong
PRATAPGARH,PATTI,9431203636,RAM AZOR CHAURSIYA  R.B. I.C. PATTI PRATAPGARH,117,123,114,121,True,2024-25,114,7,6.14,Full Recovery,Weak
PRATAPGARH,SANGIPUR,9431406808,GHS RAJAPUR,86,49,80,108,True,2023-24,49,59,120.41,Strong Recovery,Strong
PRATAPGARH,SANGIPUR,9431407605,GOVT.GIRLS INTER COLLEGE,129,81,86,100,True,2023-24,81,19,23.46,Strong Recovery,Strong
PRATAPGARH,SHIVGARH,9431709804,G I C CHANDI GOVINDPUR,292,321,317,319,True,2022-23,292,27,9.25,Full Recovery,Weak
PRATAPGARH,SHIVGARH,9431700203,GOVT. H S SCHOOL IMLIDAD,8,23,39,26,True,2022-23,8,18,225.0,Full Recovery,Strong
PRATAPGARH,SHIVGARH,9431708707,Pt Deendayal Upadhyay Govt Model Inter College Kuradeeh Shivgarh,82,116,115,155,True,2022-23,82,73,89.02,Full Recovery,Strong
PRAYAGRAJ,BAHARIYA,9451904506,PT D.D.U.G.M.INTER COLLEGE,307,280,314,429,True,2023-24,280,149,53.21,Strong Recovery,Strong
PRAYAGRAJ,CHAKA,9451306505,RAJKIYA U.M.V. DANDU PUR,236,212,216,240,True,2023-24,212,28,13.21,Strong Recovery,Moderate
PRAYAGRAJ,JASARA,9450306508,G.G.I.C. JASARA,468,412,488,478,True,2023-24,412,66,16.02,Full Recovery,Moderate
PRAYAGRAJ,MANDA,9451608203,GOVT.H.S.SCHOOL,32,22,48,39,True,2023-24,22,17,77.27,Full Recovery,Strong
PRAYAGRAJ,MANDA,9451605402,RAJKIYA U.M.V. BERI MANDA,876,730,942,905,True,2023-24,730,175,23.97,Full Recovery,Strong
PRAYAGRAJ,MAUAIMA,9450900303,RAJKIYA U M VIDHAYALAYA JOGIPUR MAUAIMA ,37,19,23,52,True,2023-24,19,33,173.68,Strong Recovery,Strong
PRAYAGRAJ,MEJA,9450509801,RAJKIYA KANYA U.M.V. JEWANIYA,22,20,102,142,True,2023-24,20,122,610.0,Strong Recovery,Strong
PRAYAGRAJ,MEJA,9450504705,RAJKIYA U.M.V. PIPRANWA,82,77,106,104,True,2023-24,77,27,35.06,Full Recovery,Strong
PRAYAGRAJ,NAGAR CHHETRA,9452209914,GOVT. GIRLS INTER COLLEGE,475,561,625,525,True,2022-23,475,50,10.53,Full Recovery,Moderate
PRAYAGRAJ,PHOOLPUR,9450609903,GOVERNMENT GIRLS INTER COLLEGE PHOOLPUR,650,596,636,638,True,2023-24,596,42,7.05,Strong Recovery,Weak
PRAYAGRAJ,SHANKAR GARH,9450104704,GOVT. GIRLS I.C. NARIBARI,303,286,322,357,True,2023-24,286,71,24.83,Strong Recovery,Strong
PRAYAGRAJ,SORAON,9450706814,GOVERNMENT  HIGH SCHOOL GOHARI ,359,328,355,369,True,2023-24,328,41,12.5,Strong Recovery,Moderate
PRAYAGRAJ,URUWA,9452100117,GOVERNMENT GIRLS HIGH SCHOOL SIRSA,52,38,47,59,True,2023-24,38,21,55.26,Strong Recovery,Strong
RAE BARELI,CHHATOH,9282401706,GIC CHHATOH,43,41,54,51,True,2023-24,41,10,24.39,Full Recovery,Strong
RAE BARELI,CHHATOH,9281701904,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,386,564,426,444,True,2022-23,386,58,15.03,Full Recovery,Moderate
RAE BARELI,GAURA,9281002306,"GOVT. HIGHER SECONDARY SCHOOL, JALAL PUR DHAI",101,93,122,135,True,2023-24,93,42,45.16,Strong Recovery,Strong
RAE BARELI,JAGATPUR,9281100109,"GOVT. HIGHER SECONDARY SCHOOL, JAGATPUR",59,46,65,85,True,2023-24,46,39,84.78,Strong Recovery,Strong
RAE BARELI,KHIRON,9280804204,JAWAHAR GOVT. INTER COLLEGE,319,303,329,350,True,2023-24,303,47,15.51,Strong Recovery,Moderate
RAE BARELI,KHIRON,9280802702,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE HARIPUR NIHASTHA,85,87,100,88,True,2022-23,85,3,3.53,Full Recovery,Weak
RAE BARELI,LALGANJ,9282001127,"GOVT. GIRLS INTER COLLAGE, LALGANJ",121,127,128,121,True,2022-23,121,0,0.0,Full Recovery,No Recovery
RAE BARELI,MAHRAJGANJ,9280604203,"GOVT. HIGHER SECONDARY SCHOOL, JANAI",111,112,111,133,True,2022-23,111,22,19.82,Full Recovery,Moderate
RAE BARELI,NAGAR SHETRA (RBL),9282208603,GOVT. INTER COLLEGE,882,821,876,961,True,2023-24,821,140,17.05,Strong Recovery,Moderate
RAE BARELI,RAHI,9280103704, GOVT. HIGH SCHOOL SANAHI,105,127,122,152,True,2022-23,105,47,44.76,Full Recovery,Strong
RAE BARELI,RAHI,9280100806,GOVT. HIGH SCHOOL BELA BHELA,111,99,106,147,True,2023-24,99,48,48.48,Strong Recovery,Strong
RAE BARELI,RAHI,9280103203,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,228,259,327,324,True,2022-23,228,96,42.11,Full Recovery,Strong
RAE BARELI,ROHANIYA,9281206702,"GOVT. HIGHER SECONDARY SCHOOL, TAMASGARH",54,61,58,54,True,2022-23,54,0,0.0,Full Recovery,No Recovery
RAE BARELI,SARENI,9282100106,GOVERNMENT HIGH SCHOOL PURE TRIVEDI,83,69,72,98,True,2023-24,69,29,42.03,Strong Recovery,Strong
RAE BARELI,SATAON,9280906108,"GOVT. INTER COLLAGE, A. BUJURG",246,256,260,254,True,2022-23,246,8,3.25,Full Recovery,Weak
RAMPUR,BILASPUR,9050211715,GOVT IC BILASPUR,41,74,112,96,True,2022-23,41,55,134.15,Full Recovery,Strong
RAMPUR,CHAMRAUVA,9050409918,PT.DEEN DYAL UPADHYAY GOVT. MODEL IC KAKRAUVA,577,461,566,675,True,2023-24,461,214,46.42,Strong Recovery,Strong
RAMPUR,SAID NAGAR,9050630901,GOVT. I C KASHIPUR,156,211,179,174,True,2022-23,156,18,11.54,Full Recovery,Moderate
RAMPUR,SHAHBAD,9050125506,GOVT GIRLS INTER COLLEGE SHAHBAD,1088,1093,1141,1129,True,2022-23,1088,41,3.77,Full Recovery,Weak
RAMPUR,SUAR,9050302603,GOVT GIRLS I C NARPAT NAGAR,347,453,475,459,True,2022-23,347,112,32.28,Full Recovery,Strong
RAMPUR,SUAR,9050308404,GOVT HSS DHANUPURA,112,112,129,123,True,2022-23,112,11,9.82,Full Recovery,Weak
RAMPUR,SUAR,9050317018,GOVT HSS RAZA NAGAR,103,92,119,127,True,2023-24,92,35,38.04,Strong Recovery,Strong
RAMPUR,TOWN AREA RAMPUR,9050702225,GOVT BAQAR IC RAMPUR,468,526,512,527,True,2022-23,468,59,12.61,Full Recovery,Moderate
RAMPUR,TOWN AREA RAMPUR,9050721403,"GOVT INTER COLLEGE, PAHADI GATE, RAMPUR",257,261,286,261,True,2022-23,257,4,1.56,Full Recovery,Weak
RAMPUR,TOWN AREA RAMPUR,9050701903,GOVT KHURSHEED GIRLS IC RAM PUR,859,726,994,1108,True,2023-24,726,382,52.62,Strong Recovery,Strong
RAMPUR,TOWN AREA RAMPUR,9050702906,GOVT MURTAZA INTER COLL RAMPUR,305,309,347,333,True,2022-23,305,28,9.18,Full Recovery,Weak
RAMPUR,TOWN AREA RAMPUR,9050703909,GOVT ORIENTAL COLLEGE RAMPUR,1,1,8,6,True,2022-23,1,5,500.0,Full Recovery,Strong
RAMPUR,TOWN AREA RAMPUR,9050703906,GOVT RAZA IC RAM PUR,349,262,267,301,True,2023-24,262,39,14.89,Strong Recovery,Moderate
SAHARANPUR,BALIA KHEDI,9010800104,GOVT. HIGH SCHOOL PUNDAIN,47,39,44,51,True,2023-24,39,12,30.77,Strong Recovery,Strong
SAHARANPUR,DEOBAND,9010502204,GOVT. HIGH SCHOOL UNCHAGAON,33,29,33,40,True,2023-24,29,11,37.93,Strong Recovery,Strong
SAHARANPUR,DEOBAND,9010505604,GOVT. INTER COLLEGE TAYYABPUR TAPPALALU PHULAS AKBARPUR,139,144,123,142,True,2024-25,123,19,15.45,Full Recovery,Moderate
SAHARANPUR,DEOBAND,9010505706,RAJKIYE INTER COLLEGE SANPALA BAKKAL,16,43,53,34,True,2022-23,16,18,112.5,Full Recovery,Strong
SAHARANPUR,GANGOH,9010310203,GOVT. HIGH SCHOOL CHAUPURA,37,36,40,54,True,2023-24,36,18,50.0,Strong Recovery,Strong
SAHARANPUR,GANGOH,9010302208,GOVT. HIGH SCHOOL LAKHNOTI,80,84,81,97,True,2022-23,80,17,21.25,Full Recovery,Strong
SAHARANPUR,GANGOH,9010306705,PtDDUGICDhayakiGangoh,103,112,124,120,True,2022-23,103,17,16.5,Full Recovery,Moderate
SAHARANPUR,MUZAFFARABAD,9011213906,GOVT. HIGH SCHOOL PATHLOKAR,30,29,57,83,True,2023-24,29,54,186.21,Strong Recovery,Strong
SAHARANPUR,MUZAFFARABAD,9011202905,Govt. High School BADHERI GHOGHU,119,112,117,132,True,2023-24,112,20,17.86,Strong Recovery,Moderate
SAHARANPUR,MUZAFFARABAD,9011212104,RAJKIYA HIGH SCHOOL TOTA TANDA,231,205,213,236,True,2023-24,205,31,15.12,Strong Recovery,Moderate
SAHARANPUR,MUZAFFARABAD,9011209303,SAMAJWADI  ABHINAV VIDYALYA KALUWAL,82,97,109,95,True,2022-23,82,13,15.85,Full Recovery,Moderate
SAHARANPUR,NAGAL,9011103706,GOVT. HIGH SCHOOL KUTUBPUR LABDOLA,96,82,102,132,True,2023-24,82,50,60.98,Strong Recovery,Strong
SAHARANPUR,NAGAL,9011106403,GOVT. HIGH SCHOOL SHIVPUR,31,35,28,35,True,2024-25,28,7,25.0,Full Recovery,Strong
SAHARANPUR,NAGAL,9011101410,RAJKIYE INTER COLLEGE BANHERA KHAS,67,132,183,125,True,2022-23,67,58,86.57,Full Recovery,Strong
SAHARANPUR,NAKUR,9010102805,GOVT. HIGH SCHOOL BADHI,118,108,122,123,True,2023-24,108,15,13.89,Strong Recovery,Moderate
SAHARANPUR,NAKUR,9010109005,GOVT. HIGH SCHOOL MACHCHARHERI,64,71,85,73,True,2022-23,64,9,14.06,Full Recovery,Moderate
SAHARANPUR,NAKUR,9010103304,GOVT. HIGH SCHOOL RANIPUR BARSI,38,44,53,46,True,2022-23,38,8,21.05,Full Recovery,Strong
