District,Block,School_ID,School_Name,Total_2223,Total_2526,Boys_2223,Girls_2223,Boys_2526,Girls_2526,Girls_pct_2223,Girls_pct_2324,Girls_pct_2425,Girls_pct_2526,Gender_Dominance_Tag,Direction_Change,Concern_Flag
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061909008,RAJKIYA H.S. DYOTI,159,110,87,72,57,53,45.3,51.9,53.3,48.2,Balanced,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061903730,RAJKIYA HIGH SCHOOL BACHRAU,208,189,144,64,107,82,30.8,34.5,33.7,43.4,Slightly Boys Heavy,Moving to Girls Dominant,False
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061903723,RAJKIYA INDRAWATI GIRLS INTER,192,167,0,192,0,167,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,9061701042,RAJKIYA BALIKA INTER COLLEGE,207,225,0,207,0,225,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,9061708103,RAJKIYA H.S. KHUGAWALI,167,163,100,67,97,66,40.1,39.1,43.1,40.5,Slightly Boys Heavy,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,9061708904,RAJKIYA H.S. YAKUBPUR,41,63,17,24,40,23,58.5,48.9,38.9,36.5,Slightly Boys Heavy,Moving to Boys Dominant,True
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9064100029,GOVT INTER COLLEGE BANSKA KALAN,119,427,62,57,230,197,47.9,47.8,45.4,46.1,Balanced,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9061615003,RAJKIYA H.S. DEHRI GUJAR,56,70,25,31,56,14,55.4,46.7,27.9,20.0,Boys Dominated,Moving to Boys Dominant,True
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9061600706,RAJKIYA H.S. RAHRAI,100,74,0,100,0,74,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9062406724,AMBADKAR Govt. INTER COLLEGE UJHARI,266,264,136,130,101,163,48.9,55.2,61.4,61.7,Slightly Girls Heavy,Moving to Girls Dominant,False
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9062407908,RAJKIYA H.S. ALLIPUR KHADAR,93,126,38,55,61,65,59.1,47.8,48.6,51.6,Balanced,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9062401503,RAJKIYA H.S. JHUNDI MAFI,52,55,21,31,26,29,59.6,45.8,46.3,52.7,Balanced,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,9062500230,RAJKIYA GIRLS INTER COLLEGE,972,794,0,972,0,794,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),JOYA,9062123704,Govt Inter College Dhanora urf Murad Nagar,119,214,63,56,103,111,47.1,46.0,48.6,51.9,Balanced,Stable,False
JYOTIBA PHULE NAGAR (AMROHA),JOYA,9062108312,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BUDHANPUR,314,332,115,199,115,217,63.4,68.3,67.5,65.4,Slightly Girls Heavy,Stable,False
KANNAUJ,CHHIBRAMAU,9300401103,RAJKIYA H.S.S BHOJPUR NIGHOH CHHIBRAMAU,45,68,19,26,21,47,57.8,47.9,62.2,69.1,Slightly Girls Heavy,Moving to Girls Dominant,False
KANNAUJ,CHHIBRAMAU,9300401603,RAJKIYA H.S.S. RAMKHDA CHHIBRAMAU,9,27,8,1,8,19,11.1,53.8,72.2,70.4,Slightly Girls Heavy,Moving to Girls Dominant,False
KANNAUJ,CHHIBRAMAU,9300411109,SMT. RAMABAI GOVT. GIRLS INTER COLLEGE,123,153,0,123,0,153,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KANNAUJ,GUGRAPUR,9300900103,RAJKIYA H.S.S GUGRAPUR,122,136,47,75,67,69,61.5,68.1,54.3,50.7,Balanced,Moving to Boys Dominant,True
KANNAUJ,GUGRAPUR,9300900104,RAJKIYA H.S.S.BHANWARGARHA,22,43,10,12,23,20,54.5,70.4,61.8,46.5,Balanced,Stable,False
KANNAUJ,HASERAN,9300600110,RAJKIYA H.S.S. JOGNIPUR HASERAN,21,24,6,15,11,13,71.4,80.0,62.5,54.2,Balanced,Moving to Boys Dominant,True
KANNAUJ,JALALABAD,9300701016,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE FATEHPUR JASODA KANNAUJ,638,570,289,349,274,296,54.7,55.3,53.5,51.9,Balanced,Stable,False
KANNAUJ,JALALABAD,9300704302,RAJKIYA H.S.S.BAISAWARI JALALABAD,32,91,10,22,34,57,68.7,60.0,64.0,62.6,Slightly Girls Heavy,Stable,False
KANNAUJ,KANNAUJ,9300101406, ABHINAV VIDYALAYA,114,129,68,46,76,53,40.4,38.2,43.0,41.1,Slightly Boys Heavy,Stable,False
KANNAUJ,KANNAUJ,9300102803,RAJKIYA H.S.S. MITRASENPUR KANNAUJ,64,155,36,28,78,77,43.7,43.5,50.5,49.7,Balanced,Stable,False
KANNAUJ,KANNAUJ,9300100204,RAJKIYA H.S.S. MURAIYA BUJURG KANNAUJ,42,42,13,29,24,18,69.0,75.0,45.2,42.9,Slightly Boys Heavy,Moving to Boys Dominant,True
KANNAUJ,SAURIKH,9300500109,RAJKIYA H.S.S HUSEPUR KARAN,28,39,13,15,17,22,53.6,43.3,44.7,56.4,Slightly Girls Heavy,Stable,False
KANNAUJ,SAURIKH,9300500117,RAJKIYA H.S.S KISAI JAGDISPUR,88,83,47,41,45,38,46.6,46.4,49.3,45.8,Balanced,Stable,False
KANNAUJ,TAL GRAM,9300301304,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE VIRAULI TALGRAM KANNAUJ,234,363,124,110,153,210,47.0,49.0,57.5,57.9,Slightly Girls Heavy,Moving to Girls Dominant,False
KANNAUJ,TAL GRAM,9300304208,RAJKIYA H.S.S UMAEPUR TALGRAM,39,32,21,18,16,16,46.2,39.3,46.4,50.0,Balanced,Stable,False
KANNAUJ,TAL GRAM,9300308554,RAJKIYA INTER COLLEGE SAMDHAN,131,328,100,31,222,106,23.7,24.4,25.9,32.3,Slightly Boys Heavy,Stable,False
KANNAUJ,UMARDA,9300202008,GOVT. INTER COLLEGE,514,398,279,235,209,189,45.7,48.2,47.7,47.5,Balanced,Stable,False
KANNAUJ,UMARDA,9300200106,RAJKIYA H.S.S DYODA UMARDA,19,17,6,13,10,7,68.4,60.0,50.0,41.2,Slightly Boys Heavy,Moving to Boys Dominant,True
KANNAUJ,UMARDA,9300200105,RAJKIYA H.S.S FULWARI UMARDA,23,23,9,14,10,13,60.9,34.3,34.5,56.5,Slightly Girls Heavy,Stable,False
KANPUR DEHAT,AKBARPUR,9330100126,GOVT.H.S.SCHOOL BARA,169,122,81,88,56,66,52.1,55.4,56.2,54.1,Balanced,Stable,False
KANPUR DEHAT,AMARAUDHA,9330210405,GOVT.GIRLS INTER COLLEGE PUKHRAYAN,596,661,0,596,0,661,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KANPUR DEHAT,AMARAUDHA,9330203303,GOVT.H.S.BARAULI,28,39,15,13,16,23,46.4,44.4,51.8,59.0,Slightly Girls Heavy,Moving to Girls Dominant,False
KANPUR DEHAT,AMARAUDHA,9330216106,GOVT.H.S.SCHOOL DEVRAHAT,40,67,21,19,24,43,47.5,50.0,64.3,64.2,Slightly Girls Heavy,Moving to Girls Dominant,False
KANPUR DEHAT,DERAPUR,9330301703,GOVT. H.S. SCHOOL DILAULIY KD.,48,69,31,17,37,32,35.4,34.5,43.5,46.4,Balanced,Moving to Girls Dominant,False
KANPUR DEHAT,JHINJHAK,9330401204,GOVT.H.S.SCHOOL BACHITPURVA K.D.,33,97,14,19,53,44,57.6,58.9,47.9,45.4,Balanced,Moving to Boys Dominant,True
KANPUR DEHAT,JHINJHAK,9330405910,GOVT.H.S.SCHOOL MANGALPUR K.D.,109,132,52,57,44,88,52.3,48.5,65.4,66.7,Slightly Girls Heavy,Moving to Girls Dominant,False
KANPUR DEHAT,MAITHA,9330708404,GOVT.H.S.SCHOOL RAWATPUR CHAMPATPUR K.D.,22,56,9,13,34,22,59.1,69.0,45.2,39.3,Slightly Boys Heavy,Moving to Boys Dominant,True
KANPUR DEHAT,MALASA,9330608004,GOVT.H.S.S. PULANDER,29,34,14,15,14,20,51.7,60.7,82.1,58.8,Slightly Girls Heavy,Stable,False
KANPUR DEHAT,MALASA,9330607106,GOVT.H.S.SCHOOL MALASA,43,59,26,17,26,33,39.5,50.0,59.7,55.9,Slightly Girls Heavy,Moving to Girls Dominant,False
KANPUR DEHAT,RAJPUR,9330809203,GOVT.H.S.JAISALPUR,34,53,16,18,28,25,52.9,56.8,47.2,47.2,Balanced,Stable,False
KANPUR DEHAT,RAJPUR,9330808704,GOVT.HIGH SCHOOL BEHMAI,16,33,9,7,15,18,43.7,63.9,59.4,54.5,Balanced,Moving to Girls Dominant,False
KANPUR DEHAT,RASULABAD,9330914307,GOVT.  HIGHER SECONDARY SCHOOLJOT,35,79,20,15,36,43,42.9,37.7,46.2,54.4,Balanced,Moving to Girls Dominant,False
KANPUR DEHAT,RASULABAD,9330907717,GOVT.G.I.C.RASULABAD,111,70,0,111,0,70,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KANPUR DEHAT,RASULABAD,9330908805,GOVT.GIRLS I.C.SIMRAMAU,63,129,32,31,40,89,49.2,61.1,60.7,69.0,Slightly Girls Heavy,Moving to Girls Dominant,False
KANPUR DEHAT,SANDALPUR,9331104705,GOVT.H.S.SCHOOL PINDATHU K.D.,31,37,11,20,16,21,64.5,54.8,46.7,56.8,Slightly Girls Heavy,Stable,False
KANPUR DEHAT,SARVANKHERA,9331009804,GOVT.H.S.SCHOOL KERSA,110,90,56,54,44,46,49.1,41.2,56.6,51.1,Balanced,Stable,False
KANPUR NAGAR,BHITERGAON,9340800704,GOVT HIGH SCHOOL KORTHA,93,84,45,48,35,49,51.6,55.7,55.7,58.3,Slightly Girls Heavy,Stable,False
KANPUR NAGAR,BIDHNU,9340200109,GIC H S SCHOOL KHERSA,508,425,251,257,180,245,50.6,53.9,55.8,57.6,Slightly Girls Heavy,Stable,False
KANPUR NAGAR,BILHAUR,9340611801,RAJKIYA HIGH SCHOOL BIBPUR BILHAUR,143,162,40,103,74,88,72.0,76.9,66.4,54.3,Balanced,Moving to Boys Dominant,True
KANPUR NAGAR,BILHAUR,9340602306,"RAJKIYA HIGH SCHOOL, RADHAN BILHAUR",48,53,34,14,27,26,29.2,39.1,37.1,49.1,Balanced,Moving to Girls Dominant,False
KANPUR NAGAR,CHAUBEPUR,9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,187,111,92,95,57,54,50.8,52.2,50.8,48.6,Balanced,Stable,False
KANPUR NAGAR,GHATAMPUR,9340907956,GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL,509,482,0,509,0,482,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KANPUR NAGAR,GHATAMPUR,9340901903,GOVT HIGH SCHOOL,93,63,49,44,39,24,47.3,48.5,46.8,38.1,Slightly Boys Heavy,Stable,False
KANPUR NAGAR,GHATAMPUR,9340912902,GOVT HIGH SCHOOL KASIMPUR,82,62,35,47,35,27,57.3,70.8,52.6,43.5,Slightly Boys Heavy,Moving to Boys Dominant,True
KANPUR NAGAR,KAKWAN,9340701803,GOVT HIGH SCHOOL UTTANPUR,81,77,37,44,40,37,54.3,54.4,45.3,48.1,Balanced,Stable,False
KANPUR NAGAR,KALYANPUR,9340303711,GOVT HIGH SCHOOL,175,109,84,91,55,54,52.0,61.2,60.0,49.5,Balanced,Stable,False
KANPUR NAGAR,KALYANPUR,9340301105,GOVT HIGH SCHOOL BAIKUNTHPUR,151,184,77,74,94,90,49.0,42.7,44.4,48.9,Balanced,Stable,False
KANPUR NAGAR,KALYANPUR,9340302810,GOVT. HIGH SCHOOL BHAUTI,792,904,401,391,419,485,49.4,50.4,52.2,53.7,Balanced,Stable,False
KANPUR NAGAR,KALYANPUR,9340300618,IC GGIC SINGHPUR,458,369,0,458,0,369,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KANPUR NAGAR,PATARA,9341009102,GOVT HIGH SCHOOL KAKRAHIYA,100,101,45,55,49,52,55.0,47.9,48.0,51.5,Balanced,Stable,False
KANPUR NAGAR,PATARA,9341005107,GOVT. HIGH SCHOOL JAHANGIRABAD,121,97,41,80,58,39,66.1,65.1,52.0,40.2,Slightly Boys Heavy,Moving to Boys Dominant,True
KANPUR NAGAR,PREMNAGAR,9341112602,GOVT. BALIKA I.C. CHUNNIGANJ,371,552,0,371,0,552,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KANPUR NAGAR,PREMNAGAR,9341400144,GOVT. INTER COLLEGE,205,310,205,0,271,39,0.0,7.9,9.8,12.6,Boys Dominated,Moving to Girls Dominant,True
KANPUR NAGAR,SARSAUL,9340102922,G.G.I.C.,297,189,0,297,0,189,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KANPUR NAGAR,SARSAUL,9340101506,GOVT HIGH SCHOOL TILSAHRI BUJURG,97,60,41,56,34,26,57.7,51.9,51.6,43.3,Slightly Boys Heavy,Moving to Boys Dominant,True
KANPUR NAGAR,SHASTRI NAGAR,9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,325,245,0,325,0,245,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KANPUR NAGAR,SHIVRAJPUR,9340500805,GOVT HIGH SCHOOL BEERA MAU,96,105,43,53,41,64,55.2,61.2,61.8,61.0,Slightly Girls Heavy,Stable,False
KANSHIRAM NAGAR,AMAPUR,9720208703,GOVERNMENT HIGHSCHOOL NAGLA YADKARAN ANMAPUR KASGANJ,93,139,42,51,76,63,54.8,54.2,55.1,45.3,Balanced,Stable,False
KANSHIRAM NAGAR,AMAPUR,9720210607,Pt Deendayal Upadhyay Govt Model Inter College Tharachitra,367,542,229,138,296,246,37.6,41.2,47.0,45.4,Balanced,Stable,False
KANSHIRAM NAGAR,GANJ DUNDWARA,9720406208,GOVERNMENT HIGHSCHOOL KADARGANJ KHAM,5,64,5,0,29,35,0.0,26.3,63.4,54.7,Balanced,Moving to Girls Dominant,False
KANSHIRAM NAGAR,GANJ DUNDWARA,9720406703,GOVERNMENT HIGHSCHOOL RASOOLPUR ARAURA,18,59,12,6,28,31,33.3,22.9,40.8,52.5,Balanced,Moving to Girls Dominant,False
KANSHIRAM NAGAR,GANJ DUNDWARA,9720407303,Pt Deendayal Upadhyay Govt Model Inter College Labhed,239,307,167,72,206,101,30.1,32.4,31.9,32.9,Slightly Boys Heavy,Stable,False
KANSHIRAM NAGAR,KASGANJ,9720700103,Govt. High School Bhitona,134,129,51,83,55,74,61.9,59.7,54.0,57.4,Slightly Girls Heavy,Stable,False
KANSHIRAM NAGAR,KASGANJ (URBAN),9721901301,GOV.GIRL INTER COLLEGE,1708,1636,0,1708,1,1635,100.0,100.0,100.0,99.9,Girls Only School,Stable,False
KANSHIRAM NAGAR,PATIYALI,9721002619,GOVERNMENT GIRLS INTER COL.,517,341,0,517,0,341,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KANSHIRAM NAGAR,PATIYALI,9721009103,Govt. High School Bahora,82,110,36,46,55,55,56.1,46.2,52.0,50.0,Balanced,Stable,False
KANSHIRAM NAGAR,PATIYALI,9721009433,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BHARGAIN ,109,246,80,29,160,86,26.6,28.8,32.2,35.0,Slightly Boys Heavy,Stable,False
KANSHIRAM NAGAR,SAHAVAR,9721105502,Pt Deendayal Upadhyay Govt Model Inter College Alauddinpur,273,758,142,131,425,333,48.0,45.2,45.2,43.9,Slightly Boys Heavy,Stable,False
KANSHIRAM NAGAR,SORON,9721501608,GOVERNMENT HIGHSCHOOL NAMAINI KASGANJ,90,125,54,36,56,69,40.0,47.6,56.6,55.2,Slightly Girls Heavy,Moving to Girls Dominant,False
KANSHIRAM NAGAR,SORON,9721509904,GOVERNMENT INTER COLLEGE KASGANJ,164,308,89,75,120,188,45.7,47.6,54.0,61.0,Slightly Girls Heavy,Moving to Girls Dominant,False
KANSHIRAM NAGAR,SORON,9721508305,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMBARPUR,232,237,124,108,131,106,46.6,51.0,44.8,44.7,Slightly Boys Heavy,Stable,False
KAUSHAMBI,CHAYAL,9440702303,RAJKIYA HIGH SCHOOL MAHARAJ KA PURA CHAYAL KAUSHAMBI,26,40,13,13,15,25,50.0,48.3,53.1,62.5,Slightly Girls Heavy,Moving to Girls Dominant,False
KAUSHAMBI,KADA,9440802705,GOVT. GIRLS HIGH SCHOOL,117,170,0,117,0,170,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KAUSHAMBI,KADA,9440801803,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE KESARI,40,143,20,20,61,82,50.0,48.8,55.9,57.3,Slightly Girls Heavy,Stable,False
KAUSHAMBI,KADA,9440802713,RAJKIYA HIGH SCHOOL AMIRTAPUR KAUSHAMBI,29,59,11,18,38,21,62.1,51.7,41.5,35.6,Slightly Boys Heavy,Moving to Boys Dominant,True
KAUSHAMBI,KAUSHAMBI,9440200104,RAJKIY HS ARKAMAHAVEERPUR,110,140,60,50,57,83,45.5,48.5,56.0,59.3,Slightly Girls Heavy,Moving to Girls Dominant,False
KAUSHAMBI,KAUSHAMBI,9440205204,RAJKIYA  HIGH SCHOOL DHOKSAHA KAUSHAMBI,40,89,15,25,42,47,62.5,63.6,61.1,52.8,Balanced,Stable,False
KAUSHAMBI,MANJHANPUR,9440112201,RAJKIYA H.S.S PINDARA SAHAWANPUR,56,14,13,43,6,8,76.8,71.4,50.0,57.1,Slightly Girls Heavy,Moving to Boys Dominant,True
KAUSHAMBI,MANJHANPUR,9440109208,RAJKIYA HIGH SCHOOL TEWAN MANJHANPUR KAUSHAMBI,28,73,3,25,26,47,89.3,87.2,73.8,64.4,Slightly Girls Heavy,Moving to Boys Dominant,True
KAUSHAMBI,MANJHANPUR,9440100219,RAJKIYA INTER COLLEGE  OSA MANJHANPUR KAUSHAMBI,109,268,46,63,130,138,57.8,53.3,54.2,51.5,Balanced,Stable,False
KAUSHAMBI,MURATGANJ,9440605503,RAJKIY HIGH SCHOOL PALHANA KACHAR MURATGANJ,149,235,63,86,106,129,57.7,57.1,59.2,54.9,Balanced,Stable,False
KAUSHAMBI,MURATGANJ,9440602403,RAJKIYA HIGH SCHOOL PANSAUR MURATGANJ KAUSHAMBI,47,67,25,22,29,38,46.8,66.1,76.9,56.7,Slightly Girls Heavy,Stable,False
KAUSHAMBI,MURATGANJ,9440602503,RAJKIYA HIGH SCHOOL RASOOLPUR BADLEY,101,125,55,46,61,64,45.5,39.8,49.6,51.2,Balanced,Stable,False
KAUSHAMBI,NEWADA,9440405504,RAJKIY HS MISHRAPU DAHIYA,122,198,57,65,86,112,53.3,50.4,50.8,56.6,Slightly Girls Heavy,Stable,False
KAUSHAMBI,NEWADA,9440407004,RAJKIYA HIGH SCHOOL SHERGARH NEWADA KAUSHAMBI,34,43,18,16,29,14,47.1,56.7,54.3,32.6,Slightly Boys Heavy,Moving to Boys Dominant,True
KAUSHAMBI,SARSAWAN,9440504913,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE PURAB SHARIRA,169,281,77,92,135,146,54.4,48.7,51.4,52.0,Balanced,Stable,False
KAUSHAMBI,SARSAWAN,9440500105,R.HIGH SCHOOL LOUDHNA SARSWANA KAUSHAMBI,50,52,26,24,22,30,48.0,60.0,45.8,57.7,Slightly Girls Heavy,Stable,False
KAUSHAMBI,SARSAWAN,9440508204,RAJKIY HS MAHEWAGHAT,57,64,20,37,31,33,64.9,58.3,61.8,51.6,Balanced,Moving to Boys Dominant,True
KAUSHAMBI,SARSAWAN,9440512601,RAJKIYA H.S. LODHAN KA PURA,33,65,24,9,44,21,27.3,27.6,29.5,32.3,Slightly Boys Heavy,Stable,False
KAUSHAMBI,SIRATHU,9440309823,GOVT. GIRLS HIGH SCHOOL,134,187,0,134,0,187,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KAUSHAMBI,SIRATHU,9440305205,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE DEVKHARPUR,85,579,46,39,264,315,45.9,51.3,52.1,54.4,Balanced,Stable,False
KAUSHAMBI,SIRATHU,9440302204,R.HIGH SCHOOL AFJALPURWARI,19,29,10,9,14,15,47.4,27.8,33.3,51.7,Balanced,Stable,False
KAUSHAMBI,SIRATHU,9440309304,RAJKIY HIGH SCHOOL BAMAHROULI,62,101,32,30,48,53,48.4,55.4,50.0,52.5,Balanced,Stable,False
KAUSHAMBI,SIRATHU,9440307709,RAJKIYA BALIKA HIGH SCHOOL KASIYA,142,198,46,96,73,125,67.6,68.7,71.4,63.1,Slightly Girls Heavy,Stable,False
KAUSHAMBI,SIRATHU,9440303407,RAJKIYA GIGH SCHOOL RAMPUR DHAMANWA SIRATHU,37,45,21,16,35,10,43.2,28.0,52.2,22.2,Boys Dominated,Moving to Boys Dominant,True
KAUSHAMBI,SIRATHU,9440307903,RAJKIYA HIGH SCHOOL RALA SIRATHU KAUSHAMBI,71,43,43,28,28,15,39.4,38.3,27.3,34.9,Slightly Boys Heavy,Stable,False
KHERI,BANKEGANJ,9231508806,GOV GIRLS INTER COLLEGE KUKRA,42,193,0,42,0,193,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KHERI,BANKEGANJ,9231508803,GOVT. H S KUKARA,105,66,69,36,32,34,34.3,32.4,38.5,51.5,Balanced,Moving to Girls Dominant,False
KHERI,BANKEGANJ,9231502613,KGBV SEC.,59,101,18,41,55,46,69.5,58.7,53.7,45.5,Balanced,Moving to Boys Dominant,True
KHERI,BEHJAM,9230211803,GOVT.H.S. GYAN SINGH PURWA,80,81,39,41,41,40,51.2,62.5,55.2,49.4,Balanced,Stable,False
KHERI,BIJUA,9230111602,GOVT. H S MAJHAURA,73,84,37,36,40,44,49.3,49.2,50.7,52.4,Balanced,Stable,False
KHERI,BIJUA,9230113301,GOVT. H.S. FAIAJAL NAGAR GARNT,73,151,58,15,83,68,20.5,42.5,43.1,45.0,Balanced,Moving to Girls Dominant,False
KHERI,DHAURAHARA,9230300309,GOVT HS WALI,163,254,99,64,143,111,39.3,33.9,35.3,43.7,Slightly Boys Heavy,Stable,False
KHERI,DHAURAHARA,9230300102,GOVT. INTER COLEGE.DHAURAHARA,884,816,884,0,816,0,0.0,0.0,0.0,0.0,Boys Only School,Stable,True
KHERI,DHAURAHARA,9230300103,GOVT.GIRLS INTER COLLEGE DHAURAHARA,680,710,0,680,0,710,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KHERI,DHAURAHARA,9230305601,Govt. Girls.H.S.ADLISHPUR,160,219,104,56,132,87,35.0,29.1,33.5,39.7,Slightly Boys Heavy,Stable,False
KHERI,ISANAGAR,9230402403,GOVT.H.S. JETHARA,106,129,66,40,73,56,37.7,34.4,37.7,43.4,Slightly Boys Heavy,Stable,False
KHERI,ISANAGAR,9230409501,Govt. High School sarpatha,169,191,112,57,140,51,33.7,37.0,31.2,26.7,Slightly Boys Heavy,Stable,False
KHERI,ISANAGAR,9230402906,Govt.H.S lakhun,154,215,78,76,116,99,49.4,42.9,49.5,46.0,Balanced,Stable,False
KHERI,ISANAGAR,9230402905,govt.H.S iswara,87,74,46,41,35,39,47.1,44.8,56.8,52.7,Balanced,Stable,False
KHERI,ISANAGAR,9230402904,govt.h.s hasan pur katauli,169,248,89,80,146,102,47.3,41.8,38.8,41.1,Slightly Boys Heavy,Stable,False
KHERI,KUMBHI-GOLA,9230509103,GOVT HS AHMAD NAGAR,228,197,127,101,108,89,44.3,50.9,41.6,45.2,Balanced,Stable,False
KHERI,KUMBHI-GOLA,9230510410,GOVT HS AJAN,168,197,93,75,96,101,44.6,50.0,52.4,51.3,Balanced,Stable,False
KHERI,KUMBHI-GOLA,9230513702,GOVT HS GANESH PUR,104,140,61,43,73,67,41.3,51.4,51.5,47.9,Balanced,Stable,False
KHERI,KUMBHI-GOLA,9230500204,GOVT HS MAGDAPUR,205,153,125,80,76,77,39.0,45.3,43.7,50.3,Balanced,Moving to Girls Dominant,False
KHERI,KUMBHI-GOLA,9230503403,GOVT HS MOHAMMADBAD,110,93,60,50,57,36,45.5,41.7,39.8,38.7,Slightly Boys Heavy,Stable,False
KHERI,LAKHIMPUR,9230600213,GOVT.GIRLS I.C.KHIRI TOWN,611,444,0,611,3,441,100.0,100.0,99.8,99.3,Girls Only School,Stable,False
KHERI,LMP,9231600237,GOVT.GIRLS I.C.LAKHIMPR KHIRI,995,925,0,995,0,925,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KHERI,LMP,9231600236,GOVT.I.C.LAKHIMPR KHIRI,722,788,722,0,788,0,0.0,0.0,0.0,0.0,Boys Only School,Stable,True
KHERI,MITAULI,9230814203,GOVT. H.S CHURAIPURWA,119,74,65,54,37,37,45.4,48.4,48.1,50.0,Balanced,Stable,False
KHERI,MITAULI,9230810404,GOVT. H.S. NAKARA,86,81,49,37,34,47,43.0,54.8,60.5,58.0,Slightly Girls Heavy,Moving to Girls Dominant,False
KHERI,MITAULI,9230816704,GOVT.H.S. BHEEKHAM PUR,174,144,114,60,78,66,34.5,38.7,50.8,45.8,Balanced,Moving to Girls Dominant,False
KHERI,MITAULI,9230811906,GOVT.H.S. KAKARHA,96,81,62,34,34,47,35.4,43.6,51.4,58.0,Slightly Girls Heavy,Moving to Girls Dominant,False
KHERI,MOHAMMADI,9230700403,GOVT.H.S. VAIADA,93,91,64,29,49,42,31.2,44.2,47.3,46.2,Balanced,Moving to Girls Dominant,False
KHERI,MOHAMMADI,9230701503,GOVT.H.S.JAITI,120,104,70,50,65,39,41.7,54.2,45.1,37.5,Slightly Boys Heavy,Stable,False
KHERI,MOM,9231801503,GOVT GIRLS INTER COLLEGE MOHAMMADI KHERI,282,351,0,282,0,351,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KHERI,NAKAHA,9231006203,GOVT HS KATKUSUMA,149,126,79,70,65,61,47.0,46.1,48.1,48.4,Balanced,Stable,False
KHERI,NAKAHA,9231008402,GOVT.I.C. SHARDA NAGAR,804,701,465,339,413,288,42.2,42.9,42.8,41.1,Slightly Boys Heavy,Stable,False
KHERI,NIGHASAN,9230905404,GOVT. GIRLS H.S NAUBANA,132,96,55,77,46,50,58.3,52.4,53.3,52.1,Balanced,Stable,False
KHERI,NIGHASAN,9230904603,GOVT. H. S. KHAIRI GARH,183,163,91,92,89,74,50.3,47.7,44.7,45.4,Balanced,Stable,False
KHERI,NIGHASAN,9230900505,GOVT. H.S. NAURANGABAD FARM,37,56,21,16,29,27,43.2,34.2,26.8,48.2,Balanced,Stable,False
KHERI,NIGHASAN,9230906809,GOVT.GIRL INTER COLLAGE NIGHASAN,453,489,0,453,1,488,100.0,100.0,99.8,99.8,Girls Only School,Stable,False
KHERI,NIGHASAN,9230908505,GOVT.H.S.CHEDIYAPATIYA,209,169,102,107,69,100,51.2,44.4,53.3,59.2,Slightly Girls Heavy,Stable,False
KHERI,NIGHASAN,9230904815,Pt Deen Dayal upadhyayGovt model Inter college Ludhauri Nighsan,324,317,203,121,195,122,37.3,42.0,38.6,38.5,Slightly Boys Heavy,Stable,False
