District,Block,School_ID,School_Name,Alert_ID,Alert_Type,Severity,Current_Value,Threshold,Year_Triggered
LALITPUR,TALBEHAT,9370405605,GHS HANSARKALAN,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,BAKSHI KA TALAB,9270802606,GOVERMENT GIRLS INTER COLLEGE  BEHTA BKT LUCKNOW,W2,ENROLLMENT DECLINE,HIGH,-15.5,-10,2025-26
LUCKNOW,BAKSHI KA TALAB,9270802606,GOVERMENT GIRLS INTER COLLEGE  BEHTA BKT LUCKNOW,W4,GIRLS ENROLLMENT DROP,HIGH,-16.6,-10,2025-26
LUCKNOW,BAKSHI KA TALAB,9270817204,RAJKIYA HIGH SCHOOL SONVA,W2,ENROLLMENT DECLINE,HIGH,-17.6,-10,2025-26
LUCKNOW,BAKSHI KA TALAB,9270817204,RAJKIYA HIGH SCHOOL SONVA,W4,GIRLS ENROLLMENT DROP,HIGH,-12.7,-10,2025-26
LUCKNOW,BAKSHI KA TALAB,9270817204,RAJKIYA HIGH SCHOOL SONVA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,BAKSHI KA TALAB,9270817204,RAJKIYA HIGH SCHOOL SONVA,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
LUCKNOW,CHINHAT,9270101911,RAJKIYA  HIGH SCHOOL JUGGAUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,GOSHAI GANJ,9270611604,GOVT. HIGH SCHOOL SURIAMAU GOSAIGANJ,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,GOSHAI GANJ,9270611604,GOVT. HIGH SCHOOL SURIAMAU GOSAIGANJ,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
LUCKNOW,KAKORI,9270200604,RAJKIYA U.M.V. SIRGAMAU,W2,ENROLLMENT DECLINE,HIGH,-15.1,-10,2025-26
LUCKNOW,KAKORI,9270200604,RAJKIYA U.M.V. SIRGAMAU,W4,GIRLS ENROLLMENT DROP,HIGH,-13.4,-10,2025-26
LUCKNOW,MAAL,9270404806,VIRANGNA  UDA DEVI GIRLS INTER COLLEGE MALL,W2,ENROLLMENT DECLINE,HIGH,-12.9,-10,2025-26
LUCKNOW,MAAL,9270404806,VIRANGNA  UDA DEVI GIRLS INTER COLLEGE MALL,W4,GIRLS ENROLLMENT DROP,HIGH,-12.9,-10,2025-26
LUCKNOW,MAAL,9270404806,VIRANGNA  UDA DEVI GIRLS INTER COLLEGE MALL,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,MOHAN LAL GANJ,9270503803,GOVT. HIGH SCHOOL DHANUWASAND,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,MOHAN LAL GANJ,9270503803,GOVT. HIGH SCHOOL DHANUWASAND,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
LUCKNOW,MOHAN LAL GANJ,9270507603,GOVT. HIGH SCHOOL MASTIPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-12.7,-10,2025-26
LUCKNOW,MOHAN LAL GANJ,9270507603,GOVT. HIGH SCHOOL MASTIPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,MOHAN LAL GANJ,9270511104,GOVT. HIGH SCHOOL UTRAWAN,W2,ENROLLMENT DECLINE,HIGH,-16.3,-10,2025-26
LUCKNOW,MOHAN LAL GANJ,9270511104,GOVT. HIGH SCHOOL UTRAWAN,W4,GIRLS ENROLLMENT DROP,HIGH,-13.8,-10,2025-26
LUCKNOW,MOHAN LAL GANJ,9270519001,RAJKIYA HIGH SCHOOL KARORA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,MOHAN LAL GANJ,9270519001,RAJKIYA HIGH SCHOOL KARORA,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
LUCKNOW,MOHAN LAL GANJ,9270508903,RAJKIYA HIGH SCHOOL PAREHTA,W2,ENROLLMENT DECLINE,HIGH,-11.3,-10,2025-26
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916503,RAJKIYA BALIKA I.C.SHAHMEENA ROAD,W2,ENROLLMENT DECLINE,HIGH,-10.1,-10,2025-26
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916503,RAJKIYA BALIKA I.C.SHAHMEENA ROAD,W4,GIRLS ENROLLMENT DROP,HIGH,-10.1,-10,2025-26
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270700608,RAJKIYA BALIKA INTER COLLEGE SINGAR NAGAR LUCKNOW,W2,ENROLLMENT DECLINE,HIGH,-14.7,-10,2025-26
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270700608,RAJKIYA BALIKA INTER COLLEGE SINGAR NAGAR LUCKNOW,W4,GIRLS ENROLLMENT DROP,HIGH,-14.7,-10,2025-26
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916504,RAJKIYA HUSAINABAD I.C. HUSAINABAD,W2,ENROLLMENT DECLINE,HIGH,-12.9,-10,2025-26
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916501,RAJKIYA INTER COLLAGE NISHATGANJ,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916505,RAJKIYA JUBLEE INTER COLLEGE CITY STATION,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270100735,Rajkiya Balika Inter College Vikas Nagar Lucknow,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,SAROJNI NAGAR,9270707205,GVOT. HIGH SCHOOL PALEHNDA,W2,ENROLLMENT DECLINE,HIGH,-16.4,-10,2025-26
LUCKNOW,SAROJNI NAGAR,9270707205,GVOT. HIGH SCHOOL PALEHNDA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-25.6,-20,2025-26
LUCKNOW,SAROJNI NAGAR,9270707205,GVOT. HIGH SCHOOL PALEHNDA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LUCKNOW,SAROJNI NAGAR,9270705002,RAJKIYA VIDYALAYA HIGH SCHOOL KHATOLA,W4,GIRLS ENROLLMENT DROP,HIGH,-17.9,-10,2025-26
MAHARAJGANJ,BRIJMAN GANJ,9571101211,GOVT HS SONBARSA,W1,ENROLLMENT CRASH,CRITICAL,-39.2,-20,2025-26
MAHARAJGANJ,BRIJMAN GANJ,9571101211,GOVT HS SONBARSA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-34.0,-20,2025-26
MAHARAJGANJ,BRIJMAN GANJ,9571101211,GOVT HS SONBARSA,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
MAHARAJGANJ,DHANI,9570901106,GOVT HS BARDAD,W1,ENROLLMENT CRASH,CRITICAL,-23.0,-20,2025-26
MAHARAJGANJ,GHUGHLI,9570208103,GOVT HS BELWA TIKAR,W4,GIRLS ENROLLMENT DROP,HIGH,-12.9,-10,2025-26
MAHARAJGANJ,GHUGHLI,9570200905,GOVT HS MEDNIPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-15.6,-10,2025-26
MAHARAJGANJ,GHUGHLI,9570200802,GOVT HS MIRJAPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-11.1,-10,2025-26
MAHARAJGANJ,MAHRAJGANJ,9570100303,GOVT HS PARASKHAND,W4,GIRLS ENROLLMENT DROP,HIGH,-13.0,-10,2025-26
MAHARAJGANJ,NOUTANWA,9570706805,GOVT HSS VISHANPUR NAOUTANWA MAHARAJGANJ,W1,ENROLLMENT CRASH,CRITICAL,-20.1,-20,2025-26
MAHARAJGANJ,NOUTANWA,9570706805,GOVT HSS VISHANPUR NAOUTANWA MAHARAJGANJ,W4,GIRLS ENROLLMENT DROP,HIGH,-15.9,-10,2025-26
MAHOBA,CHARKHARI,9390104303,GOVT HIGH SCHOOL SHIVHAR,W2,ENROLLMENT DECLINE,HIGH,-10.1,-10,2025-26
MAHOBA,CHARKHARI URBAN,9390108524,G.IC. CHARKHARI,W7,GENDER DESERT,HIGH,0.002,0.2,2025-26
MAHOBA,CHARKHARI URBAN,9390108524,G.IC. CHARKHARI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MAHOBA,JAITPUR,9390208303,GOVT HIGH SCHOOL RAWATPURA,W2,ENROLLMENT DECLINE,HIGH,-13.6,-10,2025-26
MAHOBA,JAITPUR,9390208303,GOVT HIGH SCHOOL RAWATPURA,W4,GIRLS ENROLLMENT DROP,HIGH,-17.1,-10,2025-26
MAHOBA,JAITPUR,9390207610,GOVT. GIRLS INTER COLLEGE KULPAHAR,W1,ENROLLMENT CRASH,CRITICAL,-25.8,-20,2025-26
MAHOBA,JAITPUR,9390207610,GOVT. GIRLS INTER COLLEGE KULPAHAR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-25.8,-20,2025-26
MAHOBA,JAITPUR,9390207610,GOVT. GIRLS INTER COLLEGE KULPAHAR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MAHOBA,JAITPUR,9390207610,GOVT. GIRLS INTER COLLEGE KULPAHAR,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
MAHOBA,JAITPUR,9390205703,GOVT. HIGH SCHOOL INDRAHATA,W1,ENROLLMENT CRASH,CRITICAL,-31.1,-20,2025-26
MAHOBA,JAITPUR,9390205703,GOVT. HIGH SCHOOL INDRAHATA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-27.8,-20,2025-26
MAHOBA,JAITPUR,9390212703,GOVT. HIGH SCHOOL MUHARI,W2,ENROLLMENT DECLINE,HIGH,-16.7,-10,2025-26
MAHOBA,JAITPUR,9390212703,GOVT. HIGH SCHOOL MUHARI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-42.9,-20,2025-26
MAHOBA,JAITPUR,9390201316,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE AJNAR,W2,ENROLLMENT DECLINE,HIGH,-12.9,-10,2025-26
MAHOBA,JAITPUR,9390201316,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE AJNAR,W4,GIRLS ENROLLMENT DROP,HIGH,-16.8,-10,2025-26
MAHOBA,KABRAI,9390302303,GOVT HIGH SCHOOL JYORAIYA,W4,GIRLS ENROLLMENT DROP,HIGH,-10.5,-10,2025-26
MAHOBA,KABRAI,9390304808,GOVT. HIGH SCHOOL SURHA,W4,GIRLS ENROLLMENT DROP,HIGH,-15.2,-10,2025-26
MAHOBA,KABRAI,9390301606,GOVT. INTER COLLEGE SHRINAGAR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MAHOBA,NAGAR PALIKA MAHOBA,9390500965,GOVT.INTER COLLEGE,W7,GENDER DESERT,HIGH,0.004,0.2,2025-26
MAHOBA,PANWARI,9390409103,GOVT HIGH SCHOOL BIJRARI,W1,ENROLLMENT CRASH,CRITICAL,-35.3,-20,2025-26
MAHOBA,PANWARI,9390409103,GOVT HIGH SCHOOL BIJRARI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-31.2,-20,2025-26
MAHOBA,PANWARI,9390409103,GOVT HIGH SCHOOL BIJRARI,W8,MICRO SCHOOL,HIGH,22,25,2025-26
MAHOBA,PANWARI,9390409103,GOVT HIGH SCHOOL BIJRARI,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
MAHOBA,PANWARI,9390410504,GOVT HIGH SCHOOL SILALPURA,W1,ENROLLMENT CRASH,CRITICAL,-33.3,-20,2025-26
MAHOBA,PANWARI,9390410504,GOVT HIGH SCHOOL SILALPURA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-42.3,-20,2025-26
MAHOBA,PANWARI,9390410504,GOVT HIGH SCHOOL SILALPURA,W8,MICRO SCHOOL,HIGH,22,25,2025-26
MAHOBA,PANWARI,9390410504,GOVT HIGH SCHOOL SILALPURA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MAHOBA,PANWARI,9390410504,GOVT HIGH SCHOOL SILALPURA,W10,MULTI-RISK ENROLLMENT,CRITICAL,11,8,2025-26
MAINPURI,BARNAHAL,9180905706,G.U.M. VID CHANDIKARA,W1,ENROLLMENT CRASH,CRITICAL,-23.1,-20,2025-26
MAINPURI,BARNAHAL,9180905706,G.U.M. VID CHANDIKARA,W4,GIRLS ENROLLMENT DROP,HIGH,-17.6,-10,2025-26
MAINPURI,BARNAHAL,9180905706,G.U.M. VID CHANDIKARA,W8,MICRO SCHOOL,HIGH,20,25,2025-26
MAINPURI,BARNAHAL,9180905706,G.U.M. VID CHANDIKARA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MAINPURI,BARNAHAL,9180905706,G.U.M. VID CHANDIKARA,W10,MULTI-RISK ENROLLMENT,CRITICAL,11,8,2025-26
MAINPURI,BEWAR,9180502405,G HIGH SCHOOL AMEHRA,W4,GIRLS ENROLLMENT DROP,HIGH,-13.8,-10,2025-26
MAINPURI,BEWAR,9180502405,G HIGH SCHOOL AMEHRA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MAINPURI,BEWAR,9180502405,G HIGH SCHOOL AMEHRA,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
MAINPURI,BEWAR,9180505105,G.G.I.C MANPUR HARI,W2,ENROLLMENT DECLINE,HIGH,-18.6,-10,2025-26
MAINPURI,BEWAR,9180505105,G.G.I.C MANPUR HARI,W4,GIRLS ENROLLMENT DROP,HIGH,-18.6,-10,2025-26
MAINPURI,GHIROR,9180207308,RAJKIYA HIGH SCHOOL MADHAILA  GHIROR,W2,ENROLLMENT DECLINE,HIGH,-12.8,-10,2025-26
MAINPURI,GHIROR,9180207308,RAJKIYA HIGH SCHOOL MADHAILA  GHIROR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-29.6,-20,2025-26
MAINPURI,KARHAL,9180811515,G.G.I.C KARHAL MAINPURI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MAINPURI,KARHAL,9180805408,PT DEEN DAYAL GOVT INTER COLLEGE MODEL INTER COLLEGE SAHAN,W2,ENROLLMENT DECLINE,HIGH,-10.8,-10,2025-26
MAINPURI,MAINPURI,9180115230,G.I.C. MAINPURI,W2,ENROLLMENT DECLINE,HIGH,-19.5,-10,2025-26
MAINPURI,MAINPURI,9180115230,G.I.C. MAINPURI,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
MAINPURI,MAINPURI,9180115230,G.I.C. MAINPURI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MAINPURI,MAINPURI,9180103505,GOVT. HIGH SCHOOL ANGAUTHA,W2,ENROLLMENT DECLINE,HIGH,-11.8,-10,2025-26
MAINPURI,MAINPURI,9180103505,GOVT. HIGH SCHOOL ANGAUTHA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-25.6,-20,2025-26
MAINPURI,MAINPURI,9180103505,GOVT. HIGH SCHOOL ANGAUTHA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MAINPURI,MAINPURI,9180103505,GOVT. HIGH SCHOOL ANGAUTHA,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
MAINPURI,MAINPURI-CITY,9181002917,RAJKIY KANYA INTER COLLEGE DEVI ROAD MAINPURI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MATHURA,BALDEO,9141004321,GOVERMENT GIRLS INTER COLLEGE  BALDEO,W5,CONTINUITY COLLAPSE,CRITICAL,50.0,60,2025-26
MATHURA,BALDEO,9141004008,GOVT HIGH SCHOOL AKOS,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MATHURA,BALDEO,9141004008,GOVT HIGH SCHOOL AKOS,W10,MULTI-RISK ENROLLMENT,CRITICAL,11,8,2025-26
MATHURA,BALDEO,9141000610,GOVT HIGH SCHOOL DAGENTA,W1,ENROLLMENT CRASH,CRITICAL,-22.4,-20,2025-26
MATHURA,BALDEO,9141000610,GOVT HIGH SCHOOL DAGENTA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-28.4,-20,2025-26
MATHURA,CHHATA,9140407405,GOVT HIGH SCHOOL TOOMAULA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-24.1,-20,2025-26
MATHURA,GOVERDHAN,9140308116,GOVT  BHARTIY  INTER  COLLEGE    ADING,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
MATHURA,MANT,9140707903,GOVT HIGH SCHOOL BHADRAVAN,W4,GIRLS ENROLLMENT DROP,HIGH,-16.2,-10,2025-26
MATHURA,MATHURA,9140112003,V.D.P. GOVT. INTER COLLEGE,W2,ENROLLMENT DECLINE,HIGH,-13.7,-10,2025-26
MATHURA,MATHURA,9140112003,V.D.P. GOVT. INTER COLLEGE,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
MATHURA,RAYA,9140802703,GOVT HIGH SCHOOL BISAVALI,W1,ENROLLMENT CRASH,CRITICAL,-26.8,-20,2025-26
MATHURA,RAYA,9140802703,GOVT HIGH SCHOOL BISAVALI,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
MATHURA,RAYA,9140803903,GOVT HIGH SCHOOL LOHAGARH,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-30.8,-20,2025-26
MATHURA,RAYA,9140803903,GOVT HIGH SCHOOL LOHAGARH,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MATHURA,RAYA,9140803903,GOVT HIGH SCHOOL LOHAGARH,W10,MULTI-RISK ENROLLMENT,CRITICAL,11,8,2025-26
MAU,BADRAW,9620703908,GOVT BALIKA INTER COLL MUJAR BUJURG,W8,MICRO SCHOOL,HIGH,22,25,2025-26
MAU,DOHRIGHAT,9620302805,GOVT HSS BELA KASAILA,W4,GIRLS ENROLLMENT DROP,HIGH,-15.0,-10,2025-26
MAU,GHOSI,9620500908,GOVT HSS NADWAL,W2,ENROLLMENT DECLINE,HIGH,-11.3,-10,2025-26
MAU,GHOSI,9620500908,GOVT HSS NADWAL,W4,GIRLS ENROLLMENT DROP,HIGH,-11.1,-10,2025-26
MAU,PARDAHA,9620405603,GOVT KANYA HSS RAKAULI,W4,GIRLS ENROLLMENT DROP,HIGH,-17.9,-10,2025-26
MAU,RATANPURA,9620101606,GOVT HSS AILAKH,W1,ENROLLMENT CRASH,CRITICAL,-53.6,-20,2025-26
MAU,RATANPURA,9620101606,GOVT HSS AILAKH,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-62.9,-20,2025-26
MAU,RATANPURA,9620104403,GOVT HSS DEVDAH,W2,ENROLLMENT DECLINE,HIGH,-18.0,-10,2025-26
MAU,RATANPURA,9620104403,GOVT HSS DEVDAH,W4,GIRLS ENROLLMENT DROP,HIGH,-11.3,-10,2025-26
MAU,RATANPURA,9620104805,GOVT HSS JAMDARA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-33.3,-20,2025-26
MAU,RATANPURA,9620104805,GOVT HSS JAMDARA,W8,MICRO SCHOOL,HIGH,14,25,2025-26
MAU,RATANPURA,9620101608,Pt Deendayal Upadhyay Rajkiy Model Inter College Ailakh Mau,W1,ENROLLMENT CRASH,CRITICAL,-21.0,-20,2025-26
MAU,RATANPURA,9620101608,Pt Deendayal Upadhyay Rajkiy Model Inter College Ailakh Mau,W4,GIRLS ENROLLMENT DROP,HIGH,-10.5,-10,2025-26
MEERUT,HASTINAPUR,9071207720,RAJKIYA ASHRAM PADTI VIDYALAYA HASTINAPUR,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
MEERUT,HASTINAPUR,9071207710,RAJKIYA BALIKA INTER COLLEGE,W2,ENROLLMENT DECLINE,HIGH,-15.3,-10,2025-26
MEERUT,HASTINAPUR,9071207710,RAJKIYA BALIKA INTER COLLEGE,W4,GIRLS ENROLLMENT DROP,HIGH,-15.3,-10,2025-26
MEERUT,HASTINAPUR,9071207718,RAJKIYA INTAR COLLEGE,W7,GENDER DESERT,HIGH,0.094,0.2,2025-26
MEERUT,KHARKHODA,9070302403,GOVT. HIGH SCH. MUNDALI,W2,ENROLLMENT DECLINE,HIGH,-12.3,-10,2025-26
MEERUT,KHARKHODA,9070302403,GOVT. HIGH SCH. MUNDALI,W4,GIRLS ENROLLMENT DROP,HIGH,-20.0,-10,2025-26
MEERUT,KHARKHODA,9070303902,GOVT. HIGH SCH. PIPLI KHEDA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MEERUT,KHARKHODA,9070300121,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KHARKHODA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MEERUT,MACHRA,9071001807,RAJKIYA INTER COLLEGE KAYAST BADDA,W2,ENROLLMENT DECLINE,HIGH,-19.2,-10,2025-26
MEERUT,MACHRA,9071001807,RAJKIYA INTER COLLEGE KAYAST BADDA,W4,GIRLS ENROLLMENT DROP,HIGH,-15.2,-10,2025-26
MEERUT,MAWANA,9070904903,GOVT. HIGH SCH. BISOLA,W2,ENROLLMENT DECLINE,HIGH,-11.9,-10,2025-26
MEERUT,MAWANA,9070902305,GOVT. HIGH SCHOOL KAUL,W4,GIRLS ENROLLMENT DROP,HIGH,-15.8,-10,2025-26
MEERUT,MEERUT NAGAR,9071300179,GOVT GIRLS INTER COLLEGE HAPUR ROAD MRT,W2,ENROLLMENT DECLINE,HIGH,-12.0,-10,2025-26
MEERUT,MEERUT NAGAR,9071300179,GOVT GIRLS INTER COLLEGE HAPUR ROAD MRT,W4,GIRLS ENROLLMENT DROP,HIGH,-12.0,-10,2025-26
MEERUT,MEERUT NAGAR,9071300179,GOVT GIRLS INTER COLLEGE HAPUR ROAD MRT,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MEERUT,MEERUT NAGAR,9071304120,GOVT. INTER COLLEGE MEERUT,W4,GIRLS ENROLLMENT DROP,HIGH,-10.6,-10,2025-26
MEERUT,MEERUT NAGAR,9071304120,GOVT. INTER COLLEGE MEERUT,W7,GENDER DESERT,HIGH,0.055,0.2,2025-26
MEERUT,MEERUT NAGAR,9071300918,SPARSH RAJKIYA DRASHTIBADHIT BALAK I.C.,W2,ENROLLMENT DECLINE,HIGH,-16.0,-10,2025-26
MEERUT,MEERUT NAGAR,9071300918,SPARSH RAJKIYA DRASHTIBADHIT BALAK I.C.,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
MEERUT,MEERUT NAGAR,9071300918,SPARSH RAJKIYA DRASHTIBADHIT BALAK I.C.,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MEERUT,MEERUT NAGAR,9071300918,SPARSH RAJKIYA DRASHTIBADHIT BALAK I.C.,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
MEERUT,PARIKSHIT GARH,9071107102,GOVT. HIGH SCHOOL T. JANUBI,W4,GIRLS ENROLLMENT DROP,HIGH,-15.5,-10,2025-26
MEERUT,PARIKSHIT GARH,9071107102,GOVT. HIGH SCHOOL T. JANUBI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MEERUT,PARIKSHIT GARH,9071107102,GOVT. HIGH SCHOOL T. JANUBI,W10,MULTI-RISK ENROLLMENT,CRITICAL,9,8,2025-26
MEERUT,SARDHANA,9070607601,GOVT. HIGH SCH. MADIYAI,W2,ENROLLMENT DECLINE,HIGH,-12.1,-10,2025-26
MEERUT,SARURPUR,9070701210,G.I.C. PANCHLI BUJURG,W5,CONTINUITY COLLAPSE,CRITICAL,53.1,60,2025-26
MEERUT,SARURPUR,9070700904,GOVT. HIGH SCH. DHANWALI / DAHAR,W7,GENDER DESERT,HIGH,0.062,0.2,2025-26
MEERUT,SARURPUR,9070700904,GOVT. HIGH SCH. DHANWALI / DAHAR,W8,MICRO SCHOOL,HIGH,16,25,2025-26
MEERUT,SARURPUR,9070703507,GOVT. HIGH SCHOOL KHIWAI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-31.6,-20,2025-26
MEERUT,SARURPUR,9070700709,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KALAND,W2,ENROLLMENT DECLINE,HIGH,-13.1,-10,2025-26
MEERUT,SARURPUR,9070700709,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KALAND,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-20.2,-20,2025-26
MIRZAPUR,CHHANBEY,9690506703,GOVT. HIGH SCHOOL SUMATIYA,W4,GIRLS ENROLLMENT DROP,HIGH,-10.1,-10,2025-26
MIRZAPUR,HALIA,9690206307,GOVT. U.M.V. BARAUNDHA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-21.2,-20,2025-26
MIRZAPUR,HALIA,9690209405,GOVT. U.M.V. MATWAR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-33.3,-20,2025-26
MIRZAPUR,HALIA,9690206703,GOVT. U.M.V. NAIDI KATHARI,W4,GIRLS ENROLLMENT DROP,HIGH,-14.5,-10,2025-26
MIRZAPUR,LALGANJ,9690300110,GOVT. U.M.V. DUBAR KALA,W1,ENROLLMENT CRASH,CRITICAL,-23.9,-20,2025-26
MIRZAPUR,LALGANJ,9690300110,GOVT. U.M.V. DUBAR KALA,W4,GIRLS ENROLLMENT DROP,HIGH,-19.4,-10,2025-26
MIRZAPUR,LALGANJ,9690304305,GOVT. U.M.V. USARI PANDEY,W4,GIRLS ENROLLMENT DROP,HIGH,-11.6,-10,2025-26
MIRZAPUR,NAGAR,9691407303,GOVT. HIGH SCHOOL DULLAHPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-13.5,-10,2025-26
MIRZAPUR,NAGAR PALIKA,9691300207,G.G.I.C.VINDHYACHAL,W2,ENROLLMENT DECLINE,HIGH,-10.6,-10,2025-26
MIRZAPUR,NAGAR PALIKA,9691300207,G.G.I.C.VINDHYACHAL,W4,GIRLS ENROLLMENT DROP,HIGH,-10.6,-10,2025-26
MIRZAPUR,NAGAR PALIKA,9691304906,GOVERNMENT INTER COLLEGE,W2,ENROLLMENT DECLINE,HIGH,-14.1,-10,2025-26
MIRZAPUR,NAGAR PALIKA,9691304906,GOVERNMENT INTER COLLEGE,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
MIRZAPUR,NAGAR PALIKA,9691304906,GOVERNMENT INTER COLLEGE,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
MIRZAPUR,NAGAR PALIKA,9691301008,SW. KASHIRAM RAJKIYA BALIKA I.C.,W2,ENROLLMENT DECLINE,HIGH,-10.2,-10,2025-26
