District,Block,School_ID,School_Name,School_Growth_Tag,Block_Cluster_Type,Is_Outlier,Outlier_Type
PILIBHIT,BILSANDA,9210404504,GOVERNMENT HIGH SCHOOL JAMUNIYA MAHUA,Peaked,Mixed Block,No,Normal
PILIBHIT,BILSANDA,9210407904,PANDIT DEEN DAYAL UPADHYAY GOVERNMENT MODEL INTER COLLEGE MARORIKHASH BILSANDA PILIBIHT,Recovery,Mixed Block,No,Normal
PILIBHIT,BISALPUR,9210301503,"GOVERNMENT  HIGH SCHOOL, LUHICHA BISALPUR",Peaked,Mixed Block,No,Normal
PILIBHIT,BISALPUR,9210304404,GOVERNMENT HIGH SCHOOL KHANKA BISALPUR PILIBHIT,Recovery,Mixed Block,No,Normal
PILIBHIT,LALORIKHERA,9210507006,GOVERNMENT INTER COLLEGE PAUTA KALAN LALORIKHERA,Volatile,Mixed Block,No,Normal
PILIBHIT,LALORIKHERA,9210504211,PANDIT DEEN DAYAL UPADHYAY GOVERNMENT MODEL INTER COLLEGE KHAMARIA PUL LALORIKHER PILIBHIT,Peaked,Mixed Block,No,Normal
PILIBHIT,MARORI,9210600205,GOVERNMENT GIRLS INTER COLLEGE NEORIA HUSSAINPUR MARORI,Recovery,Recovery Cluster,No,Normal
PILIBHIT,MARORI,9210603605,GOVERNMENT HIGH SCHOOL JAMUNIA MARORI PILIBHIT,Recovery,Recovery Cluster,No,Normal
PILIBHIT,MARORI,9210600603,GOVERNMENT HIGH SCHOOL MAHOF CALONY MARORI PILIBHIT,Recovery,Recovery Cluster,No,Normal
PILIBHIT,MARORI,9210600814,GOVERNMENT INTER COLLEGE NEORIA MARORI,Volatile,Recovery Cluster,No,Normal
PILIBHIT,N. P. PILIBHIT,9210904268,DRAMOUND GOVERNMENT INTER COLLEGE PILIBHIT,Volatile,Mixed Block,No,Normal
PILIBHIT,N. P. PILIBHIT,9210904267,GOVERNMENT GIRLS INTER COLLEGE PILIBHIT,Peaked,Mixed Block,No,Normal
PILIBHIT,N. P. PILIBHIT,9210901104,GOVERNMENT INTER COLLEGE SHER MOHAMMAD PILIBHIT,Consistent Growth,Mixed Block,No,Normal
PILIBHIT,PURANPUR,9210708942,GOVERNMENT GIRLS INTER COLLEGE PURANPUR,Consistent Decline,Decline Cluster,No,Normal
PILIBHIT,PURANPUR,9210708505,GOVERNMENT HIGH SCHOOL BOONDI BHOOR PURANPUR,Volatile,Decline Cluster,No,Normal
PILIBHIT,PURANPUR,9210701303,GOVERNMENT HIGH SCHOOL KHIRKIYAN BARGADIYA PURANPUR PILIBH,Consistent Decline,Decline Cluster,No,Normal
PILIBHIT,PURANPUR,9210721503,GOVERNMENT HIGH SCHOOL MURAINA GAURI PURANPUR,Recovery,Decline Cluster,No,Normal
PILIBHIT,PURANPUR,9210707902,"GOVERNMENT INTER COLLEGE, GABHIYA SAHRAI PURANPUR",Consistent Decline,Decline Cluster,No,Normal
PILIBHIT,PURANPUR,9210703703,GOVERNMENT HIGH SCHOOL  DAGA PURANPUR PILIBHIT,Consistent Growth,Decline Cluster,Yes,Bright Spot
PILIBHIT,PURANPUR,9210701416,"MODEL GIRLS INTER COLLEGE SHERPUR KALAN, PURANPUR, PILIBHIT",Consistent Growth,Decline Cluster,Yes,Bright Spot
PRATAPGARH,AASPUR-DEOSARA,9430103805,G H S S DHARAHARA,Recovery,Recovery Cluster,No,Normal
PRATAPGARH,AASPUR-DEOSARA,9430100103,"GOVT. H.S.S, ATRAURA",Recovery,Recovery Cluster,No,Normal
PRATAPGARH,AASPUR-DEOSARA,9430107403,GOVT. HIGHER SECONDARY SCHOOL,Recovery,Recovery Cluster,No,Normal
PRATAPGARH,AASPUR-DEOSARA,9430106703,Pt Deendayal Upadhyay Govt Model Inter College Mahuli Aspur Devsara,Consistent Growth,Recovery Cluster,No,Normal
PRATAPGARH,AASPUR-DEOSARA,9430100605,S.C.B.S.J.M.G.G.I.C.,Recovery,Recovery Cluster,No,Normal
PRATAPGARH,BABA BHELKHARNATH,9431903303,GOVT. H.S.SCHOOL RASULAHA PRATAPGARH,Volatile,Mixed Block,No,Normal
PRATAPGARH,BABA BHELKHARNATH,9431905303,GOVT. HIGHER SECONDRY SCHOOL KANPA,Consistent Growth,Mixed Block,No,Normal
PRATAPGARH,BABAGANJ,9430207309,GOVT. H.S.SCHOOL LARU KUNDA PRATAPGARH,Recovery,Mixed Block,No,Normal
PRATAPGARH,BABAGANJ,9430206004,Pt Deendayal Upadhyay Govt Model Inter College Mahewa Malkiya Babaganj,Volatile,Mixed Block,No,Normal
PRATAPGARH,BIHAR,9430305402,GOVT. GIRLS H.SEC. SCHOOL,Consistent Decline,Mixed Block,No,Normal
PRATAPGARH,BIHAR,9430303703,GOVT. H S S DEVRI HARDO PATTI,Recovery,Mixed Block,No,Normal
PRATAPGARH,BIHAR,9430305606,GOVT. H.S. SCHOOL BEDHAN GOPALPUR PRATAPGARH,Peaked,Mixed Block,No,Normal
PRATAPGARH,CITY(PRATAPGARH BELHA),9430401003,G I C PRATAPGARH,Recovery,Mixed Block,No,Normal
PRATAPGARH,CITY(PRATAPGARH BELHA),9430402706,GGIC,Consistent Decline,Mixed Block,No,Normal
PRATAPGARH,GAURA,9431807602,G I C SEKHUPUR,Recovery,Recovery Cluster,No,Normal
PRATAPGARH,GAURA,9431803804,GHS NAIKOT,Recovery,Recovery Cluster,No,Normal
PRATAPGARH,GAURA,9431805403,GOVT. GIRLS INTER COLLEGE,Consistent Growth,Recovery Cluster,No,Normal
PRATAPGARH,GAURA,9431803304,"GOVT. H.S. SCHOOL, DAMDAM, PRATAPGARH",Volatile,Recovery Cluster,No,Normal
PRATAPGARH,GAURA,9431808606,GOVT. HIGHER SECONDRY SCHOOL SULTANPUR,Recovery,Recovery Cluster,No,Normal
PRATAPGARH,KALAKANKER,9430607301,GGIC Manikpur,Recovery,Mixed Block,No,Normal
PRATAPGARH,KALAKANKER,9430607106,GOVT. H.S. SCHOOL VAZIDPUR KALAKANKAR PRATAPGARH,Recovery,Mixed Block,No,Normal
PRATAPGARH,KALAKANKER,9430604504,Pt Deendayal Upadhyay Govt Model Inter College Murassapur Kalakankar,Volatile,Mixed Block,No,Normal
PRATAPGARH,LALGANJ,9430803002,G G I C SITALMAU,Recovery,Mixed Block,No,Normal
PRATAPGARH,LAXMANPUR,9430906504,GOVT. HIGHER SEC. SCHOOL SHEETAL PATTI,Recovery,Mixed Block,No,Normal
PRATAPGARH,LAXMANPUR,9430906409,GOVT. HIGHER SECONDRY SCHOOL,Recovery,Mixed Block,No,Normal
PRATAPGARH,MANDHATA,9431004704,G H S S PURAILA,Recovery,Mixed Block,No,Normal
PRATAPGARH,MANDHATA,9431001101,GOVT. GIRLS INTER COLLEGE,Consistent Decline,Mixed Block,No,Normal
PRATAPGARH,MANGRAURA,9431108108,G H S VARI KALA,Consistent Growth,Mixed Block,No,Normal
PRATAPGARH,MANGRAURA,9431111005,GOVT. INTRE HOGHE SECONDARY SCHOOL,Recovery,Mixed Block,No,Normal
PRATAPGARH,MANGRAURA,9431101602,GOVERNMENT INTER COLLEGE RAMPUR KANPA,Consistent Growth,Mixed Block,No,Normal
PRATAPGARH,PATTI,9431204804,G H S BASAULI,Consistent Growth,Mixed Block,No,Normal
PRATAPGARH,PATTI,9431201004,GOVT H S SCHOOL KUKUWAR,Volatile,Mixed Block,No,Normal
PRATAPGARH,PATTI,9431203636,RAM AZOR CHAURSIYA  R.B. I.C. PATTI PRATAPGARH,Volatile,Mixed Block,No,Normal
PRATAPGARH,SADAR,9431308302,GOVERNMENT INTER COLLEGE SHUKULPUR,Consistent Growth,Isolated Growth,No,Normal
PRATAPGARH,SADWA-CHANDRIKA,9431505603,GOVT. H.S.S. LOHANG PATTI  PRATAPGARH,Consistent Growth,Mixed Block,No,Normal
PRATAPGARH,SADWA-CHANDRIKA,9431507205,GOVT. INTER COLLEGE,Volatile,Mixed Block,No,Normal
PRATAPGARH,SANGIPUR,9431406808,GHS RAJAPUR,Recovery,Mixed Block,No,Normal
PRATAPGARH,SANGIPUR,9431401003,GOVERNMENT HIGHER SECONDARY SCHOOL,Consistent Growth,Mixed Block,No,Normal
PRATAPGARH,SANGIPUR,9431407605,GOVT.GIRLS INTER COLLEGE,Recovery,Mixed Block,No,Normal
PRATAPGARH,SHIVGARH,9431709804,G I C CHANDI GOVINDPUR,Volatile,Mixed Block,No,Normal
PRATAPGARH,SHIVGARH,9431700203,GOVT. H S SCHOOL IMLIDAD,Peaked,Mixed Block,No,Normal
PRATAPGARH,SHIVGARH,9431707903,GOVT. HIGHER SECONDRY SCHOOL HARNAHPUR,Recovery,Mixed Block,No,Normal
PRATAPGARH,SHIVGARH,9431708707,Pt Deendayal Upadhyay Govt Model Inter College Kuradeeh Shivgarh,Volatile,Mixed Block,No,Normal
PRAYAGRAJ,BAHARIYA,9451904506,PT D.D.U.G.M.INTER COLLEGE,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,BAHARIYA,9451907203,RAJKIYA U M VIDHYALAYA MIRAKPUR BAHARIYA,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,CHAKA,9451306506,ABHINAV VIDYALAYA,Consistent Decline,Mixed Block,No,Normal
PRAYAGRAJ,CHAKA,9451306505,RAJKIYA U.M.V. DANDU PUR,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,CHAKA,9451300803,RAJKIYA U.M.V. MOHABBAT GANJ,Consistent Decline,Mixed Block,No,Normal
PRAYAGRAJ,DHANUPUR,9451501409,GOVERNMENT GIRLS INTER COLLEGE,Consistent Growth,Isolated Growth,No,Normal
PRAYAGRAJ,HANDIA,9452002508,G.G.I.C. HANDIYA,Consistent Decline,Mixed Block,No,Normal
PRAYAGRAJ,HANDIA,9452004803,RAJKIYA U.M.V.,Peaked,Mixed Block,No,Normal
PRAYAGRAJ,JASARA,9450306508,G.G.I.C. JASARA,Volatile,Mixed Block,No,Normal
PRAYAGRAJ,JASARA,9450301603,RAJKIYA U.M.V.PARVEJABAD,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,KARCHHANA,9451806805,G.G.I.C. MUGARI  RAMPUR,Stable,Mixed Block,No,Normal
PRAYAGRAJ,KORAON,9451010913,RAJKIYA U M VIDHYALAYA KHIRI KORAON PRAYAGRAJ,Consistent Decline,Isolated Decline,No,Normal
PRAYAGRAJ,KORAON,9451004607,RAJKIYA U.M.V. SANSAR PUR,Consistent Growth,Isolated Decline,No,Normal
PRAYAGRAJ,KORAON,9454100305,RAJKIYA INTER COLLEGE,Consistent Growth,Isolated Decline,No,Normal
PRAYAGRAJ,MANDA,9451606902,GOVT. INTER COLLEGE,Peaked,Mixed Block,No,Normal
PRAYAGRAJ,MANDA,9451608203,GOVT.H.S.SCHOOL,Volatile,Mixed Block,No,Normal
PRAYAGRAJ,MANDA,9451605402,RAJKIYA U.M.V. BERI MANDA,Volatile,Mixed Block,No,Normal
PRAYAGRAJ,MANDA,9451604004,RAJKIYA U.M.V. DIGHIYA,Consistent Decline,Mixed Block,No,Normal
PRAYAGRAJ,MAUAIMA,9450900303,RAJKIYA U M VIDHAYALAYA JOGIPUR MAUAIMA ,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,MEJA,9450509801,RAJKIYA KANYA U.M.V. JEWANIYA,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,MEJA,9450504705,RAJKIYA U.M.V. PIPRANWA,Volatile,Mixed Block,No,Normal
PRAYAGRAJ,NAGAR CHHETRA,9452200413,G.G.I.C. OLD KATARA,Consistent Growth,Isolated Growth,No,Normal
PRAYAGRAJ,NAGAR CHHETRA,9452200605,G.G.I.C. PHAPHAMAU,Consistent Decline,Isolated Growth,No,Normal
PRAYAGRAJ,NAGAR CHHETRA,9452209914,GOVT. GIRLS INTER COLLEGE,Peaked,Isolated Growth,No,Normal
PRAYAGRAJ,NAGAR CHHETRA,9452211107,GOVT. INTER COLLEGE,Consistent Decline,Isolated Growth,No,Normal
PRAYAGRAJ,PHOOLPUR,9450609903,GOVERNMENT GIRLS INTER COLLEGE PHOOLPUR,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,PHOOLPUR,9450601903,RAJKIYA U.M.V. NANDOUT,Peaked,Mixed Block,No,Normal
PRAYAGRAJ,PRATAP PUR,9450403504,RAJKIYA U M VIDHAYALAYA CHANETHU PRATAPPUR,Volatile,Mixed Block,No,Normal
PRAYAGRAJ,SAIDABAD,9451106008,GOVT. GIRLS INTER COOLEGE,Consistent Growth,Isolated Growth,No,Normal
PRAYAGRAJ,SHANKAR GARH,9450100108,G.G.I.C. SHANKARGARH,Consistent Growth,Mixed Block,No,Normal
PRAYAGRAJ,SHANKAR GARH,9450104704,GOVT. GIRLS I.C. NARIBARI,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,SHANKAR GARH,9450101503,RAJKIYA U.M.V. SONVEY,Consistent Growth,Mixed Block,No,Normal
PRAYAGRAJ,SORAON,9450706814,GOVERNMENT  HIGH SCHOOL GOHARI ,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,URUWA,9452100117,GOVERNMENT GIRLS HIGH SCHOOL SIRSA,Recovery,Mixed Block,No,Normal
PRAYAGRAJ,URUWA,9452101104,PT Deen Dayal Updhyay Rajkiya Madel School Somhan,Volatile,Mixed Block,No,Normal
RAE BARELI,AMAWAN,9280207003,G.G.I.C. HARIYAWAN RAEBARELI,Peaked,Mixed Block,No,Normal
RAE BARELI,AMAWAN,9280203203,"GOVT. HIGHER  SCHOOL, PINDARI KALAN",Consistent Growth,Mixed Block,No,Normal
RAE BARELI,AMAWAN,9280205702,GOVT INTER COLLEGE JAMALPUR KARAUNDI,Consistent Growth,Mixed Block,No,Normal
RAE BARELI,BACHHRAWAN,9280403609,GOVT. GIRLS INTER COLLEGE,Consistent Growth,Mixed Block,No,Normal
RAE BARELI,BACHHRAWAN,9280405305,PT. FEEN DAYAL U GOVT. MODEL IMNTER COLLEGE ASHAN JAGATPUR,Consistent Growth,Mixed Block,No,Normal
RAE BARELI,CHHATOH,9282401706,GIC CHHATOH,Volatile,Mixed Block,No,Normal
RAE BARELI,CHHATOH,9282401707,GOV. GIRLS HIGHER SECONDERY CHHATOH,Consistent Decline,Mixed Block,No,Normal
RAE BARELI,CHHATOH,9281701904,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,Volatile,Mixed Block,No,Normal
RAE BARELI,DALMAU,9281905005,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,Consistent Growth,Isolated Growth,No,Normal
RAE BARELI,DEEH,9282306503,GOVT.  INTER COLLEGE,Peaked,Mixed Block,No,Normal
RAE BARELI,DEEH,9282306504,GOVT. GIRLS INTER COLLEGE,Stable,Mixed Block,No,Normal
RAE BARELI,DEEH,9282306106,RAJKIYE HAIGH SCHOOL VIRNAWO,Peaked,Mixed Block,No,Normal
RAE BARELI,GAURA,9281002306,"GOVT. HIGHER SECONDARY SCHOOL, JALAL PUR DHAI",Recovery,Mixed Block,No,Normal
RAE BARELI,GAURA,9281003801,"GOVT.GIRLS INTER COLLAGE, GURGUJ PUR",Consistent Decline,Mixed Block,No,Normal
RAE BARELI,HARCHANDPUR,9280302307,"G.G. HIGHER SECONDARY SCHOOL, PASCHIM GAON",Consistent Decline,Isolated Decline,No,Normal
RAE BARELI,HARCHANDPUR,9280301504,G.G.H. SCHOOL BALA,Consistent Growth,Isolated Decline,No,Normal
RAE BARELI,HARCHANDPUR,9280302402,"GOVT. INTER COLLAGE, TERA BAROULA",Peaked,Isolated Decline,No,Normal
RAE BARELI,JAGATPUR,9281105303,GOVT. HIGH SCHOOL ROJHAIYA BHIKHAMSHAH,Consistent Growth,Mixed Block,No,Normal
RAE BARELI,JAGATPUR,9281100109,"GOVT. HIGHER SECONDARY SCHOOL, JAGATPUR",Recovery,Mixed Block,No,Normal
RAE BARELI,KHIRON,9280801003,"GOVT. GIRLS INTER COLLAGE, KHIRON",Consistent Growth,Mixed Block,No,Normal
RAE BARELI,KHIRON,9280804204,JAWAHAR GOVT. INTER COLLEGE,Recovery,Mixed Block,No,Normal
RAE BARELI,KHIRON,9280802702,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE HARIPUR NIHASTHA,Peaked,Mixed Block,No,Normal
RAE BARELI,LALGANJ,9282001127,"GOVT. GIRLS INTER COLLAGE, LALGANJ",Peaked,Mixed Block,No,Normal
RAE BARELI,LALGANJ,9282002304,GOVT. HIGH SCHOOL CHANDITIKAR,Volatile,Mixed Block,No,Normal
RAE BARELI,MAHRAJGANJ,9280602902,"G.G.I.C. ATREHTA, MAHARAJGANJ",Consistent Decline,Isolated Decline,No,Normal
RAE BARELI,MAHRAJGANJ,9280607104,GOVT. HIGHER SECONDARY SCHOOL MAU GARBI,Consistent Growth,Isolated Decline,No,Normal
RAE BARELI,MAHRAJGANJ,9280604203,"GOVT. HIGHER SECONDARY SCHOOL, JANAI",Volatile,Isolated Decline,No,Normal
RAE BARELI,MAHRAJGANJ,9280605708,GOVT. INTER COLLEGE,Peaked,Isolated Decline,No,Normal
RAE BARELI,MAHRAJGANJ,9280601705,PT. DEEN DAYAL UPADDHYAY  RAJKIYA MODEL INTER COLLEGE,Consistent Growth,Isolated Decline,No,Normal
RAE BARELI,NAGAR SHETRA (RBL),9282208604,GOVT. GIRLS INTER COLLEGE,Consistent Decline,Mixed Block,No,Normal
RAE BARELI,NAGAR SHETRA (RBL),9282208603,GOVT. INTER COLLEGE,Recovery,Mixed Block,No,Normal
RAE BARELI,NAGAR SHETRA (RBL),9282206102,SRI K.B. SHINHA GOVT. GIRLS INTER COLLEGE,Consistent Decline,Mixed Block,No,Normal
RAE BARELI,RAHI,9280103704, GOVT. HIGH SCHOOL SANAHI,Volatile,Mixed Block,No,Normal
RAE BARELI,RAHI,9280100806,GOVT. HIGH SCHOOL BELA BHELA,Recovery,Mixed Block,No,Normal
RAE BARELI,RAHI,9280103203,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,Peaked,Mixed Block,No,Normal
RAE BARELI,ROHANIYA,9281201805,"GOVT. HIGHER SECONDARY SCHOOL, ROHANIYA",Recovery,Mixed Block,No,Normal
RAE BARELI,ROHANIYA,9281206702,"GOVT. HIGHER SECONDARY SCHOOL, TAMASGARH",Peaked,Mixed Block,No,Normal
RAE BARELI,ROHANIYA,9281200803,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,Consistent Growth,Mixed Block,No,Normal
RAE BARELI,SALON,9282500701,GGIC SALON,Peaked,Mixed Block,No,Normal
RAE BARELI,SALON,9282500105,RAJKIYE HIGH SCHOOL SOOCHI,Volatile,Mixed Block,No,Normal
RAE BARELI,SARENI,9282100106,GOVERNMENT HIGH SCHOOL PURE TRIVEDI,Recovery,Mixed Block,No,Normal
RAE BARELI,SATAON,9280906108,"GOVT. INTER COLLAGE, A. BUJURG",Stable,Mixed Block,No,Normal
RAE BARELI,SATAON,9280902704,GOVT GIRLS INTER COLLEGE HAJIPUR,Consistent Growth,Mixed Block,No,Normal
RAE BARELI,SHIVGARH,9280500703,"G.G.HIGHER SECONDARY SCHOOL, OSAAH",Consistent Decline,Mixed Block,No,Normal
RAE BARELI,SHIVGARH,9280505504,GOVT INTER COLLEGE ACHCHHAI RAEBARELI,Peaked,Mixed Block,No,Normal
RAMPUR,BILASPUR,9050211003,GOVT HSS AHRO BILASHPUR,Consistent Decline,Decline Cluster,No,Normal
RAMPUR,BILASPUR,9050200102,GOVT HSS GAJRAULA BILASPUR,Volatile,Decline Cluster,No,Normal
RAMPUR,BILASPUR,9050233005,GOVT IC ASHOK NAGAR,Consistent Decline,Decline Cluster,No,Normal
RAMPUR,BILASPUR,9050211715,GOVT IC BILASPUR,Peaked,Decline Cluster,No,Normal
RAMPUR,BILASPUR,9050211713,GOVT IC KEMRI,Peaked,Decline Cluster,No,Normal
RAMPUR,BILASPUR,9050209107,"GOVT INTER COLLEGE MANUNAGAR, BILASPUR",Consistent Decline,Decline Cluster,No,Normal
RAMPUR,BILASPUR,9054100152,GIC PIPALIYA MISRA,Consistent Growth,Decline Cluster,Yes,Bright Spot
RAMPUR,CHAMRAUVA,9050402710,GOVT HSS CHAMRAUVA,Consistent Growth,Mixed Block,No,Normal
RAMPUR,CHAMRAUVA,9050410802,"GOVT INTER COLLEGE, MANKARA, BLOCK CHAMRAUVA SADAR RAMPUR",Consistent Growth,Mixed Block,No,Normal
RAMPUR,CHAMRAUVA,9050402603,GOVT. H.S.S. NAUGAVAN,Recovery,Mixed Block,No,Normal
RAMPUR,CHAMRAUVA,9050409918,PT.DEEN DYAL UPADHYAY GOVT. MODEL IC KAKRAUVA,Recovery,Mixed Block,No,Normal
RAMPUR,MILAK,9050514917,"GOVT INTER COLLEGE, DHAMAURA, MILAK",Consistent Decline,Isolated Decline,No,Normal
RAMPUR,SAID NAGAR,9050609304,GOVT HIGH SCHOOL KHANDIA,Recovery,Growth Pocket,No,Normal
RAMPUR,SAID NAGAR,9050613601,GOVT INTER COLLEGE MOHAMMADPUR SHUMALI,Consistent Growth,Growth Pocket,No,Normal
RAMPUR,SAID NAGAR,9050630801,GOVT. I  SAIJANI NANKAR,Consistent Growth,Growth Pocket,No,Normal
RAMPUR,SAID NAGAR,9050630901,GOVT. I C KASHIPUR,Peaked,Growth Pocket,No,Normal
RAMPUR,SAID NAGAR,9050619004,GOVT. INTER COLLEGE MANAKPUR BANJARIYA,Consistent Growth,Growth Pocket,No,Normal
RAMPUR,SHAHBAD,9050123004,GOVT GIRLS INTER COLLEGE PATWAI,Consistent Decline,Mixed Block,No,Normal
RAMPUR,SHAHBAD,9050125506,GOVT GIRLS INTER COLLEGE SHAHBAD,Stable,Mixed Block,No,Normal
RAMPUR,SHAHBAD,9050111403,GOVT HSS SHAHPUR DEV,Consistent Growth,Mixed Block,No,Normal
RAMPUR,SHAHBAD,9050123005,GOVT INTER COLLEGE PATWAI,Peaked,Mixed Block,No,Normal
RAMPUR,SHAHBAD,9050100703,GOVT INTER COLLEGE SHAHABAD,Consistent Growth,Mixed Block,No,Normal
RAMPUR,SHAHBAD,9050125507,GOVT INTER COLLEGE SHAHBAD,Consistent Decline,Mixed Block,No,Normal
RAMPUR,SHAHBAD,9050122704,GOVT. I C REBDI KALAN,Peaked,Mixed Block,No,Normal
RAMPUR,SUAR,9050302603,GOVT GIRLS I C NARPAT NAGAR,Peaked,Growth Pocket,No,Normal
RAMPUR,SUAR,9050315823,GOVT GIRLS I C SUAR,Recovery,Growth Pocket,No,Normal
RAMPUR,SUAR,9050308404,GOVT HSS DHANUPURA,Volatile,Growth Pocket,No,Normal
RAMPUR,SUAR,9050317018,GOVT HSS RAZA NAGAR,Recovery,Growth Pocket,No,Normal
RAMPUR,SUAR,9050315824,GOVT INTER COLLEGE SWAR,Recovery,Growth Pocket,No,Normal
RAMPUR,SUAR,9050316212,GOVT INTER COLLEGE TANDA,Consistent Growth,Growth Pocket,No,Normal
RAMPUR,SUAR,9050305311,"GOVT INTER COLLEGE, TANDA BADLI, TANDA",Volatile,Growth Pocket,No,Normal
RAMPUR,SUAR,9054100151,GOVT MODEL COLLEGE TANDA,Consistent Growth,Growth Pocket,No,Normal
RAMPUR,SUAR,9054100300,GOVT MODERN GIRLS INTER COLLEGE TANDA,Consistent Growth,Growth Pocket,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050702225,GOVT BAQAR IC RAMPUR,Volatile,Mixed Block,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050705613,GOVT GIRLS IC QILA RAMPUR,Consistent Decline,Mixed Block,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050704510,GOVT HAMID IC RAMPUR,Volatile,Mixed Block,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050721403,"GOVT INTER COLLEGE, PAHADI GATE, RAMPUR",Peaked,Mixed Block,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050701903,GOVT KHURSHEED GIRLS IC RAM PUR,Recovery,Mixed Block,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050702906,GOVT MURTAZA INTER COLL RAMPUR,Peaked,Mixed Block,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050703909,GOVT ORIENTAL COLLEGE RAMPUR,Volatile,Mixed Block,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050703906,GOVT RAZA IC RAM PUR,Recovery,Mixed Block,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050700515,GOVT ZULFEQAR  IC RAMPUR,Consistent Decline,Mixed Block,No,Normal
RAMPUR,TOWN AREA RAMPUR,9050700514,GOVT ZULFEQAR GIRL IC RAM PUR,Peaked,Mixed Block,No,Normal
SAHARANPUR,BALIA KHEDI,9010800104,GOVT. HIGH SCHOOL PUNDAIN,Recovery,Mixed Block,No,Normal
SAHARANPUR,BALIA KHEDI,9010802912,RAJKIYA HIGH SCHOOL SABDALPUR,Consistent Decline,Mixed Block,No,Normal
SAHARANPUR,BALIA KHEDI,9010805402,RAMABAI RAJKIYA KANYA VIDHALAY,Consistent Decline,Mixed Block,No,Normal
SAHARANPUR,DEOBAND,9010504805,GOVT. HIGH SCHOOL JAHKWALA,Recovery,Recovery Cluster,No,Normal
SAHARANPUR,DEOBAND,9010502204,GOVT. HIGH SCHOOL UNCHAGAON,Recovery,Recovery Cluster,No,Normal
SAHARANPUR,DEOBAND,9010505604,GOVT. INTER COLLEGE TAYYABPUR TAPPALALU PHULAS AKBARPUR,Volatile,Recovery Cluster,No,Normal
SAHARANPUR,DEOBAND,9010506007,GOVT.HIGH SCHOOL DIVALHEDI,Recovery,Recovery Cluster,No,Normal
SAHARANPUR,DEOBAND,9010505706,RAJKIYE INTER COLLEGE SANPALA BAKKAL,Peaked,Recovery Cluster,No,Normal
SAHARANPUR,GANGOH,9010301503,GOVT INTER COLLEGE JHADVAN ,Volatile,Mixed Block,No,Normal
SAHARANPUR,GANGOH,9010305905,GOVT. HIGH SCHOOL,Volatile,Mixed Block,No,Normal
SAHARANPUR,GANGOH,9010310203,GOVT. HIGH SCHOOL CHAUPURA,Recovery,Mixed Block,No,Normal
SAHARANPUR,GANGOH,9010302208,GOVT. HIGH SCHOOL LAKHNOTI,Volatile,Mixed Block,No,Normal
SAHARANPUR,GANGOH,9010306705,PtDDUGICDhayakiGangoh,Peaked,Mixed Block,No,Normal
SAHARANPUR,GANGOH,9010313205,RAJKIYE INTER COLLEGE BEENPUR,Recovery,Mixed Block,No,Normal
SAHARANPUR,GANGOH,9010310414,RAJKIYE INTER COLLEGE DOODHLA,Consistent Growth,Mixed Block,No,Normal
SAHARANPUR,MUZAFFARABAD,9011208803,GOVT. HIGH SCHOOL BHAGUWALA,Recovery,Recovery Cluster,No,Normal
SAHARANPUR,MUZAFFARABAD,9011213906,GOVT. HIGH SCHOOL PATHLOKAR,Recovery,Recovery Cluster,No,Normal
SAHARANPUR,MUZAFFARABAD,9011202905,Govt. High School BADHERI GHOGHU,Recovery,Recovery Cluster,No,Normal
SAHARANPUR,MUZAFFARABAD,9011214506,RAJKIY HIGH SCHOOL,Volatile,Recovery Cluster,No,Normal
SAHARANPUR,MUZAFFARABAD,9011212104,RAJKIYA HIGH SCHOOL TOTA TANDA,Recovery,Recovery Cluster,No,Normal
SAHARANPUR,MUZAFFARABAD,9011209303,SAMAJWADI  ABHINAV VIDYALYA KALUWAL,Peaked,Recovery Cluster,No,Normal
SAHARANPUR,MUZAFFARABAD,9011207504,RAJKIYE INTER COLLEGE BHAINSRAU,Consistent Growth,Recovery Cluster,No,Normal
SAHARANPUR,MUZAFFARABAD,9011204801,RAJKIYE INTER COLLEGE KALUWALA JAHANPUR,Insufficient Data,Recovery Cluster,No,Normal
