school_id,school_name,district,block,School_Type,Class_Range_Label,Boys_2223,Boys_2324,Boys_2425,Boys_2526,Girls_2223,Girls_2324,Girls_2425,Girls_2526,Girls_Growth_Pct,Boys_Growth_Pct,Gender_Gap_Pct,Girls_Ratio_Current,Girls_Imbalance_Flag,Girls_Declining_Flag
9360308307,GOVT. HIGH SCHOOL-MAGARPUR,JHANSI,BANGRA,Senior_Secondary,9-12,210.0,176.0,149,161,169.0,140.0,126,155,-8.28,-23.33,15.05,0.491,Yes,Yes
9360305533,RAJKIYA GIRLS INTER COLLEGE-RANIPUR,JHANSI,BANGRA,Middle_to_Higher,6-12,0.0,0.0,0,0,431.0,347.0,336,314,-27.15,,,1.0,No,Yes
9360306909,RAJKIYA INTER COLLEGE-KATERA,JHANSI,BANGRA,Middle_to_Higher,6-12,471.0,460.0,452,465,369.0,384.0,406,426,15.45,-1.27,16.72,0.478,Yes,No
9360307009,RAJKIYA INTER COLLEGE-SAKRAR,JHANSI,BANGRA,Middle_to_Higher,6-12,504.0,505.0,464,452,416.0,430.0,430,413,-0.72,-10.32,9.6,0.477,Yes,Yes
9360305306,RAJKIYE HIGH SCHOOL BAMHORI SAUHAGI,JHANSI,BANGRA,Senior_Secondary,9-12,44.0,42.0,40,41,40.0,42.0,42,42,5.0,-6.82,11.82,0.506,Yes,No
9360405410,GOVT HIGH SCHOOL BHOJLA,JHANSI,BARAGAON,Senior_Secondary,9-12,126.0,122.0,111,105,127.0,94.0,93,98,-22.83,-16.67,-6.16,0.483,Yes,Yes
9360405908,GOVT. GIRLS  HIGH SCHOOL. AMBA BAI,JHANSI,BARAGAON,Senior_Secondary,9-12,130.0,142.0,146,156,128.0,120.0,125,119,-7.03,20.0,-27.03,0.433,Yes,Yes
9360413201,RAJKIYA BALIKA INTER COLLEGE-BARUASAGAR,JHANSI,BARAGAON,Middle_to_Higher,6-12,0.0,0.0,0,0,464.0,470.0,459,497,7.11,,,1.0,No,No
9360407203,RAJKIYE HIGH SCHOOL MAVAI GIRD,JHANSI,BARAGAON,Senior_Secondary,9-12,53.0,41.0,34,36,32.0,34.0,25,25,-21.88,-32.08,10.2,0.41,Yes,Yes
9360503004,GOVT HIGH SCHOOL- BAKUAN BUJURG,JHANSI,CHIRGAON,Senior_Secondary,9-12,53.0,45.0,52,60,54.0,56.0,45,45,-16.67,13.21,-29.88,0.429,Yes,Yes
9360507706,GOVT. HIGH SCHOOL  DHAMNA KHURD,JHANSI,CHIRGAON,Senior_Secondary,9-12,101.0,106.0,79,97,98.0,79.0,79,87,-11.22,-3.96,-7.26,0.473,Yes,Yes
9360501145,PT DEEN DAYAL UPADDHYAY GOVT MODEL INTER COLLEGE PIPRA BLOCK CHIRGAON JHANSI,JHANSI,CHIRGAON,Middle_to_Higher,6-12,181.0,171.0,155,154,139.0,139.0,155,155,11.51,-14.92,26.43,0.502,Yes,No
9360604803,GOVT. HIGH SCHOOL BIJAURA,JHANSI,GURSARAI,Senior_Secondary,9-12,53.0,44.0,53,57,35.0,24.0,39,35,0.0,7.55,-7.55,0.38,Yes,No
9360608318,RAJKIYA BALIKA INTER COLLEGE - GURSARAI,JHANSI,GURSARAI,Middle_to_Higher,6-12,0.0,0.0,0,0,294.0,278.0,256,215,-26.87,,,1.0,No,Yes
9360600903,RAJKIYE INTER COLLEGE KHADOURA,JHANSI,GURSARAI,Middle_to_Secondary,6-10,84.0,87.0,72,64,75.0,51.0,59,71,-5.33,-23.81,18.48,0.526,Yes,Yes
9361103861,RAJKIYA INTER COLL-GWALIOR ROAD,JHANSI,JHANSI NAGARCHETRA,Middle_to_Higher,6-12,1199.0,1134.0,1083,1220,0.0,0.0,0,88,,1.75,,0.067,Yes,No
9361104514,SURAJ PRASAD INTER COLL_RAJKIYE BALIKA .-7,JHANSI,JHANSI NAGARCHETRA,Middle_to_Higher,6-12,0.0,0.0,0,0,692.0,690.0,704,642,-7.23,,,1.0,No,Yes
9360803803,GOVT HIGH SCHOOL- CHAKARA,JHANSI,MAURANIPUR,Senior_Secondary,9-12,127.0,122.0,84,102,101.0,98.0,109,98,-2.97,-19.69,16.72,0.49,Yes,Yes
9360805103,GOVT. GIRLS INTER COLLGE VEERA,JHANSI,MAURANIPUR,Senior_Secondary,9-12,57.0,45.0,42,52,52.0,40.0,41,50,-3.85,-8.77,4.92,0.49,Yes,Yes
9360808306,RAJIKIYE HIGH SCHOOL REVAN,JHANSI,MAURANIPUR,Senior_Secondary,9-12,174.0,143.0,144,139,159.0,133.0,115,117,-26.42,-20.11,-6.31,0.457,Yes,Yes
9361001009,RAJKIYA KANYA INTER COLLEGE MAURANIPUR NAGAR,JHANSI,MAURANIPUR  N.CHETRA,Middle_to_Higher,6-12,0.0,0.0,0,0,1118.0,1038.0,1071,1197,7.07,,,1.0,No,No
9360702506,GOVT. HIGH SCHOOL SAKIN,JHANSI,MOTH,Senior_Secondary,9-12,97.0,88.0,68,79,67.0,54.0,51,81,20.9,-18.56,39.46,0.506,Yes,No
9360708404,PT DEEN DAYAL UPADDHYAY GOVT MODEL INTER COLLEGE KUMHRAR MOTH JHANSI,JHANSI,MOTH,Middle_to_Higher,6-12,71.0,84.0,88,89,31.0,44.0,49,43,38.71,25.35,13.36,0.326,Yes,No
9360714414,RAJKIYA INTER COLLEGE-SAMTHAR,JHANSI,MOTH,Middle_to_Higher,6-12,694.0,603.0,596,596,363.0,362.0,399,361,-0.55,-14.12,13.57,0.377,Yes,Yes
9360700604,RAJKIYA INTER COLLEGE-SHAJHAPUR,JHANSI,MOTH,Middle_to_Higher,6-12,219.0,207.0,181,191,187.0,201.0,187,178,-4.81,-12.79,7.98,0.482,Yes,Yes
9061812309,GOVT. INTER COLLEGE MITTHE PUR KALAN,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Middle_to_Higher,6-12,40.0,44.0,70,64,43.0,52.0,96,78,81.4,60.0,21.4,0.549,Yes,No
9061802809,PANDIT DEEN DAYAL UPADHYAY RAJIKYA INTER COLLEGE GAJSTHAL,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Middle_to_Higher,6-12,96.0,115.0,128,108,115.0,131.0,153,150,30.43,12.5,17.93,0.581,Yes,No
9061809103,RAJKIYA HIGH SCHOOL HASANPUR KATIA,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Senior_Secondary,9-12,29.0,33.0,35,26,37.0,30.0,47,33,-10.81,-10.34,-0.47,0.559,Yes,Yes
9062202551,RAJKIYA BOYS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,Middle_to_Higher,6-12,349.0,342.0,318,294,54.0,100.0,144,188,248.15,-15.76,263.91,0.39,Yes,No
9062202552,RAJKIYA GIRLS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,Middle_to_Higher,6-12,0.0,0.0,0,0,1183.0,1112.0,1012,979,-17.24,,,1.0,No,Yes
9061910413,GOVT HIGH SCHOOL PATTI KHADAR,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,40.0,30.0,40,43,21.0,26.0,30,38,80.95,7.5,73.45,0.469,Yes,No
9061908602,RAJKIYA H.S. CHANDRA,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,6.0,6.0,9,22,13.0,14.0,28,56,330.77,266.67,64.1,0.718,Yes,No
9061909008,RAJKIYA H.S. DYOTI,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,87.0,63.0,57,57,72.0,68.0,65,53,-26.39,-34.48,8.09,0.482,Yes,Yes
9061903730,RAJKIYA HIGH SCHOOL BACHRAU,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,144.0,114.0,110,107,64.0,60.0,56,82,28.12,-25.69,53.81,0.434,Yes,No
9061903723,RAJKIYA INDRAWATI GIRLS INTER,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Middle_to_Higher,6-12,0.0,0.0,0,0,192.0,207.0,196,167,-13.02,,,1.0,No,Yes
9061701042,RAJKIYA BALIKA INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Middle_to_Secondary,6-10,0.0,0.0,0,0,207.0,194.0,193,225,8.7,,,1.0,No,No
9061708103,RAJKIYA H.S. KHUGAWALI,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Senior_Secondary,9-12,100.0,103.0,91,97,67.0,66.0,69,66,-1.49,-3.0,1.51,0.405,Yes,Yes
9061708904,RAJKIYA H.S. YAKUBPUR,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Senior_Secondary,9-12,17.0,23.0,33,40,24.0,22.0,21,23,-4.17,135.29,-139.46,0.365,Yes,Yes
9064100029,GOVT INTER COLLEGE BANSKA KALAN,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Middle_to_Higher,6-12,62.0,130.0,178,230,57.0,119.0,148,197,245.61,270.97,-25.36,0.461,Yes,No
9061615003,RAJKIYA H.S. DEHRI GUJAR,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Senior_Secondary,9-12,25.0,32.0,44,56,31.0,28.0,17,14,-54.84,124.0,-178.84,0.2,Yes,Yes
9061600706,RAJKIYA H.S. RAHRAI,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Senior_Secondary,9-12,0.0,0.0,0,0,100.0,80.0,77,74,-26.0,,,1.0,No,Yes
9062406724,AMBADKAR Govt. INTER COLLEGE UJHARI,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Middle_to_Secondary,6-10,136.0,121.0,97,101,130.0,149.0,154,163,25.38,-25.74,51.12,0.617,Yes,No
9062407908,RAJKIYA H.S. ALLIPUR KHADAR,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Senior_Secondary,9-12,38.0,47.0,56,61,55.0,43.0,53,65,18.18,60.53,-42.35,0.516,Yes,No
9062401503,RAJKIYA H.S. JHUNDI MAFI,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Senior_Secondary,9-12,21.0,26.0,22,26,31.0,22.0,19,29,-6.45,23.81,-30.26,0.527,Yes,Yes
9062500230,RAJKIYA GIRLS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,Middle_to_Higher,6-12,0.0,0.0,0,0,972.0,896.0,863,794,-18.31,,,1.0,No,Yes
9062123704,Govt Inter College Dhanora urf Murad Nagar,JYOTIBA PHULE NAGAR (AMROHA),JOYA,Middle_to_Higher,6-12,63.0,81.0,94,103,56.0,69.0,89,111,98.21,63.49,34.72,0.519,Yes,No
9062108312,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BUDHANPUR,JYOTIBA PHULE NAGAR (AMROHA),JOYA,Middle_to_Higher,6-12,115.0,90.0,103,115,199.0,194.0,214,217,9.05,0.0,9.05,0.654,Yes,No
9300401103,RAJKIYA H.S.S BHOJPUR NIGHOH CHHIBRAMAU,KANNAUJ,CHHIBRAMAU,Senior_Secondary,9-12,19.0,25.0,17,21,26.0,23.0,28,47,80.77,10.53,70.24,0.691,Yes,No
9300401603,RAJKIYA H.S.S. RAMKHDA CHHIBRAMAU,KANNAUJ,CHHIBRAMAU,Senior_Secondary,9-12,8.0,6.0,5,8,1.0,7.0,13,19,1800.0,0.0,1800.0,0.704,Yes,No
9300411109,SMT. RAMABAI GOVT. GIRLS INTER COLLEGE,KANNAUJ,CHHIBRAMAU,Middle_to_Secondary,6-10,0.0,0.0,0,0,123.0,175.0,157,153,24.39,,,1.0,No,No
9300900103,RAJKIYA H.S.S GUGRAPUR,KANNAUJ,GUGRAPUR,Senior_Secondary,9-12,47.0,38.0,59,67,75.0,81.0,70,69,-8.0,42.55,-50.55,0.507,Yes,Yes
9300900104,RAJKIYA H.S.S.BHANWARGARHA,KANNAUJ,GUGRAPUR,Senior_Secondary,9-12,10.0,8.0,13,23,12.0,19.0,21,20,66.67,130.0,-63.33,0.465,Yes,No
9300600110,RAJKIYA H.S.S. JOGNIPUR HASERAN,KANNAUJ,HASERAN,Senior_Secondary,9-12,6.0,3.0,6,11,15.0,12.0,10,13,-13.33,83.33,-96.66,0.542,Yes,Yes
9300701016,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE FATEHPUR JASODA KANNAUJ,KANNAUJ,JALALABAD,Middle_to_Higher,6-12,289.0,238.0,307,274,349.0,295.0,353,296,-15.19,-5.19,-10.0,0.519,Yes,Yes
9300704302,RAJKIYA H.S.S.BAISAWARI JALALABAD,KANNAUJ,JALALABAD,Senior_Secondary,9-12,10.0,12.0,18,34,22.0,18.0,32,57,159.09,240.0,-80.91,0.626,Yes,No
9300101406, ABHINAV VIDYALAYA,KANNAUJ,KANNAUJ,Middle_to_Higher,6-12,68.0,68.0,69,76,46.0,42.0,52,53,15.22,11.76,3.46,0.411,Yes,No
9300102803,RAJKIYA H.S.S. MITRASENPUR KANNAUJ,KANNAUJ,KANNAUJ,Senior_Secondary,9-12,36.0,39.0,52,78,28.0,30.0,53,77,175.0,116.67,58.33,0.497,Yes,No
9300100204,RAJKIYA H.S.S. MURAIYA BUJURG KANNAUJ,KANNAUJ,KANNAUJ,Senior_Secondary,9-12,13.0,6.0,17,24,29.0,18.0,14,18,-37.93,84.62,-122.55,0.429,Yes,Yes
9300500109,RAJKIYA H.S.S HUSEPUR KARAN,KANNAUJ,SAURIKH,Senior_Secondary,9-12,13.0,17.0,21,17,15.0,13.0,17,22,46.67,30.77,15.9,0.564,Yes,No
9300500117,RAJKIYA H.S.S KISAI JAGDISPUR,KANNAUJ,SAURIKH,Senior_Secondary,9-12,47.0,37.0,34,45,41.0,32.0,33,38,-7.32,-4.26,-3.06,0.458,Yes,Yes
9300301304,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE VIRAULI TALGRAM KANNAUJ,KANNAUJ,TAL GRAM,Middle_to_Higher,6-12,124.0,133.0,144,153,110.0,128.0,195,210,90.91,23.39,67.52,0.579,Yes,No
9300304208,RAJKIYA H.S.S UMAEPUR TALGRAM,KANNAUJ,TAL GRAM,Senior_Secondary,9-12,21.0,17.0,15,16,18.0,11.0,13,16,-11.11,-23.81,12.7,0.5,Yes,Yes
9300308554,RAJKIYA INTER COLLEGE SAMDHAN,KANNAUJ,TAL GRAM,Middle_to_Higher,6-12,100.0,90.0,212,222,31.0,29.0,74,106,241.94,122.0,119.94,0.323,Yes,No
9300202008,GOVT. INTER COLLEGE,KANNAUJ,UMARDA,Middle_to_Higher,6-12,279.0,228.0,242,209,235.0,212.0,221,189,-19.57,-25.09,5.52,0.475,Yes,Yes
9300200106,RAJKIYA H.S.S DYODA UMARDA,KANNAUJ,UMARDA,Senior_Secondary,9-12,6.0,8.0,10,10,13.0,12.0,10,7,-46.15,66.67,-112.82,0.412,Yes,Yes
9300200105,RAJKIYA H.S.S FULWARI UMARDA,KANNAUJ,UMARDA,Senior_Secondary,9-12,9.0,23.0,19,10,14.0,12.0,10,13,-7.14,11.11,-18.25,0.565,Yes,Yes
9330100126,GOVT.H.S.SCHOOL BARA,KANPUR DEHAT,AKBARPUR,Senior_Secondary,9-12,81.0,66.0,53,56,88.0,82.0,68,66,-25.0,-30.86,5.86,0.541,Yes,Yes
9330210405,GOVT.GIRLS INTER COLLEGE PUKHRAYAN,KANPUR DEHAT,AMARAUDHA,Middle_to_Higher,6-12,0.0,0.0,0,0,596.0,672.0,648,661,10.91,,,1.0,No,No
9330203303,GOVT.H.S.BARAULI,KANPUR DEHAT,AMARAUDHA,Senior_Secondary,9-12,15.0,20.0,13,16,13.0,16.0,14,23,76.92,6.67,70.25,0.59,Yes,No
9330216106,GOVT.H.S.SCHOOL DEVRAHAT,KANPUR DEHAT,AMARAUDHA,Senior_Secondary,9-12,21.0,22.0,20,24,19.0,22.0,36,43,126.32,14.29,112.03,0.642,Yes,No
9330301703,GOVT. H.S. SCHOOL DILAULIY KD.,KANPUR DEHAT,DERAPUR,Senior_Secondary,9-12,31.0,36.0,35,37,17.0,19.0,27,32,88.24,19.35,68.89,0.464,Yes,No
9330401204,GOVT.H.S.SCHOOL BACHITPURVA K.D.,KANPUR DEHAT,JHINJHAK,Senior_Secondary,9-12,14.0,23.0,50,53,19.0,33.0,46,44,131.58,278.57,-146.99,0.454,Yes,No
9330405910,GOVT.H.S.SCHOOL MANGALPUR K.D.,KANPUR DEHAT,JHINJHAK,Senior_Secondary,9-12,52.0,53.0,36,44,57.0,50.0,68,88,54.39,-15.38,69.77,0.667,Yes,No
9330708404,GOVT.H.S.SCHOOL RAWATPUR CHAMPATPUR K.D.,KANPUR DEHAT,MAITHA,Senior_Secondary,9-12,9.0,9.0,23,34,13.0,20.0,19,22,69.23,277.78,-208.55,0.393,Yes,No
9330608004,GOVT.H.S.S. PULANDER,KANPUR DEHAT,MALASA,Senior_Secondary,9-12,14.0,11.0,5,14,15.0,17.0,23,20,33.33,0.0,33.33,0.588,Yes,No
9330607106,GOVT.H.S.SCHOOL MALASA,KANPUR DEHAT,MALASA,Senior_Secondary,9-12,26.0,21.0,27,26,17.0,21.0,40,33,94.12,0.0,94.12,0.559,Yes,No
9330809203,GOVT.H.S.JAISALPUR,KANPUR DEHAT,RAJPUR,Senior_Secondary,9-12,16.0,16.0,19,28,18.0,21.0,17,25,38.89,75.0,-36.11,0.472,Yes,No
9330808704,GOVT.HIGH SCHOOL BEHMAI,KANPUR DEHAT,RAJPUR,Senior_Secondary,9-12,9.0,13.0,13,15,7.0,23.0,19,18,157.14,66.67,90.47,0.545,Yes,No
9330914307,GOVT.  HIGHER SECONDARY SCHOOLJOT,KANPUR DEHAT,RASULABAD,Senior_Secondary,9-12,20.0,33.0,43,36,15.0,20.0,37,43,186.67,80.0,106.67,0.544,Yes,No
9330907717,GOVT.G.I.C.RASULABAD,KANPUR DEHAT,RASULABAD,Middle_to_Secondary,6-10,0.0,0.0,0,0,111.0,123.0,118,70,-36.94,,,1.0,No,Yes
9330908805,GOVT.GIRLS I.C.SIMRAMAU,KANPUR DEHAT,RASULABAD,Middle_to_Secondary,6-10,32.0,35.0,42,40,31.0,55.0,65,89,187.1,25.0,162.1,0.69,Yes,No
9331104705,GOVT.H.S.SCHOOL PINDATHU K.D.,KANPUR DEHAT,SANDALPUR,Senior_Secondary,9-12,11.0,14.0,16,16,20.0,17.0,14,21,5.0,45.45,-40.45,0.568,Yes,No
9331009804,GOVT.H.S.SCHOOL KERSA,KANPUR DEHAT,SARVANKHERA,Senior_Secondary,9-12,56.0,47.0,43,44,54.0,33.0,56,46,-14.81,-21.43,6.62,0.511,Yes,Yes
9340800704,GOVT HIGH SCHOOL KORTHA,KANPUR NAGAR,BHITERGAON,Senior_Secondary,9-12,45.0,31.0,35,35,48.0,39.0,44,49,2.08,-22.22,24.3,0.583,Yes,No
9340200109,GIC H S SCHOOL KHERSA,KANPUR NAGAR,BIDHNU,Middle_to_Secondary,6-10,251.0,209.0,193,180,257.0,244.0,244,245,-4.67,-28.29,23.62,0.576,Yes,Yes
9340611801,RAJKIYA HIGH SCHOOL BIBPUR BILHAUR,KANPUR NAGAR,BILHAUR,Senior_Secondary,9-12,40.0,24.0,42,74,103.0,80.0,83,88,-14.56,85.0,-99.56,0.543,Yes,Yes
9340602306,"RAJKIYA HIGH SCHOOL, RADHAN BILHAUR",KANPUR NAGAR,BILHAUR,Senior_Secondary,9-12,34.0,28.0,22,27,14.0,18.0,13,26,85.71,-20.59,106.3,0.491,Yes,No
9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,KANPUR NAGAR,CHAUBEPUR,Senior_Secondary,9-12,92.0,85.0,61,57,95.0,93.0,63,54,-43.16,-38.04,-5.12,0.486,Yes,Yes
9340907956,GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL,KANPUR NAGAR,GHATAMPUR,Middle_to_Higher,6-12,0.0,0.0,0,0,509.0,499.0,467,482,-5.3,,,1.0,No,Yes
9340901903,GOVT HIGH SCHOOL,KANPUR NAGAR,GHATAMPUR,Senior_Secondary,9-12,49.0,50.0,41,39,44.0,47.0,36,24,-45.45,-20.41,-25.04,0.381,Yes,Yes
9340912902,GOVT HIGH SCHOOL KASIMPUR,KANPUR NAGAR,GHATAMPUR,Senior_Secondary,9-12,35.0,21.0,36,35,47.0,51.0,40,27,-42.55,0.0,-42.55,0.435,Yes,Yes
9340701803,GOVT HIGH SCHOOL UTTANPUR,KANPUR NAGAR,KAKWAN,Senior_Secondary,9-12,37.0,36.0,41,40,44.0,43.0,34,37,-15.91,8.11,-24.02,0.481,Yes,Yes
9340303711,GOVT HIGH SCHOOL,KANPUR NAGAR,KALYANPUR,Senior_Secondary,9-12,84.0,57.0,40,55,91.0,90.0,60,54,-40.66,-34.52,-6.14,0.495,Yes,Yes
9340301105,GOVT HIGH SCHOOL BAIKUNTHPUR,KANPUR NAGAR,KALYANPUR,Senior_Secondary,9-12,77.0,82.0,74,94,74.0,61.0,59,90,21.62,22.08,-0.46,0.489,Yes,No
9340302810,GOVT. HIGH SCHOOL BHAUTI,KANPUR NAGAR,KALYANPUR,Middle_to_Secondary,6-10,401.0,407.0,409,419,391.0,414.0,446,485,24.04,4.49,19.55,0.537,Yes,No
9340300618,IC GGIC SINGHPUR,KANPUR NAGAR,KALYANPUR,Middle_to_Higher,6-12,0.0,0.0,0,0,458.0,409.0,407,369,-19.43,,,1.0,No,Yes
9341009102,GOVT HIGH SCHOOL KAKRAHIYA,KANPUR NAGAR,PATARA,Senior_Secondary,9-12,45.0,49.0,52,49,55.0,45.0,48,52,-5.45,8.89,-14.34,0.515,Yes,Yes
9341005107,GOVT. HIGH SCHOOL JAHANGIRABAD,KANPUR NAGAR,PATARA,Senior_Secondary,9-12,41.0,29.0,36,58,80.0,54.0,39,39,-51.25,41.46,-92.71,0.402,Yes,Yes
9341112602,GOVT. BALIKA I.C. CHUNNIGANJ,KANPUR NAGAR,PREMNAGAR,Middle_to_Higher,6-12,0.0,0.0,0,0,371.0,376.0,469,552,48.79,,,1.0,No,No
9341400144,GOVT. INTER COLLEGE,KANPUR NAGAR,PREMNAGAR,Middle_to_Higher,6-12,205.0,278.0,284,271,0.0,24.0,31,39,,32.2,,0.126,Yes,No
9340102922,G.G.I.C.,KANPUR NAGAR,SARSAUL,Middle_to_Higher,6-12,0.0,0.0,0,0,297.0,229.0,192,189,-36.36,,,1.0,No,Yes
9340101506,GOVT HIGH SCHOOL TILSAHRI BUJURG,KANPUR NAGAR,SARSAUL,Senior_Secondary,9-12,41.0,26.0,30,34,56.0,28.0,32,26,-53.57,-17.07,-36.5,0.433,Yes,Yes
9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,KANPUR NAGAR,SHASTRI NAGAR,Full_School,1-12,0.0,0.0,0,0,325.0,306.0,273,245,-24.62,,,1.0,No,Yes
9340500805,GOVT HIGH SCHOOL BEERA MAU,KANPUR NAGAR,SHIVRAJPUR,Senior_Secondary,9-12,43.0,31.0,29,41,53.0,49.0,47,64,20.75,-4.65,25.4,0.61,Yes,No
9720208703,GOVERNMENT HIGHSCHOOL NAGLA YADKARAN ANMAPUR KASGANJ,KANSHIRAM NAGAR,AMAPUR,Senior_Secondary,9-12,42.0,54.0,61,76,51.0,64.0,75,63,23.53,80.95,-57.42,0.453,Yes,No
9720210607,Pt Deendayal Upadhyay Govt Model Inter College Tharachitra,KANSHIRAM NAGAR,AMAPUR,Middle_to_Higher,6-12,229.0,257.0,249,296,138.0,180.0,221,246,78.26,29.26,49.0,0.454,Yes,No
9720406208,GOVERNMENT HIGHSCHOOL KADARGANJ KHAM,KANSHIRAM NAGAR,GANJ DUNDWARA,Senior_Secondary,9-12,5.0,14.0,15,29,0.0,5.0,26,35,,480.0,,0.547,Yes,No
9720406703,GOVERNMENT HIGHSCHOOL RASOOLPUR ARAURA,KANSHIRAM NAGAR,GANJ DUNDWARA,Senior_Secondary,9-12,12.0,27.0,29,28,6.0,8.0,20,31,416.67,133.33,283.34,0.525,Yes,No
9720407303,Pt Deendayal Upadhyay Govt Model Inter College Labhed,KANSHIRAM NAGAR,GANJ DUNDWARA,Middle_to_Higher,6-12,167.0,175.0,203,206,72.0,84.0,95,101,40.28,23.35,16.93,0.329,Yes,No
9720700103,Govt. High School Bhitona,KANSHIRAM NAGAR,KASGANJ,Senior_Secondary,9-12,51.0,52.0,57,55,83.0,77.0,67,74,-10.84,7.84,-18.68,0.574,Yes,Yes
9721901301,GOV.GIRL INTER COLLEGE,KANSHIRAM NAGAR,KASGANJ (URBAN),Full_School,1-12,0.0,0.0,0,1,1708.0,1591.0,1563,1635,-4.27,,,0.999,No,Yes
9721002619,GOVERNMENT GIRLS INTER COL.,KANSHIRAM NAGAR,PATIYALI,Middle_to_Higher,6-12,0.0,0.0,0,0,517.0,527.0,423,341,-34.04,,,1.0,No,Yes
9721009103,Govt. High School Bahora,KANSHIRAM NAGAR,PATIYALI,Senior_Secondary,9-12,36.0,43.0,47,55,46.0,37.0,51,55,19.57,52.78,-33.21,0.5,Yes,No
9721009433,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BHARGAIN ,KANSHIRAM NAGAR,PATIYALI,Middle_to_Higher,6-12,80.0,111.0,154,160,29.0,45.0,73,86,196.55,100.0,96.55,0.35,Yes,No
9721105502,Pt Deendayal Upadhyay Govt Model Inter College Alauddinpur,KANSHIRAM NAGAR,SAHAVAR,Middle_to_Higher,6-12,142.0,210.0,303,425,131.0,173.0,250,333,154.2,199.3,-45.1,0.439,Yes,No
9721501608,GOVERNMENT HIGHSCHOOL NAMAINI KASGANJ,KANSHIRAM NAGAR,SORON,Senior_Secondary,9-12,54.0,54.0,53,56,36.0,49.0,69,69,91.67,3.7,87.97,0.552,Yes,No
9721509904,GOVERNMENT INTER COLLEGE KASGANJ,KANSHIRAM NAGAR,SORON,Middle_to_Higher,6-12,89.0,131.0,127,120,75.0,119.0,149,188,150.67,34.83,115.84,0.61,Yes,No
9721508305,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMBARPUR,KANSHIRAM NAGAR,SORON,Middle_to_Higher,6-12,124.0,128.0,155,131,108.0,133.0,126,106,-1.85,5.65,-7.5,0.447,Yes,Yes
9440702303,RAJKIYA HIGH SCHOOL MAHARAJ KA PURA CHAYAL KAUSHAMBI,KAUSHAMBI,CHAYAL,Senior_Secondary,9-12,13.0,15.0,15,15,13.0,14.0,17,25,92.31,15.38,76.93,0.625,Yes,No
9440802705,GOVT. GIRLS HIGH SCHOOL,KAUSHAMBI,KADA,Middle_to_Higher,6-12,0.0,0.0,0,0,117.0,131.0,145,170,45.3,,,1.0,No,No
9440801803,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE KESARI,KAUSHAMBI,KADA,Middle_to_Higher,6-12,20.0,42.0,49,61,20.0,40.0,62,82,310.0,205.0,105.0,0.573,Yes,No
9440802713,RAJKIYA HIGH SCHOOL AMIRTAPUR KAUSHAMBI,KAUSHAMBI,KADA,Senior_Secondary,9-12,11.0,14.0,24,38,18.0,15.0,17,21,16.67,245.45,-228.78,0.356,Yes,No
9440200104,RAJKIY HS ARKAMAHAVEERPUR,KAUSHAMBI,KAUSHAMBI,Senior_Secondary,9-12,60.0,70.0,51,57,50.0,66.0,65,83,66.0,-5.0,71.0,0.593,Yes,No
9440205204,RAJKIYA  HIGH SCHOOL DHOKSAHA KAUSHAMBI,KAUSHAMBI,KAUSHAMBI,Senior_Secondary,9-12,15.0,16.0,21,42,25.0,28.0,33,47,88.0,180.0,-92.0,0.528,Yes,No
