District,Block,School_ID,School_Name,Girls_C8,Girls_C9,Girls_C10,Girls_C11,Girls_C12,Cont_C8_C9_pct,Cont_C9_C10_pct,Cont_C10_C11_pct,Cont_C11_C12_pct,Girls_Progression_pct,Weakest_Step,C10_C11_Trend,Ladder_Tag
LALITPUR,LALITPUR,9370700110,GOVT INTER COLLEGE LALITPUR,0,0,0,0,0,,,,,,N/A,No Girls Data,No Girls Data
LALITPUR,MADAWRA,9370607804,GHS DHAURISAGAR,0,19,11,0,0,1900000.0,57.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,MADAWRA,9370602903,GHS DIDAUNIYA,0,52,44,0,0,5200000.0,84.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,MADAWRA,9370607503,GHS RAMGARHA,0,38,40,0,0,3800000.0,105.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,MAHRONI,9370506606,GHS GAUNA (KUSMAD),0,40,28,0,0,4000000.0,70.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,MAHRONI,9370501612,GHS KUMHAIDI,0,76,69,0,0,7600000.0,90.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,MAHRONI,9370502103,GHS NAINWARA,0,13,15,0,0,1300000.0,115.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,MAHRONI,9370504108,GHS PATHA,0,9,5,0,0,900000.0,55.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,MAHRONI,9370506011,GHS SADHUMAL,0,24,37,0,0,2400000.0,154.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,MAHRONI,9370505703,GHS SIMIRIYA,0,26,26,0,0,2600000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,MAHRONI,9370500119,GOVT GIRLS INTER COLLEGE,30,344,260,400,470,1146.6,75.6,153.8,117.5,1566.6,C9-C10,More Girls Enrolling in C11,Moderate Enrollment
LALITPUR,TALBEHAT,9370405605,GHS HANSARKALAN,0,22,37,0,0,2200000.0,168.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,TALBEHAT,9370412003,GHS KHERA (SUNAURI),0,17,17,0,0,1700000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,TALBEHAT,9370407207,GHS PURABIRDHA,0,77,54,0,0,7700000.0,70.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,TALBEHAT,9370404409,GHS TERAI PHATAK,0,89,67,0,0,8900000.0,75.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LALITPUR,TALBEHAT,9370402802,GOVT INTER COLLEGE MATATILA,14,44,35,32,34,314.3,79.5,91.4,106.2,242.8,C9-C10,More Girls Enrolling in C11,Moderate Enrollment
LALITPUR,TALBEHAT,9370400110,GOVT. GIRLS INTER COLLEGE,161,754,623,609,563,468.3,82.6,97.8,92.4,349.7,C9-C10,Stable,Strong Enrollment
LUCKNOW,BAKSHI KA TALAB,9270802606,GOVERMENT GIRLS INTER COLLEGE  BEHTA BKT LUCKNOW,0,68,97,118,113,6800000.0,142.6,121.6,95.8,11300000.0,C11-C12,More Girls Enrolling in C11,Strong Enrollment
LUCKNOW,BAKSHI KA TALAB,9270803905,GOVT. HIGH SCHOOL BIBIPUR BKT,0,29,29,0,0,2900000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,BAKSHI KA TALAB,9270815207,GOVT. HIGH SCHOOL RASOOLPUR SADAT,0,40,33,0,0,4000000.0,82.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,BAKSHI KA TALAB,9270817803,RAJKIYA HIGH SCHOO TIKRI,0,36,32,0,0,3600000.0,88.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,BAKSHI KA TALAB,9270809503,RAJKIYA HIGH SCHOOL KHANTARI,0,45,26,0,0,4500000.0,57.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,BAKSHI KA TALAB,9270813007,RAJKIYA HIGH SCHOOL PAHARPUR B.K.T LUCKNOW,0,45,37,0,0,4500000.0,82.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,BAKSHI KA TALAB,9270817204,RAJKIYA HIGH SCHOOL SONVA,0,36,33,0,0,3600000.0,91.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,CHINHAT,9270108701,GOVT INTER COLLEGE SAIRPUR,3,55,32,29,0,1832.7,58.2,90.6,0.0,0.0,C11-C12,More Girls Enrolling in C11,Collapsed Enrollment
LUCKNOW,CHINHAT,9270101911,RAJKIYA  HIGH SCHOOL JUGGAUR,0,26,29,0,0,2600000.0,111.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,CHINHAT,9270101608,RASHTRAPITA MAHATMA GANDHI RAJKIY BALIKA INTER COLLEGE CHINHAT,0,85,107,108,74,8500000.0,125.9,100.9,68.5,7400000.0,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap
LUCKNOW,GOSHAI GANJ,9270607404,GOVT. HIGH SCHOOL MASTEMAU GOSAIGANJ,0,29,30,0,0,2900000.0,103.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,GOSHAI GANJ,9270609203,GOVT. HIGH SCHOOL RATEYA MAU,0,11,18,0,0,1100000.0,163.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,GOSHAI GANJ,9270611604,GOVT. HIGH SCHOOL SURIAMAU GOSAIGANJ,0,19,24,0,0,1900000.0,126.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,GOSHAI GANJ,9270600802,RAJKIYE HS BAGHAULI,0,38,22,0,0,3800000.0,57.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,GOSHAI GANJ,9270603703,RAJKIYE HS DHAURAHRA,0,52,47,0,0,5200000.0,90.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,KAKORI,9270202505,GOVT. HIGH SCHOOL AMETHIYA SALEMPUR,0,50,52,0,0,5000000.0,104.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,KAKORI,9270200110,PT DEEN DAYAL UPADHAYA RAJKIYA MODEL INTER COLLEGE THWAR,19,57,49,39,61,300.0,86.0,79.6,156.4,321.0,C10-C11,More Girls Enrolling in C11,Moderate Enrollment
LUCKNOW,KAKORI,9270203710,RAJKEEY BALIKA INTER COLLAGE SAROSA BHAROSA,61,137,132,141,126,224.6,96.3,106.8,89.4,206.6,C11-C12,Fewer Girls Enrolling in C11,Strong Enrollment
LUCKNOW,KAKORI,9270208703,RAJKIYA HIGH SCHOOL HALUWAPUR,0,33,32,0,0,3300000.0,97.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,KAKORI,9270208004,RAJKIYA U.M.V. GOSHALALPUR,0,47,37,0,0,4700000.0,78.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,KAKORI,9270200604,RAJKIYA U.M.V. SIRGAMAU,0,49,48,0,0,4900000.0,98.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MAAL,9270407310,GOVT. HIGH SCHOOL SASPAN MALL,0,20,17,0,0,2000000.0,85.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MAAL,9270408009,GOVT. HIGH SCHOOL THARI,0,28,14,0,0,2800000.0,50.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MAAL,9270404301,RAJKI Y HIGH SCHOOL KHANDSARA,0,19,22,0,0,1900000.0,115.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MAAL,9270404806,VIRANGNA  UDA DEVI GIRLS INTER COLLEGE MALL,29,86,87,107,84,296.5,101.2,123.0,78.5,289.6,C11-C12,More Girls Enrolling in C11,Moderate Enrollment
LUCKNOW,MALIHABAD,9270304504,GOVT. HGIH SCHOOL JAURIYA MALIHABAD,0,13,27,0,0,1300000.0,207.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MALIHABAD,9270306503,GOVT. HIGH SCHOOL MALAHA MALIHABAD,0,24,22,0,0,2400000.0,91.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MALIHABAD,9270308903,GOVT. HIGH SCHOOL SINDHARWA MALIHABAD,0,25,21,0,0,2500000.0,84.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MALIHABAD,9270312711,RAJKIYA BALIKA INTER COLLEGE MALIHABAD,58,86,107,100,95,148.3,124.4,93.5,95.0,163.8,C10-C11,More Girls Enrolling in C11,Strong Enrollment
LUCKNOW,MOHAN LAL GANJ,9270506006,ABHINAV VIDYALAYA KARORA  MOHANLALGANJ,5,14,21,14,12,279.9,150.0,66.7,85.7,240.0,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap
LUCKNOW,MOHAN LAL GANJ,9270503803,GOVT. HIGH SCHOOL DHANUWASAND,0,76,64,0,0,7600000.0,84.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MOHAN LAL GANJ,9270507603,GOVT. HIGH SCHOOL MASTIPUR,0,55,48,0,0,5500000.0,87.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MOHAN LAL GANJ,9270511104,GOVT. HIGH SCHOOL UTRAWAN,0,34,41,0,0,3400000.0,120.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MOHAN LAL GANJ,9270519001,RAJKIYA HIGH SCHOOL KARORA,0,33,36,0,0,3300000.0,109.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,MOHAN LAL GANJ,9270508903,RAJKIYA HIGH SCHOOL PAREHTA,0,64,70,0,0,6400000.0,109.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916503,RAJKIYA BALIKA I.C.SHAHMEENA ROAD,83,163,125,228,199,196.4,76.7,182.4,87.3,239.8,C9-C10,More Girls Enrolling in C11,Moderate Enrollment
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270911872,RAJKIYA BALIKA INTER COLLEGE CHOTI JUBLEE,46,52,29,62,72,113.0,55.8,213.8,116.1,156.5,C9-C10,More Girls Enrolling in C11,Early Class Enrollment Gap
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270700608,RAJKIYA BALIKA INTER COLLEGE SINGAR NAGAR LUCKNOW,40,101,123,155,206,252.5,121.8,126.0,132.9,515.0,C9-C10,Fewer Girls Enrolling in C11,Strong Enrollment
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916504,RAJKIYA HUSAINABAD I.C. HUSAINABAD,12,38,24,35,42,316.6,63.2,145.8,120.0,350.0,C9-C10,Stable,Early Class Enrollment Gap
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916501,RAJKIYA INTER COLLAGE NISHATGANJ,0,0,0,0,0,,,,,,N/A,No Girls Data,No Girls Data
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916505,RAJKIYA JUBLEE INTER COLLEGE CITY STATION,0,0,0,0,0,,,,,,N/A,No Girls Data,No Girls Data
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916507,RAJKIYA KANYA I.C.INDIRA NAGAR,113,175,171,186,178,154.9,97.7,108.8,95.7,157.5,C11-C12,More Girls Enrolling in C11,Strong Enrollment
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916508,RAJKIYA KANYA I.C.NARHI,27,32,48,51,35,118.5,150.0,106.2,68.6,129.6,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270700612,RAJKIYA UTTAR PARDESH SAINIK INTER COLLEGE LUCKNOW,28,95,74,119,113,339.3,77.9,160.8,95.0,403.6,C9-C10,More Girls Enrolling in C11,Moderate Enrollment
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270100736,Rajkiya Balika Inter College Gomti Nagar LKO,73,151,151,169,191,206.8,100.0,111.9,113.0,261.6,C9-C10,Stable,Strong Enrollment
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270100735,Rajkiya Balika Inter College Vikas Nagar Lucknow,94,130,147,151,177,138.3,113.1,102.7,117.2,188.3,C10-C11,Fewer Girls Enrolling in C11,Strong Enrollment
LUCKNOW,SAROJNI NAGAR,9270706003,GOVT. HIGH SCHOOL MAVAI SAROJNINAGAR,0,23,15,0,0,2300000.0,65.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,SAROJNI NAGAR,9270707205,GVOT. HIGH SCHOOL PALEHNDA,0,33,31,0,0,3300000.0,93.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,SAROJNI NAGAR,9270718501,RAJKIYA HIGHSCHOOL BETI,0,58,63,0,0,5800000.0,108.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,SAROJNI NAGAR,9270707709,RAJKIYA INTER COLLEGE RAHIM NAGAR SAROJNINAGAR,0,59,55,79,75,5900000.0,93.2,143.6,94.9,7500000.0,C9-C10,More Girls Enrolling in C11,Strong Enrollment
LUCKNOW,SAROJNI NAGAR,9270705002,RAJKIYA VIDYALAYA HIGH SCHOOL KHATOLA,0,10,13,0,0,1000000.0,130.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,SAROJNI NAGAR,9270705304,RAJKIYA VIDYALAYA HIGH SCHOOL KURAUNI,0,60,49,0,0,6000000.0,81.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
LUCKNOW,SAROJNI NAGAR,9270708205,RAJKIYA VIDYALAYA HIGH SCHOOL SADRAUNA,0,30,31,0,0,3000000.0,103.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,BRIJMAN GANJ,9571101211,GOVT HS SONBARSA,0,12,21,0,0,1200000.0,175.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,BRIJMAN GANJ,9571102112,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE SAHAJANWA BABU,0,58,35,53,27,5800000.0,60.3,151.4,50.9,2700000.0,C11-C12,More Girls Enrolling in C11,Multiple Enrollment Gaps
MAHARAJGANJ,DHANI,9570901106,GOVT HS BARDAD,0,21,21,0,0,2100000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,GHUGHLI,9570205703,GOVT HIGH SCHOOL VISHWANATHPUR GHUGHALI MAHARAJGANJ,0,41,36,0,0,4100000.0,87.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,GHUGHLI,9570208103,GOVT HS BELWA TIKAR,0,13,14,0,0,1300000.0,107.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,GHUGHLI,9570200905,GOVT HS MEDNIPUR,0,24,30,0,0,2400000.0,125.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,GHUGHLI,9570200802,GOVT HS MIRJAPUR,0,17,15,0,0,1700000.0,88.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,GHUGHLI,9570202710,GOVT HS PURAINA KHANDI,0,16,16,0,0,1600000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,LAKSHMIPUR,9570804703,GOVT HS GOUHARPUR,0,24,19,0,0,2400000.0,79.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,LAKSHMIPUR,9570803704,RAJKAEY U.M.S. BHGWANPUR,0,20,35,0,0,2000000.0,175.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,MAHRAJGANJ,9570106702,GOV GIRLS IC MAHARAJGANJ,35,119,93,98,89,340.0,78.2,105.4,90.8,254.3,C9-C10,More Girls Enrolling in C11,Moderate Enrollment
MAHARAJGANJ,MAHRAJGANJ,9570103903,GOVT HR SEC ARAJIJAGPUR MAHARAJGANJ,0,50,51,0,0,5000000.0,102.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,MAHRAJGANJ,9570100303,GOVT HS PARASKHAND,0,25,35,0,0,2500000.0,140.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,MITHOURA,9571702012,GOVT HS BARWARAJA,0,70,27,0,0,7000000.0,38.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,MITHOURA,9570101009,GOVT HS BASANTPUR KHURD,0,21,13,0,0,2100000.0,61.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,MITHOURA,9570106004,GOVT HS SINGHPUR,0,35,31,0,0,3500000.0,88.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,NICHLOUL,9570108809,GOVT HS AHIROULI,0,23,10,0,0,2300000.0,43.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,NICHLOUL,9570602703,GOVT HS JHULNIPUR,0,43,7,0,0,4300000.0,16.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,NICHLOUL,9570607909,RAJKIY INTER COLLEGE NAUNIYA,0,70,57,27,0,7000000.0,81.4,47.4,0.0,0.0,C11-C12,More Girls Enrolling in C11,Collapsed Enrollment
MAHARAJGANJ,NOUTANWA,9570706805,GOVT HSS VISHANPUR NAOUTANWA MAHARAJGANJ,0,54,115,0,0,5400000.0,213.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,NOUTANWA,9571500303,GOVT IC NAUTANWA,55,272,216,171,221,494.5,79.4,79.2,129.2,401.8,C10-C11,More Girls Enrolling in C11,Moderate Enrollment
MAHARAJGANJ,PANIYARA,9570403908,GOVT HS BELTIKARA,0,20,22,0,0,2000000.0,110.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,PANIYARA,9570403607,GOVT IC PANIYARA,23,51,39,83,56,221.7,76.5,212.8,67.5,243.5,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap
MAHARAJGANJ,PANIYARA,9570400305,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE KUWANCHAF,0,28,29,14,1,2800000.0,103.6,48.3,7.1,100000.0,C11-C12,More Girls Enrolling in C11,Multiple Enrollment Gaps
MAHARAJGANJ,PARTAWAL,9570108302,GOVT HS  SOHWAL,0,12,15,0,0,1200000.0,125.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,PARTAWAL,9570500120,GOVT HS RAMPUR CHAKIYA,0,26,39,0,0,2600000.0,150.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,PARTAWAL,9570500119,GOVT HS SEMRA CHANDRAULI,0,20,18,0,0,2000000.0,90.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,PARTAWAL,9570500118,GOVT HS UTI KHAS,0,42,32,0,0,4200000.0,76.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHARAJGANJ,PHARENDA,9571004607,GOVT GIRLS IC PHARENDA,67,224,261,246,249,334.3,116.5,94.3,101.2,371.6,C10-C11,More Girls Enrolling in C11,Strong Enrollment
MAHOBA,CHARKHARI,9390104303,GOVT HIGH SCHOOL SHIVHAR,0,32,32,0,0,3200000.0,100.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,CHARKHARI,9390106604,GOVT. HIGH SCHOOL PUNNIYA,0,31,29,0,0,3100000.0,93.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,CHARKHARI,9390103212,GOVT. HIGH SCHOOL SOOPA,0,51,44,0,0,5100000.0,86.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,CHARKHARI,9390105912,PANDIT DEEN DYAL IC RIWAI CHARKHARI,0,43,30,31,24,4300000.0,69.8,103.3,77.4,2400000.0,C9-C10,Fewer Girls Enrolling in C11,Early Class Enrollment Gap
MAHOBA,CHARKHARI URBAN,9390108524,G.IC. CHARKHARI,0,2,0,0,0,200000.0,0.0,0.0,0.0,0.0,C9-C10,Stable,Secondary School Only
MAHOBA,CHARKHARI URBAN,9390108523,GIRLS INTER COLLEGE CHARKHARI.,15,311,265,283,292,2073.2,85.2,106.8,103.2,1946.5,C9-C10,More Girls Enrolling in C11,Strong Enrollment
MAHOBA,JAITPUR,9390200144,G.G.I.C. JAITPUR,0,89,70,120,86,8900000.0,78.7,171.4,71.7,8600000.0,C11-C12,More Girls Enrolling in C11,Moderate Enrollment
MAHOBA,JAITPUR,9390204803,GOVT HIGH SCHOOL LAMOURA JAITPUR,0,43,27,0,0,4300000.0,62.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,JAITPUR,9390205602,GOVT HIGH SCHOOL MAJHGAWA KHURD,0,13,18,0,0,1300000.0,138.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,JAITPUR,9390208303,GOVT HIGH SCHOOL RAWATPURA,0,16,13,0,0,1600000.0,81.2,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,JAITPUR,9390207610,GOVT. GIRLS INTER COLLEGE KULPAHAR,0,6,8,3,29,600000.0,133.3,37.5,966.3,2900000.0,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap
MAHOBA,JAITPUR,9390205703,GOVT. HIGH SCHOOL INDRAHATA,0,32,51,0,0,3200000.0,159.4,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,JAITPUR,9390205306,GOVT. HIGH SCHOOL MAHUAA BANDH,0,22,16,0,0,2200000.0,72.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,JAITPUR,9390212703,GOVT. HIGH SCHOOL MUHARI,0,5,3,0,0,500000.0,60.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,JAITPUR,9390200126,GOVT. INTER COLLEGE JAITPUR,0,42,12,38,6,4200000.0,28.6,316.6,15.8,600000.0,C11-C12,More Girls Enrolling in C11,Multiple Enrollment Gaps
MAHOBA,JAITPUR,9390209206,GOVT. INTER COLLEGE SUGIRA JAITPUR ,0,44,61,48,43,4400000.0,138.6,78.7,89.6,4300000.0,C10-C11,More Girls Enrolling in C11,Moderate Enrollment
MAHOBA,JAITPUR,9390201316,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE AJNAR,0,75,60,71,115,7500000.0,80.0,118.3,162.0,11500000.0,C9-C10,More Girls Enrolling in C11,Strong Enrollment
MAHOBA,KABRAI,9390302303,GOVT HIGH SCHOOL JYORAIYA,0,18,16,0,0,1800000.0,88.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,KABRAI,9390313603,GOVT HIGH SCHOOL KULKUWAN,0,10,9,0,0,1000000.0,90.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,KABRAI,9390310904,GOVT HIGH SCHOOL RIWAI SUNAICHA,0,17,9,0,0,1700000.0,52.9,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,KABRAI,9390304706,GOVT HIGH SCHOOL SINGHANPUR BAGHARAI,0,68,48,0,0,6800000.0,70.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,KABRAI,9390300909,GOVT. HIGH SCHOOL PIPRAMAF,0,78,70,0,0,7800000.0,89.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,KABRAI,9390309015,GOVT. HIGH SCHOOL SIJAHARI,0,36,56,0,0,3600000.0,155.6,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,KABRAI,9390304808,GOVT. HIGH SCHOOL SURHA,0,15,35,0,0,1500000.0,233.3,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,KABRAI,9390301606,GOVT. INTER COLLEGE SHRINAGAR,0,233,274,293,265,23300000.0,117.6,106.9,90.4,26500000.0,C11-C12,More Girls Enrolling in C11,Strong Enrollment
MAHOBA,KABRAI,9390313808,GOVT. PT. DEENDAYAL UPADHYAY MODEL INTER COLLEGE CHICHARA,0,52,42,28,33,5200000.0,80.8,66.7,117.9,3300000.0,C10-C11,More Girls Enrolling in C11,Class 10-11 Enrollment Gap
MAHOBA,NAGAR PALIKA MAHOBA,9390500939,GOVERNMENT  GIRLS INTER COLLEGE MAHOBA,206,804,970,959,1105,390.3,120.6,98.9,115.2,536.4,C10-C11,Stable,Strong Enrollment
MAHOBA,NAGAR PALIKA MAHOBA,9390500965,GOVT.INTER COLLEGE,0,0,0,3,1,0.0,0.0,300000.0,33.3,100000.0,C8-C9,More Girls Enrolling in C11,Multiple Enrollment Gaps
MAHOBA,PANWARI,9390409103,GOVT HIGH SCHOOL BIJRARI,0,7,4,0,0,700000.0,57.1,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,PANWARI,9390401803,GOVT HIGH SCHOOL NAIPURA,0,24,15,0,0,2400000.0,62.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,PANWARI,9390410504,GOVT HIGH SCHOOL SILALPURA,0,6,9,0,0,600000.0,150.0,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,PANWARI,9390406729,GOVT. GIRLS INTER COLLEGE PANWARI,0,123,116,124,106,12300000.0,94.3,106.9,85.5,10600000.0,C11-C12,More Girls Enrolling in C11,Strong Enrollment
MAHOBA,PANWARI,9390408604,GOVT. HIGH SCHOOL DULARA,0,33,23,0,0,3300000.0,69.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAHOBA,PANWARI,9390402307,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE KANKUA,0,39,44,38,41,3900000.0,112.8,86.4,107.9,4100000.0,C10-C11,More Girls Enrolling in C11,Strong Enrollment
MAINPURI,BARNAHAL,9180905706,G.U.M. VID CHANDIKARA,0,3,11,0,0,300000.0,366.5,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAINPURI,BEWAR,9180502405,G HIGH SCHOOL AMEHRA,0,15,10,0,0,1500000.0,66.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAINPURI,BEWAR,9180505105,G.G.I.C MANPUR HARI,25,44,23,21,23,176.0,52.3,91.3,109.5,92.0,C9-C10,Stable,Early Class Enrollment Gap
MAINPURI,BEWAR,9180512611,GOVT HIGH SCHOOL PARONKHA,0,30,32,0,0,3000000.0,106.7,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAINPURI,GHIROR,9180204402,GOVT HIGH SCHOOL NAGLA BHARA,0,17,10,0,0,1700000.0,58.8,0.0,0.0,0.0,C10-C11,Stable,Secondary School Only
MAINPURI,GHIROR,9180206802,Late S.R.V.S.YADAV GOVERMENT INTER COLLEGE NAGLA HAAR,0,15,10,19,12,1500000.0,66.7,190.0,63.2,1200000.0,C11-C12,More Girls Enrolling in C11,Multiple Enrollment Gaps
